mean	var	var_err	skew	skew_err
22.1311827956989	4143.21635704943	2.13634533239884	6.67809093756902	1.15015347056267
22.1311827956989	4126.45209440143	2.53232079425237	6.66365376054632	0.931479797924756
22.1311827956989	4128.62216975126	2.48106315131562	6.66570648094005	0.96257146540874
22.1311827956989	4134.79655080616	2.33522295295992	6.67768303037184	1.14397507676991
22.1311827956989	4116.6975195898	2.76272593328643	6.69276286850459	1.37238285912847
22.1311827956989	4133.03767028948	2.37676808617353	6.67489877933939	1.10180323127302
22.1311827956989	4151.15607717861	1.94880744832081	6.68520771529828	1.25794822302414
22.1311827956989	4132.68890817968	2.38500592164549	6.66116700520381	0.893813990901567
22.1311827956989	4133.37136243157	2.36888620655528	6.6645198839116	0.94459859372165
22.1311827956989	4141.72227739389	2.1716358127541	6.66797721603346	0.9969653072022
22.1311827956989	4127.61463476741	2.50486134267911	6.68017730801332	1.18175482080033
22.1311827956989	4124.75779946063	2.57234040237857	6.67957184954452	1.17258420338716
22.1311827956989	4147.73088880401	2.02971112878939	6.67280517452288	1.07009230513023
22.1311827956989	4134.90634628517	2.33262956031134	6.67347266608169	1.08020251091274
22.1311827956989	4136.75134090304	2.28905039364786	6.67208485121199	1.05918187966184
22.1311827956989	4119.79332152737	2.68960243076359	6.67116223576282	1.04520742271738
22.1311827956989	4126.38105026795	2.53399887184851	6.67819362596133	1.15170884720237
22.1311827956989	4134.94079192565	2.33181594693139	6.66886361205026	1.01039116407856
22.1311827956989	4137.51129784599	2.27110004845276	6.67942783269956	1.17040284256022
22.1311827956989	4126.966626156	2.52016744438939	6.66537905405393	0.957612072059499
22.1311827956989	4129.48761646816	2.46062111514443	6.67519779181736	1.10633224387839
22.1311827956989	4147.7739458546	2.02869411206447	6.67402165170989	1.08851775864817
22.1311827956989	4124.09902658657	2.58790075827007	6.67021365476767	1.03083967688467
22.1311827956989	4124.14423648969	2.58683289070889	6.67976673275241	1.17553601500086
22.1311827956989	4132.54897276526	2.38831122600153	6.6802570393472	1.18296247681069
22.1311827956989	4119.20774563932	2.7034338582227	6.66969165480736	1.02293316938273
22.1311827956989	4149.17114714631	1.99569191934031	6.66771602314554	0.993009131560816
22.1311827956989	4134.72120096763	2.33700273222857	6.65610748940302	0.817179694585168
22.1311827956989	4139.59095338959	2.22197814063838	6.67496277543331	1.10277255241317
22.1311827956989	4135.63831614524	2.31534027598743	6.67962470437516	1.17338477263383
22.1311827956989	4133.85575425073	2.35744476839976	6.68680411082239	1.28212813518365
22.1311827956989	4138.71474241004	2.24267443099082	6.67931284098684	1.1686611128506
22.1311827956989	4130.03659386321	2.4476541519015	6.68193270191981	1.20834301265085
22.1311827956989	4127.95478546709	2.49682691055212	6.67434339018302	1.0933909920676
22.1311827956989	4160.78793939604	1.7213008069528	6.67611150875411	1.120171918906
22.1311827956989	4142.10333229163	2.16263521473843	6.67460038243647	1.09728354251659
22.1311827956989	4126.22173918076	2.53776183373076	6.6572477061696	0.83445006451698
22.1311827956989	4119.98277254997	2.68512755717388	6.66387744101462	0.934867789179853
22.1311827956989	4123.01614176418	2.61347872890218	6.67151421409948	1.05053868626338
22.1311827956989	4123.00107179647	2.61383468475592	6.66849498522814	1.00480773312804
22.1311827956989	4118.70828385245	2.71523125223196	6.66791004924625	0.995947960942937
22.1311827956989	4129.28740118291	2.46535024291537	6.69211441059962	1.36256094786366
22.1311827956989	4133.98707825503	2.35434286738869	6.66826560947776	1.00133347790001
22.1311827956989	4132.49515145202	2.38958249690771	6.67699683397915	1.13358155696305
22.1311827956989	4150.62216975126	1.96141845570999	6.67036069478384	1.03306682837766
22.1311827956989	4130.71474241004	2.43163613848377	6.65885116762598	0.858737001294675
22.1311827956989	4121.05919881477	2.6597021390505	6.67144397384501	1.04947478752555
22.1311827956989	4127.49407502575	2.50770898950894	6.67827541642408	1.15294769194665
22.1311827956989	4124.4865400419	2.57874760774566	6.68507109163754	1.25587884355914
22.1311827956989	4125.7524173293	2.54884731603257	6.68989006317289	1.32886971998301
22.1311827956989	4132.58557125826	2.38744676178534	6.66030060539919	0.880691007997622
22.1311827956989	4117.81269720013	2.7363852001106	6.67026484944471	1.03161510050324
22.1311827956989	4137.50053358334	2.27135430263399	6.69481457147341	1.40345911611744
22.1311827956989	4118.13562507957	2.7287575746736	6.66653078970846	0.975056913602049
22.1311827956989	4137.03121173189	2.28243978493578	6.67418133748	1.0909364499037
22.1311827956989	4141.63185758765	2.17377154787647	6.68442570789498	1.24610349530203
22.1311827956989	4133.36705672651	2.36898790822776	6.69909817094177	1.46834094352617
22.1311827956989	4121.41657233469	2.65126090023353	6.67183258363381	1.05536089182459
22.1311827956989	4110.63293401391	2.90597273899354	6.67614796405372	1.12072409155313
22.1311827956989	4142.13562507957	2.16187245219473	6.6800701385478	1.18013157128395
22.1311827956989	4120.22604488582	2.67938141267799	6.6714698129291	1.04986616095023
22.1311827956989	4118.89127631746	2.71090893115098	6.66604029981947	0.96762767551433
22.1311827956989	4135.3304582335	2.32261194557074	6.6769341792236	1.13263255249477
22.1311827956989	4132.11840225934	2.39848139325089	6.67651054468442	1.12621594345862
22.1311827956989	4144.05381668345	2.11656435709886	6.67007258387356	1.02870293710052
22.1311827956989	4110.17222357258	2.91685481795036	6.67645938590806	1.12544106361231
22.1311827956989	4120.5231385349	2.67236399727594	6.66655283811574	0.975390871285581
22.1311827956989	4143.2723312152	2.13502321065644	6.66315686753574	0.923953574525262
22.1311827956989	4126.72335382016	2.52591358888528	6.67147143655527	1.04989075331331
22.1311827956989	4134.06242809357	2.35256308812007	6.66825818002012	1.00122094712028
22.1311827956989	4144.24542055858	2.11203863267289	6.68561372287817	1.26409784413593
22.1311827956989	4139.95909117215	2.2132826476402	6.6663742034527	0.972685169349126
22.1311827956989	4124.56834843802	2.57681527596828	6.66232060404597	0.911287053340808
22.1311827956989	4130.88051205482	2.42772062409278	6.6606095195696	0.885369997253405
22.1311827956989	4127.51345069852	2.50725133198271	6.6708940960054	1.04114602585
22.1311827956989	4138.44133013878	2.24913248719417	6.68005410845261	1.17988877036916
22.1311827956989	4129.16253573619	2.46829959141769	6.67368667612035	1.08344402835496
22.1311827956989	4140.52098568237	2.20001057937979	6.68233218160179	1.21439375851786
22.1311827956989	4146.44348299131	2.06011992886495	6.6786421248913	1.15850206640548
22.1311827956989	4120.84606641434	2.66473637183892	6.66767852987599	0.992441237232136
22.1311827956989	4125.09149160272	2.56445852276031	6.67297244604941	1.07262589455531
22.1311827956989	4100.79439795363	3.13836106064123	6.67500208334425	1.10336793232956
22.1311827956989	4121.36920957904	2.65237961863095	6.69351744612991	1.38381211987372
22.1311827956989	4128.09256802898	2.49357245703232	6.68997836130289	1.33020713354681
22.1311827956989	4129.95478546709	2.44958648367888	6.68063307779115	1.18865816838959
22.1311827956989	4139.27448406773	2.22945321356666	6.68348872978404	1.23191149333529
22.1311827956989	4128.61140548862	2.48131740549686	6.66451869754427	0.944580624329097
22.1311827956989	4131.94402120444	2.40260031098688	6.68152640676721	1.20218903579963
22.1311827956989	4147.47469935299	2.03576237830275	6.68742782933931	1.2915753296436
22.1311827956989	4126.51667997731	2.53079526916495	6.66496005848129	0.951265727442076
22.1311827956989	4151.14961862102	1.94896000082954	6.66302020039904	0.921883536548664
22.1311827956989	4130.21312777064	2.44348438332927	6.66235126793916	0.911751506061213
22.1311827956989	4109.21205134438	2.93953429091641	6.65557688730009	0.809142894151552
22.1311827956989	4115.87943562855	2.7820492510602	6.6696439701972	1.02221091122831
