tf.at_id	target.at_id
AT1G27730	AT5G04340
AT1G27730	AT5G17650
AT1G27730	AT5G57050
AT1G27730	AT5G63790
AT1G27730	AT5G64230
AT1G27730	AT1G26570
AT1G27730	AT1G68780
AT1G27730	AT1G70070
AT1G27730	AT2G30695
AT1G27730	AT2G37660
AT1G27730	AT3G28460
AT1G27730	AT4G18480
AT1G27730	AT5G53210
AT1G27730	AT5G62790
AT1G27730	AT3G25660
AT1G27730	AT2G26550
AT1G27730	AT1G43560
AT1G27730	AT1G32550
AT1G27730	AT2G34640
AT1G27730	AT1G70200
AT1G27730	AT5G50250
AT1G27730	AT5G05740
AT1G27730	AT1G36390
AT1G27730	AT1G14840
AT1G27730	AT3G63190
AT1G27730	AT1G63680
AT1G27730	AT3G18110
AT1G27730	AT5G57170
AT1G27730	AT5G44650
AT1G27730	AT2G41950
AT1G27730	AT4G30620
AT1G27730	AT4G11100
AT1G27730	AT3G47450
AT1G27730	AT1G49975
AT1G27730	AT1G06190
AT1G27730	AT2G21385
AT1G27730	AT2G32500
AT1G27730	AT4G24750
AT1G27730	AT5G11480
AT1G27730	AT4G19100
AT1G27730	AT3G28760
AT1G27730	AT3G29185
AT1G27730	AT5G22340
AT1G27730	AT4G03150
AT1G27730	AT2G31890
AT1G27730	AT1G76450
AT1G27730	AT5G51545
AT1G27730	AT4G15510
AT1G27730	AT1G32470
AT1G27730	AT1G17650
AT1G27730	AT5G57030
AT1G27730	AT1G31800
AT1G27730	AT3G54090
AT1G27730	AT1G69200
AT1G27730	AT4G04890
AT1G27730	AT3G52150
AT1G27730	AT3G09210
AT1G27730	AT5G52520
AT1G27730	AT5G16715
AT1G27730	AT3G13120
AT1G27730	AT5G14320
AT1G27730	AT1G64510
AT1G27730	AT1G48350
AT1G27730	AT4G17560
AT1G27730	AT1G35680
AT1G27730	AT2G33450
AT1G27730	AT1G75350
AT1G27730	AT3G27160
AT1G27730	AT3G17170
AT1G27730	AT2G24090
AT1G27730	AT5G38290
AT1G27730	AT2G39670
AT1G27730	AT2G24060
AT1G27730	AT4G11175
AT1G27730	AT4G29060
AT1G27730	AT3G08740
AT1G27730	AT5G39830
