tf.at_id	target.at_id
AT5G60850	AT1G70070
AT5G60850	AT1G71720
AT5G60850	AT2G30695
AT5G60850	AT3G59040
AT5G60850	AT3G25660
AT5G60850	AT1G03630
AT5G60850	AT2G26550
AT5G60850	AT3G25480
AT5G60850	AT1G32550
AT5G60850	AT1G70200
AT5G60850	AT5G46580
AT5G60850	AT2G44650
AT5G60850	AT5G18570
AT5G60850	AT3G63190
AT5G60850	AT2G26910
AT5G60850	AT5G57170
AT5G60850	AT2G21385
AT5G60850	AT4G24090
AT5G60850	AT4G39040
AT5G60850	AT3G28760
AT5G60850	AT5G28500
AT5G60850	AT3G51140
AT5G60850	AT1G76450
AT5G60850	AT5G51545
AT5G60850	AT3G55330
AT5G60850	AT1G20020
AT5G60850	AT1G32470
AT5G60850	AT1G17650
AT5G60850	AT1G31800
AT5G60850	AT5G14460
AT5G60850	AT4G04890
AT5G60850	AT4G33470
AT5G60850	AT3G52150
AT5G60850	AT4G04350
AT5G60850	AT5G52520
AT5G60850	AT5G49030
AT5G60850	AT3G13120
AT5G60850	AT5G14320
AT5G60850	AT3G15190
AT5G60850	AT3G27160
AT5G60850	AT4G11175
AT5G60850	AT5G39830
AT5G60850	AT5G64580
AT5G60850	AT4G31850
AT5G60850	AT4G34830
AT5G60850	AT1G04770
AT5G60850	AT1G06420
AT5G60850	AT2G26400
AT5G60850	AT3G06030
AT5G60850	AT3G23580
AT5G60850	AT4G31610
AT5G60850	AT3G61610
AT5G60850	AT1G53140
AT5G60850	AT2G16440
AT5G60850	AT2G31270
AT5G60850	AT2G24490
AT5G60850	AT3G14890
AT5G60850	AT4G29170
AT5G60850	AT1G16220
AT5G60850	AT4G21820
AT5G60850	AT2G26180
AT5G60850	AT4G05520
AT5G60850	AT1G59540
AT5G60850	AT1G18370
AT5G60850	AT3G13190
AT5G60850	AT5G23910
AT5G60850	AT3G17360
AT5G60850	AT4G05190
AT5G60850	AT2G29890
AT5G60850	AT4G35620
AT5G60850	AT1G44110
AT5G60850	AT3G50070
AT5G60850	AT1G03780
AT5G60850	AT1G80370
AT5G60850	AT1G17140
AT5G60850	AT3G51280
AT5G60850	AT4G33400
AT5G60850	AT1G78430
AT5G60850	AT2G33560
AT5G60850	AT4G02800
AT5G60850	AT3G51720
AT5G60850	AT4G15830
AT5G60850	AT3G56870
AT5G60850	AT2G07170
AT5G60850	AT5G38690
AT5G60850	AT1G21810
AT5G60850	AT5G01370
AT5G60850	AT5G01910
AT5G60850	AT4G14200
AT5G60850	AT3G54750
AT5G60850	AT5G57410
AT5G60850	AT5G04320
AT5G60850	AT1G73590
AT5G60850	AT2G21790
AT5G60850	AT3G14740
AT5G60850	AT1G16070
AT5G60850	AT1G19850
AT5G60850	AT5G23420
AT5G60850	AT5G24330
AT5G60850	AT5G59870
AT5G60850	AT3G27360
AT5G60850	AT5G65350
AT5G60850	AT1G09200
AT5G60850	AT3G20260
AT5G60850	AT3G27330
AT5G60850	AT5G62710
AT5G60850	AT5G45780
AT5G60850	AT1G55200
AT5G60850	AT5G48360
AT5G60850	AT5G28640
AT5G60850	AT1G11580
AT5G60850	AT1G19050
AT5G60850	AT1G19940
AT5G60850	AT1G69610
AT5G60850	AT1G74000
AT5G60850	AT2G01830
AT5G60850	AT2G46650
AT5G60850	AT3G59760
AT5G60850	AT2G14750
AT5G60850	AT4G39940
AT5G60850	AT4G04610
AT5G60850	AT5G52320
AT5G60850	AT5G15470
AT5G60850	AT4G21760
AT5G60850	AT2G44450
AT5G60850	AT3G03190
AT5G60850	AT3G52870
AT5G60850	AT2G38760
AT5G60850	AT2G01910
AT5G60850	AT4G34160
AT5G60850	AT4G22910
AT5G60850	AT5G48850
AT5G60850	AT2G04032
AT5G60850	AT3G16340
AT5G60850	AT2G39420
AT5G60850	AT3G61380
AT5G60850	AT2G40150
AT5G60850	AT3G01810
AT5G60850	AT3G21190
AT5G60850	AT5G19260
AT5G60850	AT2G29510
AT5G60850	AT1G78570
AT5G60850	AT3G27400
AT5G60850	AT3G05910
AT5G60850	AT1G74210
AT5G60850	AT5G54160
AT5G60850	AT5G13930
AT5G60850	AT5G08640
AT5G60850	AT3G02250
AT5G60850	AT1G19640
AT5G60850	AT4G15210
AT5G60850	AT5G53760
AT5G60850	AT4G22570
AT5G60850	AT4G29690
AT5G60850	AT3G07320
AT5G60850	AT3G54990
AT5G60850	AT5G01840
AT5G60850	AT5G47730
AT5G60850	AT3G48350
AT5G60850	AT5G61570
AT5G60850	AT3G14350
AT5G60850	AT1G33260
AT5G60850	AT4G10390
AT5G60850	AT5G58670
