Tf.AT_id	TArGeT.AT_id
AT4G34000	AT1G21680
At4g34000	AT1G26800
AT4G34000	AT1G28330
AT4G34000	AT1G73480
AT4G34000	AT1G75490
AT4G34000	AT2G18050
AT4G34000	AT2G33830
AT4G34000	AT2G39980
AT4G34000	AT2G44080
AT4G34000	AT3G03870
AT4G34000	AT3G15770
AT4G34000	AT3G23150
AT4G34000	AT3G26510
AT4G34000	AT4G05070
AT4G34000	AT4G14270
AT4G34000	AT5G02020
AT4G34000	AT5G07000
AT4G34000	AT5G07010
AT4G34000	AT5G19120
AT4G34000	AT5G25350
AT4G34000	AT5G27320
AT4G34000	AT5G39610
AT4G34000	AT5G44260
AT4G34000	AT5G49700
AT4G34000	AT5G57660
AT4G34000	AT1G03610
AT4G34000	AT1G06570
AT4G34000	AT1G08630
AT4G34000	AT1G09530
AT4G34000	AT1G14890
AT4G34000	AT1G15670
AT4G34000	AT1G21780
AT4G34000	AT1G23870
AT4G34000	AT1G25560
AT4G34000	AT1G27290
AT4G34000	AT1G28960
AT4G34000	AT1G33055
AT4G34000	AT1G49210
AT4G34000	AT1G56220
AT4G34000	AT1G68840
AT4G34000	AT1G71030
AT4G34000	AT1G73500
AT4G34000	AT1G76410
AT4G34000	AT1G79700
AT4G34000	AT2G02710
AT4G34000	AT2G04550
AT4G34000	AT2G19810
AT4G34000	AT2G22680
AT4G34000	AT2G25900
AT4G34000	AT2G27830
AT4G34000	AT2G36080
AT4G34000	AT2G36220
AT4G34000	AT2G36900
AT4G34000	AT2G38400
AT4G34000	AT2G38820
AT4G34000	AT2G40970
AT4G34000	AT2G44130
AT4G34000	AT2G45210
AT4G34000	AT3G01170
AT4G34000	AT3G01400
AT4G34000	AT3G04350
AT4G34000	AT3G14595
AT4G34000	AT3G15450
AT4G34000	AT3G16770
AT4G34000	AT3G47340
AT4G34000	AT3G59940
AT4G34000	AT3G62650
AT4G34000	AT3G62770
AT4G34000	AT4G00335
AT4G34000	AT4G01120
AT4G34000	AT4G02440
AT4G34000	AT4G13830
AT4G34000	AT4G17245
AT4G34000	AT4G21510
AT4G34000	AT4G27450
AT4G34000	AT4G27460
AT4G34000	AT4G28040
AT4G34000	AT4G28300
AT4G34000	AT4G29190
AT4G34000	AT4G30390
AT4G34000	AT4G35770
AT4G34000	AT5G11090
AT4G34000	AT5G14780
AT4G34000	AT5G16110
AT4G34000	AT5G18130
AT4G34000	AT5G18490
AT4G34000	AT5G19860
AT4G34000	AT5G21170
AT4G34000	AT5G54080
AT4G34000	AT5G57240
AT4G34000	AT5G57340
AT4G34000	AT5G57900
AT4G34000	AT5G57910
AT4G34000	AT5G58650
AT4G34000	AT5G64260
AT4G34000	AT1G64660
AT4G34000	AT2G22430
AT4G34000	AT2G39010
AT4G34000	AT2G43060
AT4G34000	AT2G43710
AT4G34000	AT3G11930
AT4G34000	AT3G17100
AT4G34000	AT4G14930
AT4G34000	AT4G17340
AT4G34000	AT4G30270
AT4G34000	AT5G02230
AT4G34000	AT5G10770
AT4G34000	AT5G23870
AT4G34000	AT5G47560
AT4G34000	AT5G48150
AT4G34000	AT5G60850
AT4G34000	AT1G06040
AT4G34000	AT1G08510
AT4G34000	AT1G22640
AT4G34000	AT1G23390
AT4G34000	AT1G34000
AT4G34000	AT1G53560
AT4G34000	AT1G70940
AT4G34000	AT1G71970
AT4G34000	AT1G76490
AT4G34000	AT1G80180
AT4G34000	AT2G13360
AT4G34000	AT2G15580
AT4G34000	AT2G21185
AT4G34000	AT2G21970
AT4G34000	AT2G32090
AT4G34000	AT3G11660
AT4G34000	AT3G13720
AT4G34000	AT3G14067
AT4G34000	AT3G21260
AT4G34000	AT3G29240
AT4G34000	AT3G45600
AT4G34000	AT3G49220
AT4G34000	AT3G52060
AT4G34000	AT3G55960
AT4G34000	AT3G61260
AT4G34000	AT3G61460
AT4G34000	AT4G01330
AT4G34000	AT4G05150
AT4G34000	AT4G17170
AT4G34000	AT4G38690
AT4G34000	AT5G01520
AT4G34000	AT5G05690
AT4G34000	AT5G06280
AT4G34000	AT5G15410
AT4G34000	AT5G63800
AT4G34000	AT5G65380
AT4G34000	AT1G22910
AT4G34000	AT1G29490
AT4G34000	AT1G44830
AT4G34000	AT1G53180
AT4G34000	AT1G62770
AT4G34000	AT1G64640
AT4G34000	AT1G73830
AT4G34000	AT1G75590
AT4G34000	AT2G14890
AT4G34000	AT2G37640
AT4G34000	AT2G40610
AT4G34000	AT2G42900
AT4G34000	AT3G03830
AT4G34000	AT3G08030
AT4G34000	AT4G12730
AT4G34000	AT4G25260
AT4G34000	AT4G28720
AT4G34000	AT4G30290
AT4G34000	AT4G34770
AT4G34000	AT4G35720
AT4G34000	AT4G38860
AT4G34000	AT5G12940
AT4G34000	AT5G14690
AT4G34000	AT5G25190
AT4G34000	AT5G49170
AT4G34000	AT5G53980
AT4G34000	AT5G57760
AT4G34000	AT5G66690
AT4G34000	AT1G04250
AT4G34000	AT1G06850
AT4G34000	AT1G17700
AT4G34000	AT1G22330
AT4G34000	AT1G23030
AT4G34000	AT1G27670
AT4G34000	AT2G27050
AT4G34000	AT2G38120
AT4G34000	AT2G42380
AT4G34000	AT2G45400
AT4G34000	AT3G02170
AT4G34000	AT3G05490
AT4G34000	AT3G08670
AT4G34000	AT3G19380
AT4G34000	AT3G44610
AT4G34000	AT3G50340
AT4G34000	AT3G58120
AT4G34000	AT4G14550
AT4G34000	AT4G20870
AT4G34000	AT4G23820
AT4G34000	AT4G30410
AT4G34000	AT4G37890
AT4G34000	AT5G11420
AT4G34000	AT5G11890
AT4G34000	AT5G22940
AT4G34000	AT5G23210
AT4G34000	AT5G51670
AT4G34000	AT5G64330
AT4G34000	AT5G66080
AT4G34000	AT5G67060
AT4G34000	AT1G01520
AT4G34000	AT1G70000
AT4G34000	AT1G79270
AT4G34000	AT1G79520
AT4G34000	AT2G29090
AT4G34000	AT2G36630
AT4G34000	AT3G50560
AT4G34000	AT4G15550
AT4G34000	AT4G34000
AT4G34000	AT5G43450
AT4G34000	AT1G06430
AT4G34000	AT1G10740
AT4G34000	AT1G16730
AT4G34000	AT1G21410
AT4G34000	AT1G48100
AT4G34000	AT1G52550
AT4G34000	AT1G59700
AT4G34000	AT1G64780
AT4G34000	AT1G64900
AT4G34000	AT2G19650
AT4G34000	AT2G24540
AT4G34000	AT2G31750
AT4G34000	AT2G37970
AT4G34000	AT2G41250
AT4G34000	AT2G41870
AT4G34000	AT3G01210
AT4G34000	AT3G16910
AT4G34000	AT3G17800
AT4G34000	AT3G22840
AT4G34000	AT3G24190
AT4G34000	AT3G56290
AT4G34000	AT4G13010
AT4G34000	AT4G14690
AT4G34000	AT4G16690
AT4G34000	AT4G17840
AT4G34000	AT4G27030
AT4G34000	AT4G27657
AT4G34000	AT4G32770
AT4G34000	AT4G33660
AT4G34000	AT4G36530
AT4G34000	AT5G03555
AT4G34000	AT5G06980
AT4G34000	AT5G11650
AT4G34000	AT5G23730
AT4G34000	AT5G24850
AT4G34000	AT5G43260
AT4G34000	AT5G47610
AT4G34000	AT5G52570
AT4G34000	AT5G53970
AT4G34000	AT5G54300
AT4G34000	AT5G58770
AT4G34000	AT5G59400
AT4G34000	AT1G49660
AT4G34000	AT1G61667
AT4G34000	AT1G69850
AT4G34000	AT1G75440
AT4G34000	AT2G19580
AT4G34000	AT2G37750
AT4G34000	AT2G38530
AT4G34000	AT3G02910
AT4G34000	AT3G03270
AT4G34000	AT3G10985
AT4G34000	AT3G43430
AT4G34000	AT4G15800
AT4G34000	AT5G01740
AT4G34000	AT1G07090
AT4G34000	AT1G23040
AT4G34000	AT1G30130
AT4G34000	AT1G71960
AT4G34000	AT2G19570
AT4G34000	AT2G19760
AT4G34000	AT2G22850
AT4G34000	AT2G24040
AT4G34000	AT2G28110
AT4G34000	AT2G40900
AT4G34000	AT2G41410
AT4G34000	AT2G46600
AT4G34000	AT3G12500
AT4G34000	AT3G14280
AT4G34000	AT3G20510
AT4G34000	AT3G21550
AT4G34000	AT3G21710
AT4G34000	AT3G49780
AT4G34000	AT4G14010
AT4G34000	AT4G22212
AT4G34000	AT4G24370
AT4G34000	AT5G03460
AT4G34000	AT5G09440
AT4G34000	AT5G18690
AT4G34000	AT5G37540
AT4G34000	AT5G56540
AT4G34000	AT1G09140
AT4G34000	AT1G11210
AT4G34000	AT1G13990
AT4G34000	AT1G16850
AT4G34000	AT1G30040
AT4G34000	AT1G36060
AT4G34000	AT1G58340
AT4G34000	AT1G68620
AT4G34000	AT1G77450
AT4G34000	AT2G16720
AT4G34000	AT2G18550
AT4G34000	AT2G19310
AT4G34000	AT2G28400
AT4G34000	AT2G35950
AT4G34000	AT2G36270
AT4G34000	AT2G40000
AT4G34000	AT2G41010
AT4G34000	AT2G46610
AT4G34000	AT2G47770
AT4G34000	AT3G04010
AT4G34000	AT3G08970
AT4G34000	AT3G14200
AT4G34000	AT3G17520
AT4G34000	AT3G29575
AT4G34000	AT3G54420
AT4G34000	AT3G54510
AT4G34000	AT3G57010
AT4G34000	AT4G04620
AT4G34000	AT4G10040
AT4G34000	AT4G17550
AT4G34000	AT5G03210
AT4G34000	AT5G13500
AT4G34000	AT5G17780
AT4G34000	AT5G47420
AT4G34000	AT5G50360
AT4G34000	AT5G51210
AT4G34000	AT5G54490
AT4G34000	AT5G66700
AT4G34000	AT1G01720
AT4G34000	AT1G05100
AT4G34000	AT1G07430
AT4G34000	AT1G09070
AT4G34000	AT1G14200
AT4G34000	AT1G15430
AT4G34000	AT1G17830
AT4G34000	AT1G27730
AT4G34000	AT1G55530
AT4G34000	AT1G56600
AT4G34000	AT1G60190
AT4G34000	AT1G61890
AT4G34000	AT1G69260
AT4G34000	AT1G69480
AT4G34000	AT1G72800
AT4G34000	AT1G80110
AT4G34000	AT2G21180
AT4G34000	AT2G33590
AT4G34000	AT2G45570
AT4G34000	AT3G02480
AT4G34000	AT3G04000
AT4G34000	AT3G06760
AT4G34000	AT3G09350
AT4G34000	AT3G48020
AT4G34000	AT3G53230
AT4G34000	AT3G61630
AT4G34000	AT3G61980
AT4G34000	AT4G01870
AT4G34000	AT4G02280
AT4G34000	AT4G05020
AT4G34000	AT4G11660
AT4G34000	AT4G13180
AT4G34000	AT4G27350
AT4G34000	AT5G01820
AT4G34000	AT5G04340
AT4G34000	AT5G05220
AT4G34000	AT5G05410
AT4G34000	AT5G06760
AT4G34000	AT5G13330
AT4G34000	AT5G17650
AT4G34000	AT5G17850
AT4G34000	AT5G22290
AT4G34000	AT5G57050
AT4G34000	AT5G61820
AT4G34000	AT5G63790
AT4G34000	AT1G26570
AT4G34000	AT1G68780
AT4G34000	AT1G70070
AT4G34000	AT2G37660
AT4G34000	AT3G02450
AT4G34000	AT4G20130
AT4G34000	AT5G47190
AT4G34000	AT5G62790
AT4G34000	AT1G04420
AT4G34000	AT3G25660
AT4G34000	AT1G03630
AT4G34000	AT2G26550
AT4G34000	AT1G32550
AT4G34000	AT1G70200
AT4G34000	AT5G05740
AT4G34000	AT1G36390
AT4G34000	AT4G02790
AT4G34000	AT1G14840
AT4G34000	AT3G63190
AT4G34000	AT1G63680
AT4G34000	AT5G57170
AT4G34000	AT4G02530
AT4G34000	AT5G53490
AT4G34000	AT3G63160
AT4G34000	AT3G09050
AT4G34000	AT4G30620
AT4G34000	AT1G49975
AT4G34000	AT4G24090
AT4G34000	AT4G24750
AT4G34000	AT5G11480
AT4G34000	AT3G57180
AT4G34000	AT4G39040
