Tf.AT_id	TArGeT.AT_id
AT1G44830	AT1G73500
AT1G44830	AT2G02710
AT1G44830	AT3G59940
AT1G44830	AT5G11090
AT1G44830	AT5G57340
AT1G44830	AT1G12240
AT1G44830	AT1G64660
AT1G44830	AT3G53420
AT1G44830	AT5G60850
AT1G44830	AT1G76490
AT1G44830	AT2G15320
AT1G44830	AT3G45600
AT1G44830	AT3G49220
AT1G44830	AT1G36940
AT1G44830	AT4G12730
AT1G44830	AT5G12940
AT1G44830	AT5G14690
AT1G44830	AT1G06850
AT1G44830	AT2G06850
AT1G44830	AT2G38120
AT1G44830	AT2G45400
AT1G44830	AT3G19380
AT1G44830	AT4G32890
AT1G44830	AT5G11890
AT1G44830	AT5G67060
AT1G44830	AT1G66540
AT1G44830	AT2G29090
AT1G44830	AT4G17840
AT1G44830	AT4G33660
AT1G44830	AT5G23730
AT1G44830	AT5G58770
AT1G44830	AT2G35150
AT1G44830	AT1G23040
AT1G44830	AT3G18560
AT1G44830	AT5G38610
AT1G44830	AT5G67600
AT1G44830	AT1G16850
AT1G44830	AT3G23170
AT1G44830	AT5G50360
AT1G44830	AT1G07430
AT1G44830	AT1G09070
AT1G44830	AT2G21180
AT1G44830	AT2G27580
AT1G44830	AT4G11660
AT1G44830	AT5G01820
AT1G44830	AT5G13330
AT1G44830	AT2G37660
AT1G44830	AT3G09210
AT1G44830	AT5G55740
AT1G44830	AT4G16390
AT1G44830	AT1G63100
AT1G44830	AT3G06030
AT1G44830	AT2G16440
AT1G44830	AT4G14150
AT1G44830	AT3G54630
AT1G44830	AT2G33560
AT1G44830	AT3G51720
AT1G44830	AT1G73590
AT1G44830	AT4G29030
AT1G44830	AT1G06640
AT1G44830	AT4G37410
AT1G44830	AT5G55180
AT1G44830	AT1G31710
AT1G44830	AT2G01910
AT1G44830	AT2G39220
AT1G44830	AT5G19110
AT1G44830	AT3G21190
AT1G44830	AT5G09870
AT1G44830	AT3G02250
AT1G44830	AT3G07320
AT1G44830	AT5G01840
AT1G44830	AT1G59970
