Tf.aT_id	TarGeT.aT_id
AT5G04340	AT3G56290
AT5G04340	AT4G13010
AT5G04340	AT4G16690
AT5G04340	AT4G17840
AT5G04340	AT4G27030
AT5G04340	AT4G27657
AT5G04340	AT4G32770
AT5G04340	AT4G33660
AT5G04340	AT5G03555
AT5G04340	AT5G06980
AT5G04340	AT5G11650
AT5G04340	AT5G23730
AT5G04340	AT5G43260
AT5G04340	AT5G47610
AT5G04340	AT5G52570
AT5G04340	AT5G53970
AT5G04340	AT5G54300
AT5G04340	AT5G58770
AT5G04340	AT5G59400
AT5G04340	AT1G49660
AT5G04340	AT1G61667
AT5G04340	AT1G69850
AT5G04340	AT1G75440
AT5G04340	AT2G19580
AT5G04340	AT2G37750
AT5G04340	AT2G38530
AT5G04340	AT3G02910
AT5G04340	AT3G03270
AT5G04340	AT3G10985
AT5G04340	AT3G43430
AT5G04340	AT4G15800
AT5G04340	AT5G01740
AT5G04340	AT1G07090
AT5G04340	AT1G07750
AT5G04340	AT1G23040
AT5G04340	AT1G30130
AT5G04340	AT1G71960
AT5G04340	AT2G04795
AT5G04340	AT2G19570
AT5G04340	AT2G19760
AT5G04340	AT2G22850
AT5G04340	AT2G24040
AT5G04340	AT2G26170
AT5G04340	AT2G40900
AT5G04340	AT2G41410
AT5G04340	AT2G46600
AT5G04340	AT3G12500
AT5G04340	AT3G14280
AT5G04340	AT3G18560
AT5G04340	AT3G20510
AT5G04340	AT3G21550
AT5G04340	AT3G21710
AT5G04340	AT3G49780
AT5G04340	AT4G22212
AT5G04340	AT4G24370
AT5G04340	AT5G03460
AT5G04340	AT5G09440
AT5G04340	AT5G18690
AT5G04340	AT5G37540
AT5G04340	AT5G56540
AT5G04340	AT5G64100
AT5G04340	AT1G09140
AT5G04340	AT1G11210
AT5G04340	AT1G13990
AT5G04340	AT1G22190
AT5G04340	AT1G36060
AT5G04340	AT1G58340
AT5G04340	AT1G66080
AT5G04340	AT1G68620
AT5G04340	AT1G77450
AT5G04340	AT2G16720
AT5G04340	AT2G18550
AT5G04340	AT2G19310
AT5G04340	AT2G28400
AT5G04340	AT2G35950
AT5G04340	AT2G36270
AT5G04340	AT2G41010
AT5G04340	AT2G46270
AT5G04340	AT2G46610
AT5G04340	AT2G47770
AT5G04340	AT3G04010
AT5G04340	AT3G08970
AT5G04340	AT3G14200
AT5G04340	AT3G17520
AT5G04340	AT3G23170
AT5G04340	AT3G29575
AT5G04340	AT3G57010
AT5G04340	AT4G04620
AT5G04340	AT4G10040
AT5G04340	AT4G17550
AT5G04340	AT4G27280
AT5G04340	AT4G36740
AT5G04340	AT5G13500
AT5G04340	AT5G17780
AT5G04340	AT5G50360
AT5G04340	AT5G51440
AT5G04340	AT5G54490
AT5G04340	AT5G66700
AT5G04340	AT1G01720
AT5G04340	AT1G05100
AT5G04340	AT1G14200
AT5G04340	AT1G15430
AT5G04340	AT1G17830
AT5G04340	AT1G27730
AT5G04340	AT1G55530
AT5G04340	AT1G56600
AT5G04340	AT1G60190
AT5G04340	AT1G61890
AT5G04340	AT1G69480
AT5G04340	AT1G72800
AT5G04340	AT1G80110
AT5G04340	AT2G21180
AT5G04340	AT2G27580
AT5G04340	AT2G30140
AT5G04340	AT2G33590
AT5G04340	AT3G02480
AT5G04340	AT3G04000
AT5G04340	AT3G06760
AT5G04340	AT3G09350
AT5G04340	AT3G48020
AT5G04340	AT3G53230
AT5G04340	AT3G61630
AT5G04340	AT3G61980
AT5G04340	AT4G01870
AT5G04340	AT4G02280
AT5G04340	AT4G05020
AT5G04340	AT4G11660
AT5G04340	AT4G13180
AT5G04340	AT4G37370
AT5G04340	AT5G01820
AT5G04340	AT5G04340
AT5G04340	AT5G05220
AT5G04340	AT5G05410
AT5G04340	AT5G06760
AT5G04340	AT5G10695
AT5G04340	AT5G13330
AT5G04340	AT5G17650
AT5G04340	AT5G17850
AT5G04340	AT5G22290
AT5G04340	AT5G61820
AT5G04340	AT5G63790
AT5G04340	AT5G64230
AT5G04340	AT1G26570
AT5G04340	AT1G68780
AT5G04340	AT1G70070
AT5G04340	AT3G44890
AT5G04340	AT5G47190
AT5G04340	AT1G04420
AT5G04340	AT3G25660
AT5G04340	AT1G03630
AT5G04340	AT2G26550
AT5G04340	AT1G32550
AT5G04340	AT1G70200
AT5G04340	AT5G50250
AT5G04340	AT5G46580
AT5G04340	AT5G05740
AT5G04340	AT5G55220
AT5G04340	AT1G36390
AT5G04340	AT3G63190
AT5G04340	AT5G22640
AT5G04340	AT1G63680
AT5G04340	AT3G63160
AT5G04340	AT4G30620
AT5G04340	AT1G49975
AT5G04340	AT4G24090
AT5G04340	AT4G24750
AT5G04340	AT5G11480
AT5G04340	AT4G39040
AT5G04340	AT4G03150
AT5G04340	AT1G76450
AT5G04340	AT3G55330
AT5G04340	AT1G20020
AT5G04340	AT1G17650
AT5G04340	AT5G57030
AT5G04340	AT1G31800
AT5G04340	AT3G18680
AT5G04340	AT4G37510
AT5G04340	AT4G33470
AT5G04340	AT3G13120
AT5G04340	AT4G17560
AT5G04340	AT3G27160
AT5G04340	AT5G38290
AT5G04340	AT4G11175
AT5G04340	AT3G08740
AT5G04340	AT3G16290
AT5G04340	AT4G37040
AT5G04340	AT5G64580
AT5G04340	AT2G26330
AT5G04340	AT4G39620
AT5G04340	AT4G34830
AT5G04340	AT1G04770
AT5G04340	AT3G06030
AT5G04340	AT3G45980
AT5G04340	AT3G52920
AT5G04340	AT3G55660
AT5G04340	AT3G61610
AT5G04340	AT2G16440
AT5G04340	AT4G02060
AT5G04340	AT4G24790
AT5G04340	AT3G57060
AT5G04340	AT3G24495
AT5G04340	AT3G14890
AT5G04340	AT4G29170
AT5G04340	AT4G21820
AT5G04340	AT5G56580
AT5G04340	AT1G18370
AT5G04340	AT1G72250
AT5G04340	AT2G22610
AT5G04340	AT4G21270
AT5G04340	AT1G78770
AT5G04340	AT1G15660
AT5G04340	AT4G35620
AT5G04340	AT5G13840
AT5G04340	AT1G44110
AT5G04340	AT3G54630
AT5G04340	AT3G50070
AT5G04340	AT1G76310
AT5G04340	AT1G80370
AT5G04340	AT1G08560
AT5G04340	AT1G17140
AT5G04340	AT4G33400
AT5G04340	AT5G60210
AT5G04340	AT5G23940
AT5G04340	AT3G51720
AT5G04340	AT5G65120
AT5G04340	AT5G52950
AT5G04340	AT3G03130
AT5G04340	AT1G23790
AT5G04340	AT5G01370
AT5G04340	AT5G01910
AT5G04340	AT2G16270
AT5G04340	AT4G30130
AT5G04340	AT3G09730
AT5G04340	AT1G75150
AT5G04340	AT3G54750
AT5G04340	AT5G66230
AT5G04340	AT5G57410
AT5G04340	AT3G52110
AT5G04340	AT1G02730
AT5G04340	AT3G53190
AT5G04340	AT5G11160
AT5G04340	AT3G27060
AT5G04340	AT5G61000
AT5G04340	AT1G21740
AT5G04340	AT1G19850
AT5G04340	AT2G17560
AT5G04340	AT1G04020
AT5G04340	AT1G48610
AT5G04340	AT4G01730
AT5G04340	AT2G38810
AT5G04340	AT1G51060
AT5G04340	AT3G53650
AT5G04340	AT2G37470
AT5G04340	AT3G27360
AT5G04340	AT1G09200
AT5G04340	AT5G10400
AT5G04340	AT5G08180
AT5G04340	AT3G20260
AT5G04340	AT3G27330
AT5G04340	AT5G62710
AT5G04340	AT1G55200
AT5G04340	AT4G36180
AT5G04340	AT4G37210
AT5G04340	AT1G19050
AT5G04340	AT1G19940
AT5G04340	AT1G74000
AT5G04340	AT2G01830
AT5G04340	AT2G16660
AT5G04340	AT2G28250
AT5G04340	AT3G18170
AT5G04340	AT4G13410
AT5G04340	AT5G05860
AT5G04340	AT2G14750
AT5G04340	AT4G39940
AT5G04340	AT4G04610
AT5G04340	AT1G76790
AT5G04340	AT1G06640
AT5G04340	AT1G11840
AT5G04340	AT5G52320
AT5G04340	AT5G15470
AT5G04340	AT4G21760
AT5G04340	AT2G44450
AT5G04340	AT1G31710
AT5G04340	AT1G17190
AT5G04340	AT5G37770
AT5G04340	AT2G38760
AT5G04340	AT4G39320
AT5G04340	AT5G55400
AT5G04340	AT2G01910
AT5G04340	AT4G22910
AT5G04340	AT3G16340
AT5G04340	AT5G61810
AT5G04340	AT4G27860
AT5G04340	AT1G58270
AT5G04340	AT5G23820
AT5G04340	AT2G39420
AT5G04340	AT3G06035
AT5G04340	AT2G40150
AT5G04340	AT3G01810
AT5G04340	AT2G29510
