Tf.aT_id	TarGeT.aT_id
AT5G63790	AT3G48020
AT5G63790	AT3G61630
AT5G63790	AT3G61980
AT5G63790	AT4G01870
AT5G63790	AT4G02280
AT5G63790	AT4G05020
AT5G63790	AT4G11660
AT5G63790	AT4G37370
AT5G63790	AT5G01820
AT5G63790	AT5G04340
AT5G63790	AT5G05410
AT5G63790	AT5G06760
AT5G63790	AT5G13330
AT5G63790	AT5G17850
AT5G63790	AT5G22290
AT5G63790	AT5G57050
AT5G63790	AT5G61820
AT5G63790	AT5G62480
AT5G63790	AT5G64230
AT5G63790	AT1G26570
AT5G63790	AT1G68780
AT5G63790	AT5G47190
AT5G63790	AT1G32550
AT5G63790	AT5G50250
AT5G63790	AT5G55220
AT5G63790	AT1G36390
AT5G63790	AT3G63190
AT5G63790	AT1G63680
AT5G63790	AT1G49975
AT5G63790	AT1G55490
AT5G63790	AT5G57030
AT5G63790	AT3G53130
AT5G63790	AT1G31800
AT5G63790	AT4G37510
AT5G63790	AT4G33470
AT5G63790	AT5G52520
AT5G63790	AT3G13120
AT5G63790	AT4G11175
AT5G63790	AT3G62910
AT5G63790	AT4G37040
AT5G63790	AT5G64580
AT5G63790	AT4G34830
AT5G63790	AT1G04770
AT5G63790	AT3G23580
AT5G63790	AT3G52920
AT5G63790	AT5G03870
AT5G63790	AT4G02060
AT5G63790	AT1G01370
AT5G63790	AT3G57060
AT5G63790	AT5G54670
AT5G63790	AT3G19590
AT5G63790	AT4G35620
AT5G63790	AT3G54630
AT5G63790	AT5G23940
AT5G63790	AT1G23000
AT5G63790	AT3G51720
AT5G63790	AT5G65120
AT5G63790	AT5G01370
AT5G63790	AT1G75150
AT5G63790	AT5G66230
AT5G63790	AT3G52110
AT5G63790	AT3G53190
AT5G63790	AT1G19850
AT5G63790	AT1G48610
AT5G63790	AT2G37470
AT5G63790	AT3G27360
AT5G63790	AT3G27330
AT5G63790	AT5G28640
AT5G63790	AT2G01830
AT5G63790	AT2G16660
AT5G63790	AT5G05860
AT5G63790	AT2G14750
AT5G63790	AT5G15470
AT5G63790	AT5G55180
AT5G63790	AT1G31710
AT5G63790	AT4G22910
AT5G63790	AT5G61810
AT5G63790	AT4G27860
AT5G63790	AT1G58270
AT5G63790	AT3G61380
AT5G63790	AT1G78570
AT5G63790	AT5G09870
AT5G63790	AT1G01120
AT5G63790	AT1G49430
AT5G63790	AT5G54160
AT5G63790	AT5G42800
AT5G63790	AT1G06000
AT5G63790	AT4G30530
AT5G63790	AT4G29700
AT5G63790	AT3G54990
AT5G63790	AT3G48350
AT5G63790	AT5G61570
