tf.at_id	target.at_id
AT4G36740	AT3G18550
AT4G36740	AT1G21680
AT4G36740	AT1G23050
AT4G36740	AT1G26800
AT4G36740	AT1G28330
AT4G36740	AT1G69490
AT4G36740	AT1G73480
AT4G36740	AT2G18050
AT4G36740	AT2G33830
AT4G36740	AT2G39980
AT4G36740	AT2G44080
AT4G36740	AT3G03870
AT4G36740	AT3G15770
AT4G36740	AT3G23150
AT4G36740	AT3G59900
AT4G36740	AT4G05070
AT4G36740	AT4G11360
AT4G36740	AT4G14270
AT4G36740	AT5G02020
AT4G36740	AT5G07000
AT4G36740	AT5G07010
AT4G36740	AT5G25350
AT4G36740	AT5G27320
AT4G36740	AT5G39610
AT4G36740	AT5G49700
AT4G36740	AT5G57660
AT4G36740	AT1G03610
AT4G36740	AT1G08630
AT4G36740	AT1G09530
AT4G36740	AT1G14890
AT4G36740	AT1G15670
AT4G36740	AT1G22985
AT4G36740	AT1G23870
AT4G36740	AT1G25560
AT4G36740	AT1G28960
AT4G36740	AT1G33055
AT4G36740	AT1G49210
AT4G36740	AT1G56220
AT4G36740	AT1G68840
AT4G36740	AT1G71030
AT4G36740	AT1G73500
AT4G36740	AT1G76410
AT4G36740	AT1G79700
AT4G36740	AT2G02710
AT4G36740	AT2G04550
AT4G36740	AT2G17880
AT4G36740	AT2G18700
AT4G36740	AT2G19810
AT4G36740	AT2G22680
AT4G36740	AT2G25900
AT4G36740	AT2G27830
AT4G36740	AT2G36080
AT4G36740	AT2G36220
AT4G36740	AT2G36900
AT4G36740	AT2G38400
AT4G36740	AT2G40970
AT4G36740	AT2G45210
AT4G36740	AT3G04350
AT4G36740	AT3G59940
AT4G36740	AT3G62650
AT4G36740	AT4G00335
AT4G36740	AT4G08330
AT4G36740	AT4G13830
AT4G36740	AT4G21510
AT4G36740	AT4G27450
AT4G36740	AT4G27460
AT4G36740	AT4G28040
AT4G36740	AT4G28300
AT4G36740	AT4G29190
AT4G36740	AT4G35770
AT4G36740	AT5G04760
AT4G36740	AT5G11090
AT4G36740	AT5G14780
AT4G36740	AT5G16110
AT4G36740	AT5G18130
AT4G36740	AT5G18490
AT4G36740	AT5G57240
AT4G36740	AT5G57340
AT4G36740	AT5G64260
AT4G36740	AT1G12240
AT4G36740	AT2G01570
AT4G36740	AT2G10940
AT4G36740	AT2G22430
AT4G36740	AT2G22540
AT4G36740	AT2G31110
AT4G36740	AT2G39010
AT4G36740	AT2G42620
AT4G36740	AT2G43060
AT4G36740	AT2G43710
AT4G36740	AT3G11690
AT4G36740	AT3G11930
AT4G36740	AT3G17100
AT4G36740	AT3G53420
AT4G36740	AT4G10310
AT4G36740	AT4G14930
AT4G36740	AT4G17030
