tf.at_id	target.at_id
AT3G18550	AT1G21680
AT3G18550	AT1G23050
AT3G18550	AT1G28330
AT3G18550	AT1G69490
AT3G18550	AT1G73480
AT3G18550	AT2G41230
AT3G18550	AT2G44080
AT3G18550	AT3G03870
AT3G18550	AT3G15770
AT3G18550	AT3G26510
AT3G18550	AT4G11360
AT3G18550	AT5G02020
AT3G18550	AT5G07000
AT3G18550	AT5G07010
AT3G18550	AT5G19120
AT3G18550	AT5G44260
AT3G18550	AT5G49700
AT3G18550	AT1G03610
AT3G18550	AT1G09530
AT3G18550	AT1G15670
AT3G18550	AT1G21780
AT3G18550	AT1G23870
AT3G18550	AT1G25560
AT3G18550	AT1G56220
AT3G18550	AT1G73500
AT3G18550	AT1G79700
AT3G18550	AT2G02710
AT3G18550	AT2G17880
AT3G18550	AT2G18700
AT3G18550	AT2G25900
AT3G18550	AT2G27830
AT3G18550	AT2G36080
AT3G18550	AT2G36220
AT3G18550	AT2G38400
AT3G18550	AT2G38820
AT3G18550	AT2G40970
AT3G18550	AT3G01400
AT3G18550	AT3G14595
AT3G18550	AT3G49790
AT3G18550	AT3G59940
AT3G18550	AT4G01120
AT3G18550	AT4G21510
AT3G18550	AT4G29190
AT3G18550	AT4G30390
AT3G18550	AT5G04760
AT3G18550	AT5G11090
AT3G18550	AT5G16110
AT3G18550	AT5G18490
AT3G18550	AT5G19860
AT3G18550	AT5G57900
AT3G18550	AT5G58650
AT3G18550	AT5G64260
AT3G18550	AT2G01570
AT3G18550	AT2G22430
AT3G18550	AT2G22540
AT3G18550	AT2G39010
AT3G18550	AT2G43060
AT3G18550	AT2G43710
AT3G18550	AT2G45960
AT3G18550	AT3G11690
AT3G18550	AT3G17100
AT3G18550	AT3G53420
AT3G18550	AT4G14930
AT3G18550	AT5G47560
AT3G18550	AT5G60850
AT3G18550	AT1G01620
AT3G18550	AT1G06040
AT3G18550	AT1G22640
AT3G18550	AT1G52880
AT3G18550	AT1G53560
AT3G18550	AT1G71970
AT3G18550	AT2G15580
AT3G18550	AT2G21185
AT3G18550	AT3G13720
AT3G18550	AT3G14067
AT3G18550	AT3G21260
AT3G18550	AT3G45600
AT3G18550	AT3G52060
AT3G18550	AT4G01330
AT3G18550	AT4G38690
AT3G18550	AT5G01520
AT3G18550	AT5G03230
AT3G18550	AT5G05690
AT3G18550	AT5G06280
AT3G18550	AT5G15410
AT3G18550	AT5G20700
AT3G18550	AT5G49360
AT3G18550	AT5G63800
AT3G18550	AT5G65380
AT3G18550	AT1G09250
AT3G18550	AT1G53180
AT3G18550	AT1G64640
AT3G18550	AT2G18010
AT3G18550	AT2G37640
AT3G18550	AT4G27260
AT3G18550	AT4G35720
AT3G18550	AT4G38860
AT3G18550	AT5G14690
AT3G18550	AT5G47370
AT3G18550	AT5G53980
AT3G18550	AT5G66590
AT3G18550	AT1G22330
AT3G18550	AT1G27670
AT3G18550	AT1G35430
AT3G18550	AT1G53700
AT3G18550	AT2G38120
AT3G18550	AT2G42380
AT3G18550	AT2G45400
AT3G18550	AT3G08670
AT3G18550	AT3G19380
AT3G18550	AT3G44610
AT3G18550	AT3G58120
AT3G18550	AT4G14550
AT3G18550	AT4G20870
AT3G18550	AT4G23870
AT3G18550	AT4G32890
AT3G18550	AT5G22940
AT3G18550	AT5G54510
AT3G18550	AT5G59010
AT3G18550	AT5G66080
AT3G18550	AT1G01520
AT3G18550	AT1G70000
AT3G18550	AT1G79270
AT3G18550	AT1G79520
AT3G18550	AT2G29090
AT3G18550	AT3G50560
AT3G18550	AT4G34000
AT3G18550	AT1G10740
AT3G18550	AT1G16730
AT3G18550	AT1G48100
AT3G18550	AT1G75810
AT3G18550	AT2G27420
AT3G18550	AT2G31750
AT3G18550	AT2G38640
AT3G18550	AT2G41250
AT3G18550	AT3G01210
AT3G18550	AT3G16910
AT3G18550	AT3G17800
AT3G18550	AT3G22840
AT3G18550	AT3G27170
AT3G18550	AT3G56290
AT3G18550	AT4G27657
AT3G18550	AT4G33660
AT3G18550	AT4G36530
AT3G18550	AT5G06980
AT3G18550	AT5G23730
AT3G18550	AT5G24850
AT3G18550	AT5G43260
AT3G18550	AT5G47610
AT3G18550	AT5G52570
AT3G18550	AT5G53970
AT3G18550	AT5G54300
AT3G18550	AT1G69850
AT3G18550	AT1G75440
AT3G18550	AT2G19580
AT3G18550	AT3G03270
AT3G18550	AT3G10985
AT3G18550	AT3G43430
AT3G18550	AT5G59845
AT3G18550	AT1G07090
AT3G18550	AT1G14730
AT3G18550	AT1G23040
AT3G18550	AT1G30130
AT3G18550	AT1G71960
AT3G18550	AT2G19570
AT3G18550	AT2G22850
AT3G18550	AT2G26170
AT3G18550	AT2G28110
AT3G18550	AT2G40900
AT3G18550	AT4G22212
AT3G18550	AT5G03460
AT3G18550	AT5G37540
AT3G18550	AT1G11210
AT3G18550	AT1G22190
AT3G18550	AT1G30040
AT3G18550	AT1G58340
AT3G18550	AT1G77450
AT3G18550	AT2G16720
AT3G18550	AT2G18550
AT3G18550	AT2G35950
AT3G18550	AT2G36270
AT3G18550	AT2G46270
AT3G18550	AT2G47770
AT3G18550	AT3G17520
AT3G18550	AT3G29575
AT3G18550	AT3G54420
AT3G18550	AT4G17550
AT3G18550	AT4G27280
AT3G18550	AT4G36740
AT3G18550	AT5G03210
AT3G18550	AT5G50360
AT3G18550	AT5G51210
AT3G18550	AT5G66700
AT3G18550	AT1G01720
AT3G18550	AT1G05100
AT3G18550	AT1G07430
AT3G18550	AT1G55530
AT3G18550	AT1G56600
AT3G18550	AT1G60190
AT3G18550	AT1G69260
AT3G18550	AT1G69480
AT3G18550	AT1G80110
AT3G18550	AT2G21180
AT3G18550	AT2G30140
AT3G18550	AT3G02480
AT3G18550	AT3G04000
AT3G18550	AT3G06760
AT3G18550	AT3G19580
AT3G18550	AT3G61630
AT3G18550	AT4G02280
AT3G18550	AT4G05020
AT3G18550	AT4G13180
AT3G18550	AT5G05220
AT3G18550	AT5G05410
AT3G18550	AT5G06760
AT3G18550	AT5G13330
AT3G18550	AT5G17850
AT3G18550	AT5G61820
AT3G18550	AT1G68780
AT3G18550	AT5G47190
AT3G18550	AT5G62790
AT3G18550	AT1G03630
AT3G18550	AT1G32550
AT3G18550	AT2G34640
AT3G18550	AT1G70200
AT3G18550	AT2G44650
AT3G18550	AT1G14840
AT3G18550	AT1G63680
AT3G18550	AT2G41950
AT3G18550	AT4G33470
AT3G18550	AT5G52520
AT3G18550	AT4G17560
AT3G18550	AT2G39670
AT3G18550	AT4G16390
AT3G18550	AT3G12170
AT3G18550	AT2G16440
AT3G18550	AT1G01370
AT3G18550	AT4G24790
AT3G18550	AT3G14890
AT3G18550	AT1G18370
AT3G18550	AT3G19590
AT3G18550	AT1G15660
AT3G18550	AT1G80370
AT3G18550	AT5G60210
AT3G18550	AT1G21810
AT3G18550	AT2G16270
AT3G18550	AT5G55820
AT3G18550	AT3G52110
AT3G18550	AT4G14770
AT3G18550	AT2G17560
AT3G18550	AT5G22880
AT3G18550	AT2G38810
AT3G18550	AT3G53650
AT3G18550	AT3G20260
AT3G18550	AT5G62710
AT3G18550	AT5G51560
AT3G18550	AT4G37210
AT3G18550	AT1G19050
AT3G18550	AT4G31800
AT3G18550	AT5G05860
AT3G18550	AT2G14750
AT3G18550	AT1G11840
AT3G18550	AT4G37410
AT3G18550	AT5G55180
AT3G18550	AT5G07460
AT3G18550	AT5G55400
AT3G18550	AT4G34160
AT3G18550	AT5G61810
AT3G18550	AT1G58270
AT3G18550	AT5G19110
AT3G18550	AT2G29510
AT3G18550	AT5G09870
AT3G18550	AT3G05910
AT3G18550	AT1G01120
