tf.at_id	target.at_id
AT5G66700	AT2G26910
AT5G66700	AT3G21200
AT5G66700	AT4G39040
AT5G66700	AT3G29185
AT5G66700	AT3G18680
AT5G66700	AT4G37510
AT5G66700	AT3G09210
AT5G66700	AT5G52520
AT5G66700	AT5G16715
AT5G66700	AT1G68590
AT5G66700	AT3G27160
AT5G66700	AT4G11175
AT5G66700	AT1G13270
AT5G66700	AT4G37040
AT5G66700	AT1G63100
AT5G66700	AT2G26400
AT5G66700	AT3G17160
AT5G66700	AT3G52920
AT5G66700	AT3G61610
AT5G66700	AT3G08770
AT5G66700	AT1G44900
AT5G66700	AT4G24790
AT5G66700	AT4G05520
AT5G66700	AT4G26660
AT5G66700	AT1G18370
AT5G66700	AT1G72250
AT5G66700	AT5G54670
AT5G66700	AT1G44110
AT5G66700	AT2G17620
AT5G66700	AT1G17140
AT5G66700	AT1G23000
AT5G66700	AT5G38690
AT5G66700	AT1G21810
AT5G66700	AT5G01370
AT5G66700	AT5G01910
AT5G66700	AT5G27330
AT5G66700	AT3G49250
AT5G66700	AT3G53190
AT5G66700	AT1G73590
AT5G66700	AT4G14770
AT5G66700	AT1G19850
AT5G66700	AT1G48610
AT5G66700	AT5G24330
AT5G66700	AT5G59870
AT5G66700	AT2G37470
AT5G66700	AT5G08180
AT5G66700	AT5G28640
AT5G66700	AT1G52400
AT5G66700	AT2G01830
AT5G66700	AT3G18170
AT5G66700	AT4G39940
AT5G66700	AT4G04610
AT5G66700	AT1G76790
AT5G66700	AT5G52320
AT5G66700	AT4G37410
AT5G66700	AT5G24760
AT5G66700	AT5G15470
AT5G66700	AT5G55180
AT5G66700	AT1G31710
AT5G66700	AT1G17190
AT5G66700	AT4G04830
AT5G66700	AT2G38760
AT5G66700	AT5G65020
AT5G66700	AT2G01910
AT5G66700	AT4G34160
AT5G66700	AT2G04032
AT5G66700	AT3G16340
AT5G66700	AT1G58270
AT5G66700	AT5G19110
AT5G66700	AT2G44230
AT5G66700	AT2G40150
AT5G66700	AT3G01810
AT5G66700	AT3G06020
AT5G66700	AT5G09870
AT5G66700	AT1G01120
AT5G66700	AT1G49430
AT5G66700	AT2G37040
AT5G66700	AT5G54160
AT5G66700	AT3G02250
AT5G66700	AT1G19640
AT5G66700	AT5G38020
AT5G66700	AT5G53760
AT5G66700	AT4G30530
AT5G66700	AT4G22570
AT5G66700	AT4G29700
AT5G66700	AT3G54990
AT5G66700	AT1G16530
AT5G66700	AT5G01840
AT5G66700	AT3G48350
AT5G66700	AT1G59970
AT5G66700	AT3G14350
AT5G66700	AT4G10390
