Tf.AT_id	TArGeT.AT_id
AT2G18550	AT1G23050
AT2G18550	AT1G26800
AT2G18550	AT1G69490
AT2G18550	AT1G73480
AT2G18550	AT3G23150
AT2G18550	AT4G05070
AT2G18550	AT4G14270
AT2G18550	AT5G07010
AT2G18550	AT5G27320
AT2G18550	AT5G39610
AT2G18550	AT5G49700
AT2G18550	AT5G57660
AT2G18550	AT1G03610
AT2G18550	AT1G09530
AT2G18550	AT1G15670
AT2G18550	AT1G25560
AT2G18550	AT1G28960
AT2G18550	AT1G56220
AT2G18550	AT1G79700
AT2G18550	AT2G02710
AT2G18550	AT2G17880
AT2G18550	AT2G22680
AT2G18550	AT2G27830
AT2G18550	AT2G36080
AT2G18550	AT2G36220
AT2G18550	AT2G36900
AT2G18550	AT2G40970
AT2G18550	AT2G45210
AT2G18550	AT3G04350
AT2G18550	AT3G59940
AT2G18550	AT3G62650
AT2G18550	AT4G08330
AT2G18550	AT4G13830
AT2G18550	AT4G21510
AT2G18550	AT4G27450
AT2G18550	AT4G27460
AT2G18550	AT4G28040
AT2G18550	AT4G29190
AT2G18550	AT5G04760
AT2G18550	AT5G14780
AT2G18550	AT5G16110
AT2G18550	AT5G18130
AT2G18550	AT5G18490
AT2G18550	AT5G57340
AT2G18550	AT1G12240
AT2G18550	AT2G01570
AT2G18550	AT2G22430
AT2G18550	AT2G22540
AT2G18550	AT2G31110
AT2G18550	AT2G43060
AT2G18550	AT3G11930
AT2G18550	AT4G17340
AT2G18550	AT4G30270
AT2G18550	AT5G02230
AT2G18550	AT5G10770
AT2G18550	AT5G23870
AT2G18550	AT5G47560
AT2G18550	AT5G48150
AT2G18550	AT1G01620
AT2G18550	AT1G23390
AT2G18550	AT1G70940
AT2G18550	AT1G71970
AT2G18550	AT1G76490
AT2G18550	AT2G15580
AT2G18550	AT3G14067
AT2G18550	AT3G16850
AT2G18550	AT3G21260
AT2G18550	AT3G45600
AT2G18550	AT4G01330
AT2G18550	AT4G27990
AT2G18550	AT4G38690
AT2G18550	AT5G06280
AT2G18550	AT5G15410
AT2G18550	AT5G20700
AT2G18550	AT5G49360
AT2G18550	AT5G63800
AT2G18550	AT1G04610
AT2G18550	AT1G64640
AT2G18550	AT1G75590
AT2G18550	AT2G14890
AT2G18550	AT2G37640
AT2G18550	AT3G08030
AT2G18550	AT4G27260
AT2G18550	AT4G28720
AT2G18550	AT4G34770
AT2G18550	AT4G38860
AT2G18550	AT5G25190
AT2G18550	AT5G47370
AT2G18550	AT5G50335
AT2G18550	AT5G66590
AT2G18550	AT1G04250
AT2G18550	AT1G06080
AT2G18550	AT1G22330
AT2G18550	AT1G23030
AT2G18550	AT1G27670
AT2G18550	AT1G53700
AT2G18550	AT1G75780
AT2G18550	AT2G06850
AT2G18550	AT2G38120
AT2G18550	AT2G42380
AT2G18550	AT3G19380
AT2G18550	AT3G44610
AT2G18550	AT3G50340
AT2G18550	AT3G60550
AT2G18550	AT4G22190
AT2G18550	AT4G23870
AT2G18550	AT4G30410
AT2G18550	AT5G23210
AT2G18550	AT5G49800
AT2G18550	AT5G51670
AT2G18550	AT5G54510
AT2G18550	AT5G59010
AT2G18550	AT1G32520
AT2G18550	AT1G70000
AT2G18550	AT1G79270
AT2G18550	AT3G50560
AT2G18550	AT1G64780
AT2G18550	AT2G19650
AT2G18550	AT2G21320
AT2G18550	AT2G27420
AT2G18550	AT2G31750
AT2G18550	AT3G27170
AT2G18550	AT3G61220
AT2G18550	AT4G27657
AT2G18550	AT4G33660
AT2G18550	AT4G36530
AT2G18550	AT5G23730
AT2G18550	AT5G54300
AT2G18550	AT1G61667
AT2G18550	AT1G69850
AT2G18550	AT2G38530
AT2G18550	AT3G02910
AT2G18550	AT3G03270
AT2G18550	AT3G10985
AT2G18550	AT4G14130
AT2G18550	AT4G15800
AT2G18550	AT5G59845
AT2G18550	AT1G07090
AT2G18550	AT1G52140
AT2G18550	AT1G71960
AT2G18550	AT2G40900
AT2G18550	AT2G46600
AT2G18550	AT3G14280
AT2G18550	AT3G21550
AT2G18550	AT3G21710
AT2G18550	AT3G60490
AT2G18550	AT5G09440
AT2G18550	AT5G64100
AT2G18550	AT1G11210
AT2G18550	AT1G30040
AT2G18550	AT1G68620
AT2G18550	AT2G16720
AT2G18550	AT2G18550
AT2G18550	AT2G28400
AT2G18550	AT2G35950
AT2G18550	AT2G41010
AT2G18550	AT3G14200
AT2G18550	AT3G17520
AT2G18550	AT5G03210
AT2G18550	AT5G13500
AT2G18550	AT1G61890
AT2G18550	AT2G30140
AT2G18550	AT3G06760
AT2G18550	AT3G61980
AT2G18550	AT4G11660
AT2G18550	AT5G01820
AT2G18550	AT5G13330
AT2G18550	AT5G17650
AT2G18550	AT5G57050
AT2G18550	AT5G62480
AT2G18550	AT1G31690
AT2G18550	AT1G70070
AT2G18550	AT1G71720
AT2G18550	AT2G47240
AT2G18550	AT5G62790
AT2G18550	AT2G26550
AT2G18550	AT1G32550
AT2G18550	AT2G34640
AT2G18550	AT1G70200
