tf.at_id	target.at_id
AT2G22540	AT1G23050
AT2G22540	AT1G28330
AT2G22540	AT2G41230
AT2G22540	AT3G59900
AT2G22540	AT5G07010
AT2G22540	AT5G27320
AT2G22540	AT5G44260
AT2G22540	AT5G57660
AT2G22540	AT1G09530
AT2G22540	AT1G15670
AT2G22540	AT1G23870
AT2G22540	AT1G27290
AT2G22540	AT1G33055
AT2G22540	AT1G68840
AT2G22540	AT1G71030
AT2G22540	AT1G73500
AT2G22540	AT1G79700
AT2G22540	AT2G02710
AT2G22540	AT2G04550
AT2G22540	AT2G18700
AT2G22540	AT2G25900
AT2G22540	AT2G36080
AT2G22540	AT2G36220
AT2G22540	AT3G07560
AT2G22540	AT3G47340
AT2G22540	AT3G49790
AT2G22540	AT3G62650
AT2G22540	AT3G62770
AT2G22540	AT4G29190
AT2G22540	AT5G14780
AT2G22540	AT5G16110
AT2G22540	AT5G18490
AT2G22540	AT5G57340
AT2G22540	AT1G12240
AT2G22540	AT2G01570
AT2G22540	AT2G22430
AT2G22540	AT2G22540
AT2G22540	AT2G31110
AT2G22540	AT2G39010
AT2G22540	AT2G43060
AT2G22540	AT2G45960
AT2G22540	AT3G11930
AT2G22540	AT4G10310
AT2G22540	AT4G17030
AT2G22540	AT4G30270
AT2G22540	AT5G47560
AT2G22540	AT5G48150
AT2G22540	AT1G06040
AT2G22540	AT1G08510
AT2G22540	AT1G23390
AT2G22540	AT1G34000
AT2G22540	AT1G70940
AT2G22540	AT1G76490
AT2G22540	AT2G13360
AT2G22540	AT3G06170
AT2G22540	AT3G13062
AT2G22540	AT3G26520
AT2G22540	AT3G61460
AT2G22540	AT4G01330
AT2G22540	AT5G05690
AT2G22540	AT5G63800
AT2G22540	AT1G04610
AT2G22540	AT1G06980
AT2G22540	AT1G44830
AT2G22540	AT1G53180
AT2G22540	AT1G62770
AT2G22540	AT1G73830
AT2G22540	AT1G75590
AT2G22540	AT2G18010
AT2G22540	AT2G37640
AT2G22540	AT2G40610
AT2G22540	AT3G08030
AT2G22540	AT4G28720
AT2G22540	AT4G38860
AT2G22540	AT5G02760
AT2G22540	AT5G49170
AT2G22540	AT1G06080
AT2G22540	AT1G06850
AT2G22540	AT1G35430
AT2G22540	AT2G38120
AT2G22540	AT3G08670
AT2G22540	AT3G44610
AT2G22540	AT3G58120
AT2G22540	AT4G14550
AT2G22540	AT4G20870
AT2G22540	AT4G30410
AT2G22540	AT4G32890
AT2G22540	AT5G11420
AT2G22540	AT5G22940
AT2G22540	AT5G23210
AT2G22540	AT5G51670
AT2G22540	AT5G54510
AT2G22540	AT5G67060
AT2G22540	AT1G01520
AT2G22540	AT1G32520
AT2G22540	AT1G66540
AT2G22540	AT1G79520
AT2G22540	AT3G50560
AT2G22540	AT4G34000
AT2G22540	AT1G10740
AT2G22540	AT1G64780
AT2G22540	AT2G25680
AT2G22540	AT2G41250
AT2G22540	AT3G16910
AT2G22540	AT3G17800
AT2G22540	AT3G21670
AT2G22540	AT3G22840
AT2G22540	AT4G16690
AT2G22540	AT4G33660
AT2G22540	AT4G36530
AT2G22540	AT5G03555
AT2G22540	AT5G06980
AT2G22540	AT5G11650
AT2G22540	AT5G52570
AT2G22540	AT5G53970
AT2G22540	AT1G49660
AT2G22540	AT1G69850
AT2G22540	AT2G35150
AT2G22540	AT4G14130
AT2G22540	AT5G59845
AT2G22540	AT1G07750
AT2G22540	AT1G14730
AT2G22540	AT1G30130
AT2G22540	AT2G22850
AT2G22540	AT2G28110
AT2G22540	AT2G40900
AT2G22540	AT3G14280
AT2G22540	AT3G18560
AT2G22540	AT3G21710
AT2G22540	AT4G22212
AT2G22540	AT5G09440
AT2G22540	AT5G18690
AT2G22540	AT5G38610
AT2G22540	AT1G11210
AT2G22540	AT1G30040
AT2G22540	AT1G58340
AT2G22540	AT1G77450
AT2G22540	AT2G18550
