Tf.AT_id	TArGeT.AT_id
AT2G22430	AT5G51600
AT2G22430	AT2G22610
AT2G22430	AT1G44110
AT2G22430	AT3G50070
AT2G22430	AT1G76310
AT2G22430	AT2G17620
AT2G22430	AT1G17140
AT2G22430	AT3G51280
AT2G22430	AT1G78430
AT2G22430	AT1G23000
AT2G22430	AT5G65120
AT2G22430	AT5G38690
AT2G22430	AT5G01370
AT2G22430	AT3G09730
AT2G22430	AT3G53190
AT2G22430	AT3G01410
AT2G22430	AT4G14770
AT2G22430	AT1G19850
AT2G22430	AT5G23420
AT2G22430	AT1G04020
AT2G22430	AT1G48610
AT2G22430	AT5G24330
AT2G22430	AT2G38810
AT2G22430	AT2G37470
AT2G22430	AT5G65360
AT2G22430	AT3G27360
AT2G22430	AT1G23410
AT2G22430	AT5G51560
AT2G22430	AT5G48360
AT2G22430	AT1G19940
AT2G22430	AT1G69610
AT2G22430	AT2G01830
AT2G22430	AT2G37260
AT2G22430	AT2G46650
AT2G22430	AT3G18170
AT2G22430	AT4G31800
AT2G22430	AT5G08030
AT2G22430	AT4G04610
AT2G22430	AT1G76790
AT2G22430	AT4G37410
AT2G22430	AT5G15470
AT2G22430	AT4G21760
AT2G22430	AT5G55180
AT2G22430	AT1G17190
AT2G22430	AT5G07460
AT2G22430	AT3G52870
AT2G22430	AT2G38760
AT2G22430	AT5G65020
AT2G22430	AT2G01910
AT2G22430	AT2G39220
AT2G22430	AT3G16340
AT2G22430	AT1G58270
AT2G22430	AT4G02850
AT2G22430	AT2G44230
AT2G22430	AT2G40150
AT2G22430	AT5G19260
AT2G22430	AT3G06020
AT2G22430	AT5G09870
AT2G22430	AT3G27400
AT2G22430	AT3G05910
AT2G22430	AT1G01120
AT2G22430	AT1G49430
AT2G22430	AT5G48880
AT2G22430	AT2G37040
AT2G22430	AT1G19640
AT2G22430	AT5G38020
AT2G22430	AT4G15210
AT2G22430	AT5G53760
AT2G22430	AT4G29700
AT2G22430	AT3G54990
AT2G22430	AT1G59970
AT2G22430	AT5G61570
AT2G22430	AT3G14350
AT2G22430	AT4G10390
