Tf.AT_id	TArGeT.AT_id
AT1G36060	AT2G39980
AT1G36060	AT5G44260
AT1G36060	AT1G15670
AT1G36060	AT1G73500
AT1G36060	AT3G53420
AT1G36060	AT3G26520
AT1G36060	AT2G14890
AT1G36060	AT5G12940
AT1G36060	AT1G22330
AT1G36060	AT1G53700
AT1G36060	AT2G45400
AT1G36060	AT4G32890
AT1G36060	AT4G17840
AT1G36060	AT4G33660
AT1G36060	AT5G23730
AT1G36060	AT3G03270
AT1G36060	AT5G51440
AT1G36060	AT2G27580
AT1G36060	AT5G01820
AT1G36060	AT5G22290
AT1G36060	AT5G64230
AT1G36060	AT2G37660
AT1G36060	AT3G09210
AT1G36060	AT3G06030
AT1G36060	AT2G16440
AT1G36060	AT4G29030
AT1G36060	AT4G31800
AT1G36060	AT3G07320
AT1G36060	AT5G01840
AT1G36060	AT5G61570
