Tf.AT_id	TArGeT.AT_id
AT3G60490	AT2G01830
AT3G60490	AT2G16660
AT3G60490	AT2G28250
AT3G60490	AT2G37260
AT3G60490	AT2G46650
AT3G60490	AT3G18170
AT3G60490	AT3G59760
AT3G60490	AT4G31800
AT3G60490	AT4G04610
AT3G60490	AT1G06640
AT3G60490	AT1G11840
AT3G60490	AT5G52320
AT3G60490	AT4G37410
AT3G60490	AT5G24760
AT3G60490	AT5G15470
AT3G60490	AT2G44450
AT3G60490	AT5G55180
AT3G60490	AT1G31710
AT3G60490	AT2G38760
AT3G60490	AT4G34160
AT3G60490	AT2G39220
AT3G60490	AT3G16340
AT3G60490	AT1G58270
AT3G60490	AT3G61380
AT3G60490	AT3G06035
AT3G60490	AT2G40150
AT3G60490	AT3G01810
AT3G60490	AT3G21190
AT3G60490	AT5G09870
AT3G60490	AT3G27400
AT3G60490	AT3G09540
AT3G60490	AT3G05910
AT3G60490	AT1G20490
AT3G60490	AT4G17470
AT3G60490	AT5G48880
AT3G60490	AT2G37040
AT3G60490	AT5G54160
AT3G60490	AT5G13930
AT3G60490	AT5G08640
AT3G60490	AT1G06000
AT3G60490	AT3G02250
AT3G60490	AT4G29740
AT3G60490	AT1G19640
AT3G60490	AT4G15210
AT3G60490	AT4G30530
AT3G60490	AT4G22570
AT3G60490	AT4G29690
AT3G60490	AT3G07320
AT3G60490	AT1G16530
AT3G60490	AT5G01840
AT3G60490	AT3G26700
AT3G60490	AT3G48350
AT3G60490	AT1G59970
AT3G60490	AT5G61570
AT3G60490	AT3G14350
AT3G60490	AT1G33260
AT3G60490	AT4G10390
AT3G60490	AT5G58670
