Tf.AT_id	TArGeT.AT_id
AT1G01720	AT1G63680
AT1G01720	AT5G57170
AT1G01720	AT4G30620
AT1G01720	AT1G06190
AT1G01720	AT2G32500
AT1G01720	AT4G24750
AT1G01720	AT4G39040
AT1G01720	AT5G51545
AT1G01720	AT1G17650
AT1G01720	AT1G31800
AT1G01720	AT3G54090
AT1G01720	AT4G37510
AT1G01720	AT4G04890
AT1G01720	AT5G52520
AT1G01720	AT5G49030
AT1G01720	AT5G16715
AT1G01720	AT3G15190
AT1G01720	AT1G64510
AT1G01720	AT1G35680
AT1G01720	AT2G33450
AT1G01720	AT3G27160
AT1G01720	AT3G17170
AT1G01720	AT4G11175
AT1G01720	AT3G08740
AT1G01720	AT4G37040
AT1G01720	AT5G64580
AT1G01720	AT3G04760
AT1G01720	AT1G18485
AT1G01720	AT1G06420
AT1G01720	AT1G47210
AT1G01720	AT1G63100
AT1G01720	AT1G67180
AT1G01720	AT2G26400
AT1G01720	AT4G31610
AT1G01720	AT3G61610
AT1G01720	AT5G03870
AT1G01720	AT1G44900
AT1G01720	AT5G08020
AT1G01720	AT3G23890
AT1G01720	AT2G16440
AT1G01720	AT4G05520
AT1G01720	AT4G26660
AT1G01720	AT5G51600
AT1G01720	AT4G14150
AT1G01720	AT5G54670
AT1G01720	AT3G19590
AT1G01720	AT5G48600
AT1G01720	AT1G44110
AT1G01720	AT1G17140
AT1G01720	AT3G51280
AT1G01720	AT1G09450
AT1G01720	AT5G23940
AT1G01720	AT1G23000
AT1G01720	AT5G52950
AT1G01720	AT5G01370
AT1G01720	AT3G53190
AT1G01720	AT1G73590
AT1G01720	AT2G21790
AT1G01720	AT5G61000
AT1G01720	AT1G19850
AT1G01720	AT5G63950
AT1G01720	AT1G07370
AT1G01720	AT4G01730
AT1G01720	AT5G22880
AT1G01720	AT2G37470
AT1G01720	AT3G27360
AT1G01720	AT1G23410
AT1G01720	AT5G28640
AT1G01720	AT1G69610
AT1G01720	AT2G16660
AT1G01720	AT3G18170
AT1G01720	AT5G05860
AT1G01720	AT2G14750
AT1G01720	AT4G39940
AT1G01720	AT1G06640
AT1G01720	AT5G52320
AT1G01720	AT5G15470
AT1G01720	AT5G55180
AT1G01720	AT2G39220
AT1G01720	AT5G61810
AT1G01720	AT4G27860
AT1G01720	AT1G58270
AT1G01720	AT3G61380
AT1G01720	AT5G19260
AT1G01720	AT3G09540
AT1G01720	AT1G01120
AT1G01720	AT1G20490
AT1G01720	AT4G17470
AT1G01720	AT5G13930
AT1G01720	AT4G30530
AT1G01720	AT1G16530
AT1G01720	AT5G01840
AT1G01720	AT5G61570
AT1G01720	AT4G10390
