master_regulator 1	master_regulator_2	p-value	fdr	enrichment	Intersection Genes
AT4G36740	AT4G14770	0.58842510612813	1	0.98015873015873	AT1G09450,AT1G17140,AT1G21810,AT1G23000,AT1G44110,AT1G48610,AT1G53140,AT1G59540,AT1G73590,AT2G07170,AT2G17620,AT2G26400,AT3G08770,AT3G17360,AT3G45980,AT3G52920,AT3G61610,AT4G05520,AT5G01370,AT5G03870,AT5G27330,AT5G38690,AT5G48600,AT5G51560,AT5G51600,AT5G57410
AT4G36740	AT4G11660	0.363470488879727	1	1.2594696969697	AT3G45980,AT4G31610,AT5G01370,AT5G11160,AT5G48360
AT4G36740	AT1G44830	0.952584101438362	1	0.604545454545454	AT1G63100,AT1G73590,AT2G16440,AT3G51720,AT4G14150,AT4G29030
AT4G36740	AT1G36060	0.939858708232784	1	0.481884057971015	AT2G16440,AT4G29030
AT4G36740	AT5G53210	0.999997470727768	1	0.476432880844646	AT1G44110,AT3G08770,AT3G20670,AT3G27060,AT3G52920,AT3G53190,AT3G61610,AT4G01730,AT4G14150,AT5G11160,AT5G17800,AT5G28640,AT5G45780,AT5G48360,AT5G51600,AT5G57410,AT5G60210,AT5G62710,AT5G65360
AT4G36740	AT1G27730	0.999622399394178	1	0.654366543665437	AT1G17140,AT1G18370,AT1G19850,AT1G23000,AT1G44110,AT1G53140,AT1G59540,AT1G63100,AT1G72250,AT2G07170,AT2G29890,AT2G37470,AT3G08770,AT3G17360,AT3G20260,AT3G23670,AT3G24495,AT3G27360,AT3G53190,AT3G61610,AT4G05520,AT4G14150,AT4G14770,AT4G26660,AT4G31610,AT5G11160,AT5G27330,AT5G28640,AT5G41880,AT5G48360,AT5G48600,AT5G51560
AT4G36740	AT1G52880	0.999992563336653	1	0.379566210045662	AT1G19850,AT1G21810,AT1G73590,AT2G07170,AT3G01410,AT3G23580,AT3G52920,AT3G53190,AT5G03870,AT5G28640
AT4G36740	AT4G31800	0.999999999996864	1	0.472222222222222	AT1G17140,AT1G18370,AT1G19850,AT1G21810,AT1G23000,AT1G44110,AT1G63100,AT1G72250,AT2G17620,AT2G37470,AT3G20260,AT3G20670,AT3G23580,AT3G27360,AT3G51720,AT3G52920,AT3G53190,AT3G55660,AT3G61610,AT4G01730,AT4G14770,AT4G24790,AT4G29030,AT5G01370,AT5G03870,AT5G11160,AT5G27330,AT5G28640,AT5G38690,AT5G45780,AT5G48360,AT5G51560,AT5G54670,AT5G60210
AT4G36740	AT5G67060	0.999999999999987	1	0.275118203309693	AT1G18370,AT1G21810,AT1G72250,AT3G27060,AT3G51720,AT3G53190,AT3G61610,AT4G14150,AT4G14770,AT5G03870,AT5G11160,AT5G41880,AT5G54670,AT5G62710
AT4G36740	AT3G60490	0.999998273657804	1	0.428479381443299	AT1G17140,AT1G19850,AT1G53140,AT1G72250,AT1G73590,AT2G16440,AT2G37470,AT3G20260,AT4G05520,AT4G14150,AT4G24790,AT4G29030,AT5G17800,AT5G51560,AT5G54670
AT4G36740	AT2G18550	0.99997535788035	1	0.560897435897436	AT1G09450,AT1G17140,AT1G19850,AT1G21810,AT1G23000,AT1G48610,AT1G63100,AT2G26400,AT2G37470,AT3G01410,AT3G12170,AT3G17360,AT3G52920,AT3G53190,AT3G57060,AT4G01730,AT4G14150,AT4G14770,AT4G24790,AT4G26660,AT4G31610,AT5G01370,AT5G08180,AT5G27330,AT5G51560
AT4G14770	AT2G18550	0.627438960235854	1	0.952473958333333	AT1G09450,AT1G17140,AT1G21810,AT1G23000,AT1G48610,AT2G26400,AT3G17360,AT3G52920,AT5G01370,AT5G27330,AT5G51560
AT4G14770	AT1G27730	0.451549795532908	1	1.04559748427673	AT1G17140,AT1G23000,AT1G44110,AT1G53140,AT1G59540,AT1G72670,AT2G07170,AT2G22610,AT3G08770,AT3G17360,AT3G19590,AT3G23890,AT3G54630,AT3G61610,AT4G05520,AT4G21820,AT4G33400,AT5G27330,AT5G48600,AT5G51560
AT4G14770	AT4G04890	0.22770071172396	1	1.38541666666667	AT1G17140,AT1G73590,AT2G26400,AT3G08770,AT3G19590,AT3G52920,AT5G01370
AT4G14770	AT5G60850	0.675246057101707	1	0.932755775577558	AT1G17140,AT1G21810,AT1G44110,AT1G53140,AT1G59540,AT1G73590,AT2G07170,AT2G26180,AT2G26400,AT3G17360,AT3G61610,AT4G05520,AT4G21820,AT4G33400,AT5G01370,AT5G38690,AT5G57410
AT4G14770	AT5G53210	0.966384556609575	1	0.615740740740741	AT1G44110,AT1G72670,AT1G75150,AT3G08770,AT3G52920,AT3G61610,AT5G51600,AT5G57410
AT4G14770	AT1G36060	1	1	0	
AT4G14770	AT1G22640	0.784897579354005	1	0.738888888888889	AT3G19590,AT3G52920
AT4G14770	AT1G44830	0.939858708232784	1	0.481884057971015	AT1G73590,AT3G54630
AT4G14770	AT5G25190	0.466913623591742	1	1.08130081300813	AT1G23000,AT1G48610,AT1G72670,AT1G73590,AT3G23890,AT3G54630,AT4G21820,AT5G57410
AT4G14770	AT2G22430	0.974014754661162	1	0.67463768115942	AT1G05440,AT1G17140,AT1G23000,AT1G72670,AT2G17560,AT2G17620,AT3G19590,AT3G52920,AT3G54630,AT3G61610,AT4G33400,AT5G01370,AT5G51560,AT5G57410
AT4G14770	AT2G43060	1	1	0	
AT4G04890	AT3G60490	0.710403514410796	1	0.875	AT1G08560,AT1G17140,AT1G73590,AT3G14890,AT3G19590,AT5G67270
AT4G04890	AT2G18550	0.655039035427481	1	0.923611111111111	AT1G17140,AT2G26400,AT3G52920,AT5G01370
AT4G04890	AT4G31800	0.976885394040512	1	0.57046568627451	AT1G08560,AT1G17140,AT3G14890,AT3G52920,AT4G02800,AT5G01370,AT5G04320
AT4G04890	AT4G36740	0.962313353210908	1	0.606119791666667	AT1G17140,AT1G73590,AT2G26400,AT3G08770,AT3G23670,AT3G52920,AT5G01370
AT4G04890	AT5G66700	0.710403514410796	1	0.875	AT1G17140,AT1G73590,AT2G26400,AT3G08770,AT3G52920,AT5G01370
AT2G36270	AT5G66700	0.999676185935955	1	0.395833333333333	AT1G19850,AT1G48610,AT1G73590,AT2G37470,AT3G53190,AT4G14770,AT4G24790
AT2G36270	AT3G60490	0.99384690548202	1	0.536290322580645	AT1G02730,AT1G19850,AT1G73590,AT2G16440,AT2G37470,AT3G14890,AT3G19590,AT4G24790,AT5G51560
AT2G36270	AT2G18550	0.987259888216705	1	0.554166666666667	AT1G19850,AT1G48610,AT2G37470,AT3G53190,AT4G01730,AT4G14770,AT4G24790,AT5G51560
AT2G36270	AT2G01570	0.939660777077885	1	0.395833333333333	AT3G27330
AT2G36270	AT4G36740	0.999453919704651	1	0.547325102880658	AT1G19850,AT1G48610,AT1G49870,AT1G73590,AT2G16440,AT2G37470,AT3G20670,AT3G23670,AT3G27360,AT3G45980,AT3G53190,AT3G55660,AT4G01730,AT4G14770,AT4G24790,AT5G51560
AT2G36270	AT1G01720	0.999905308119295	1	0.388888888888889	AT1G19850,AT1G73590,AT2G16440,AT2G37470,AT3G19590,AT3G27360,AT3G53190,AT4G01730
AT2G36270	AT1G22640	0.997701259667381	1	0.184722222222222	AT3G19590
AT2G36270	AT1G77450	0.999978532272923	1	0.254789272030651	AT1G19850,AT3G19590,AT3G27330,AT3G53190
AT2G36270	AT4G01120	0.864764302359868	1	0.554166666666667	AT3G14890
AT2G36270	AT2G22430	0.99992906007836	1	0.500941619585688	AT2G16440,AT2G17560,AT2G37470,AT3G14890,AT3G19590,AT3G23670,AT3G27330,AT3G27360,AT3G52110,AT3G53190,AT3G53650,AT4G01730,AT4G24790,AT4G36180,AT5G23420,AT5G51560
AT2G36270	AT5G63790	1	1	0	
AT2G36270	AT4G34000	0.990322541324754	1	0.240942028985507	AT3G14890
AT2G36270	AT5G04340	1	1	0	
AT2G36270	AT5G67060	0.99999997202923	1	0.256898454746137	AT2G17560,AT3G14890,AT3G19590,AT3G52110,AT3G53190,AT4G14770,AT5G23420
AT2G36270	AT4G14770	0.977836599939955	1	0.545081967213115	AT1G48610,AT1G73590,AT2G17560,AT3G19590,AT3G45980,AT5G51560
AT2G36270	AT5G60850	0.999394512213321	1	0.434640522875817	AT1G19850,AT1G73590,AT2G16440,AT2G31270,AT3G14890,AT3G27330,AT3G27360,AT5G23420
AT2G36270	AT1G52880	0.999946443894585	1	0.270325203252032	AT1G19850,AT1G73590,AT3G19590,AT3G53190
AT2G36270	AT4G04890	0.808612371744853	1	0.769675925925926	AT1G73590,AT3G14890,AT3G19590,AT3G23670,AT5G23420
AT2G36270	AT1G69490	0.999552964899668	1	0.316666666666667	AT1G19850,AT1G73590,AT3G53190,AT5G23420
AT2G36270	AT5G47370	0.997688726017437	1	0.456372549019608	AT1G19850,AT1G73590,AT2G31270,AT2G37470,AT3G27360,AT4G01730,AT4G14770
AT2G22540	AT1G44830	0.623158354592891	1	0.955459770114943	AT1G63100,AT1G73590,AT3G06030,AT4G14150,AT4G29030
AT2G22540	AT1G06850	0.645232939822628	1	0.939265536723164	AT1G15660,AT1G18370,AT3G19590,AT3G50070,AT4G02800,AT4G14770,AT4G36180,AT5G51560,AT5G51600,AT5G63950
AT2G22540	AT2G36270	0.887150245172263	1	0.761979166666667	AT1G02730,AT1G04020,AT1G19850,AT1G73590,AT3G14890,AT3G19590,AT3G27330,AT3G53190,AT4G14770,AT4G36180,AT5G51560
AT2G22540	AT2G18550	0.990984193602076	1	0.554166666666667	AT1G19850,AT1G63100,AT3G12170,AT3G52920,AT3G53190,AT4G14150,AT4G14770,AT5G01370,AT5G51560
AT2G22540	AT2G01570	0.618080293635176	1	1.00757575757576	AT1G18370,AT3G27330
AT2G22540	AT4G36740	0.999636611938523	1	0.566084229390681	AT1G18370,AT1G19850,AT1G44110,AT1G63100,AT1G73590,AT3G12170,AT3G20260,AT3G52920,AT3G53190,AT4G14150,AT4G14770,AT4G29030,AT5G01370,AT5G03870,AT5G48600,AT5G51560,AT5G51600,AT5G54670,AT5G62710
AT2G22540	AT5G05410	0.995737234710203	1	0.205246913580247	AT3G19590
AT2G22540	AT1G09530	1	1	0	
AT2G22540	AT1G77450	0.998987847998849	1	0.374436936936937	AT1G19850,AT3G19590,AT3G27330,AT3G52920,AT3G53190
AT2G22540	AT4G11660	0.939660777077885	1	0.395833333333333	AT5G01370
AT2G22540	AT2G22430	0.991645592750909	1	0.676598837209302	AT1G06420,AT1G15660,AT1G16070,AT1G18370,AT3G14890,AT3G19590,AT3G20260,AT3G27330,AT3G50070,AT3G52920,AT3G53190,AT3G54750,AT4G02800,AT4G21270,AT4G36180,AT4G37210,AT5G01370,AT5G46280,AT5G51560,AT5G62710,AT5G63950
AT2G22540	AT5G63790	1	1	0	
AT2G22540	AT4G34000	0.978117549549469	1	0.291666666666667	AT3G14890
AT2G22540	AT2G43060	1	1	0	
AT2G22540	AT5G67060	0.999983142544319	1	0.393026004728132	AT1G15660,AT1G18370,AT3G14890,AT3G19590,AT3G53190,AT4G14150,AT4G14770,AT5G03870,AT5G54670,AT5G62710
AT2G22540	AT4G14770	0.880495723381944	1	0.759132420091324	AT1G44110,AT1G73590,AT1G75150,AT3G19590,AT3G52920,AT5G01370,AT5G03870,AT5G48600,AT5G51560,AT5G51600
AT2G18550	AT4G14770	0.627438960235854	1	0.952473958333333	AT1G09450,AT1G17140,AT1G21810,AT1G23000,AT1G48610,AT2G26400,AT3G17360,AT3G52920,AT5G01370,AT5G27330,AT5G51560
AT2G18550	AT5G47370	0.999887330023216	1	0.412190082644628	AT1G19850,AT1G63100,AT1G78430,AT2G37470,AT3G01410,AT3G52920,AT4G01730,AT4G14770,AT5G27330
AT2G18550	AT5G39610	0.971709689642338	1	0.461805555555556	AT1G63100,AT1G78430,AT2G26400
AT2G18550	AT5G25190	0.996644277751822	1	0.339285714285714	AT1G23000,AT1G48610,AT1G63100
AT2G18550	AT2G22540	0.990984193602076	1	0.554166666666667	AT1G19850,AT1G63100,AT3G12170,AT3G52920,AT3G53190,AT4G14150,AT4G14770,AT5G01370,AT5G51560
AT2G18550	AT2G01570	1	1	0	
AT2G18550	AT3G60490	0.999297520422215	1	0.417114695340502	AT1G17140,AT1G19850,AT1G78430,AT2G37470,AT4G14150,AT4G24790,AT5G51560
AT2G18550	AT1G69490	0.996438444506495	1	0.419823232323232	AT1G19850,AT1G21810,AT3G01410,AT3G52920,AT3G53190
AT2G18550	AT1G09530	1	1	0	
AT2G18550	AT4G04890	0.655039035427481	1	0.923611111111111	AT1G17140,AT2G26400,AT3G52920,AT5G01370
AT2G18550	AT4G11660	0.563443384541016	1	1.10833333333333	AT4G31610,AT5G01370
AT2G18550	AT2G22430	0.999999162482026	1	0.393670309653916	AT1G17140,AT1G23000,AT1G78430,AT2G37470,AT3G52920,AT3G53190,AT3G57060,AT4G01730,AT4G24790,AT4G26660,AT5G01370,AT5G08180,AT5G51560
AT2G18550	AT2G43060	1	1	0	
AT1G52880	AT2G18550	0.998086326219721	1	0.395833333333333	AT1G19850,AT1G21810,AT3G01410,AT3G52920,AT3G53190
AT1G52880	AT1G44830	0.959754408098651	1	0.346354166666667	AT1G73590
AT1G52880	AT5G66700	0.99988649178629	1	0.346354166666667	AT1G19850,AT1G21810,AT1G73590,AT3G52920,AT3G53190,AT5G28640
AT1G52880	AT5G39610	1	1	0	
AT1G52880	AT4G36740	0.999992563336653	1	0.379566210045662	AT1G19850,AT1G21810,AT1G73590,AT2G07170,AT3G01410,AT3G23580,AT3G52920,AT3G53190,AT5G03870,AT5G28640
AT1G52880	AT5G05410	0.984842601203006	1	0.35752688172043	AT3G19590,AT5G23940
AT1G52880	AT2G01570	0.752909615010765	1	0.791666666666667	AT5G23940
AT1G52880	AT1G22640	0.858148090971825	1	0.665	AT3G19590,AT3G52920,AT5G23940
AT1G52880	AT1G43700	1	1	0	
AT1G52880	AT5G04340	0.864764302359868	1	0.554166666666667	AT5G23940
AT1G52880	AT5G60850	0.999185124839929	1	0.443333333333333	AT1G06420,AT1G19850,AT1G21810,AT1G73590,AT2G07170,AT2G21790,AT3G23580,AT5G28640
AT1G44830	AT5G60850	0.685129732485286	1	0.893817204301075	AT1G73590,AT2G16440,AT2G33560,AT3G06030,AT3G51720
AT1G44830	AT1G06850	1	1	0	
AT1G44830	AT4G11660	1	1	0	
AT1G44830	AT5G67060	0.996431286134851	1	0.284188034188034	AT3G51720,AT4G14150
AT1G36060	AT4G31800	0.978117549549469	1	0.291666666666667	AT4G29030
AT1G27730	AT4G31800	0.997131718492052	1	0.720216606498195	AT1G04770,AT1G08560,AT1G16220,AT1G17140,AT1G18370,AT1G19850,AT1G23000,AT1G44110,AT1G61450,AT1G63100,AT1G67630,AT1G72250,AT1G78430,AT2G21790,AT2G37470,AT2G38810,AT3G14890,AT3G20260,AT3G23890,AT3G27360,AT3G50070,AT3G53190,AT3G61610,AT4G05190,AT4G14200,AT4G14770,AT4G30130,AT5G04320,AT5G11160,AT5G23940,AT5G27330,AT5G28640,AT5G48360,AT5G50740,AT5G51560,AT5G65120
AT1G27730	AT5G67060	0.99995774395901	1	0.521245874587459	AT1G04770,AT1G15660,AT1G18370,AT1G61450,AT1G72250,AT1G78770,AT3G14890,AT3G19590,AT3G52110,AT3G53190,AT3G61610,AT4G02060,AT4G14150,AT4G14770,AT5G04320,AT5G11160,AT5G23420,AT5G23940,AT5G41880
AT1G27730	AT4G11660	0.134484256686837	1	1.6625	AT1G07370,AT4G31610,AT4G33400,AT5G11160,AT5G23940,AT5G48360
