master_regulator 1	master_regulator_2	p-value	fdr	enrichment	Intersection Genes
AT3G18550	AT1G09530	0.329773566343192	0.520280208254598	1.70982552800735	AT1G53180,AT3G58120
AT3G18550	AT4G34000	1	1	0	
AT3G18550	AT1G22640	0.86081005282056	1	0.606712284131639	AT1G53180,AT4G27260
AT3G18550	AT1G01720	0.048930979350028	0.115337308467923	1.4526566477786	AT1G27670,AT1G53700,AT1G64640,AT2G37640,AT2G38120,AT2G45400,AT3G08670,AT3G13720,AT3G44610,AT3G58120,AT4G14550,AT4G20870,AT4G32890,AT4G38860,AT5G14690,AT5G22940,AT5G47370,AT5G54510,AT5G66080
AT3G18550	AT1G77450	0.602890811937689	0.89417513680646	0.966770508826584	AT1G53180,AT1G79700,AT2G18010,AT2G38120,AT2G45400,AT3G08670,AT3G44610,AT4G23870,AT4G27260,AT5G53980,AT5G66590
AT3G18550	AT5G05410	0.941403470482637	1	0.522446689113356	AT1G53180,AT2G38120,AT5G53980
AT3G18550	AT1G69490	0.31019747152929	0.493326099299594	1.20564620564621	AT1G53700,AT2G37640,AT3G08670,AT3G13720,AT4G14550,AT4G32890,AT4G38860,AT5G14690,AT5G22940,AT5G66080
AT3G18550	AT4G31800	0.0236409650314461	0.0663959017904444	1.36786042240588	AT1G01620,AT1G09250,AT1G22330,AT1G35430,AT1G53180,AT1G53700,AT1G79700,AT2G17880,AT2G18010,AT2G37640,AT2G38120,AT2G42380,AT2G45400,AT3G08670,AT3G13720,AT3G19380,AT3G44610,AT3G58120,AT4G14550,AT4G20870,AT4G23870,AT4G27260,AT4G32890,AT4G35720,AT4G38860,AT5G14690,AT5G22940,AT5G47370,AT5G53980,AT5G54510,AT5G59010,AT5G66590
AT3G18550	AT4G36740	0.00449843628823402	0.0197931196682297	1.55011655011655	AT1G01620,AT1G22330,AT1G27670,AT1G35430,AT1G53180,AT1G53700,AT1G64640,AT1G79700,AT2G17880,AT2G18010,AT2G37640,AT2G38120,AT2G42380,AT2G45400,AT3G08670,AT3G19380,AT3G44610,AT3G58120,AT4G14550,AT4G20870,AT4G23870,AT4G27260,AT4G32890,AT4G38860,AT5G22940,AT5G47370,AT5G53980,AT5G54510,AT5G59010,AT5G66590
AT3G18550	AT4G14770	0.799646540330275	1	0.770822983937738	AT1G35430,AT4G27260,AT4G35720,AT5G22940,AT5G54510
AT3G18550	AT5G60850	0.0526559730799048	0.122657443174366	1.44094167481264	AT1G01620,AT1G27670,AT1G53180,AT1G79700,AT2G17880,AT2G38120,AT3G08670,AT3G19380,AT3G44610,AT4G14550,AT4G20870,AT4G23870,AT4G27260,AT4G32890,AT4G35720,AT4G38860,AT5G22940,AT5G54510,AT5G59010
AT3G18550	AT2G36270	0.251407598884943	0.411394252720816	1.19416386083053	AT1G22330,AT1G53180,AT1G53700,AT2G17880,AT2G18010,AT2G37640,AT2G45400,AT3G08670,AT3G13720,AT4G27260,AT4G32890,AT4G35720,AT5G22940,AT5G47370,AT5G54510,AT5G66590
AT3G18550	AT2G22540	0.102457385644652	0.194129783326709	1.3966396639664	AT1G35430,AT1G53180,AT1G79700,AT2G18010,AT2G37640,AT2G38120,AT3G08670,AT3G44610,AT3G58120,AT4G14550,AT4G20870,AT4G32890,AT4G38860,AT5G22940,AT5G54510
AT3G18550	AT2G18550	0.00707354198486468	0.0282941679394587	1.7517330164389	AT1G01620,AT1G22330,AT1G27670,AT1G53700,AT1G64640,AT1G79700,AT2G17880,AT2G37640,AT2G38120,AT2G42380,AT3G19380,AT3G44610,AT4G23870,AT4G27260,AT4G38860,AT5G47370,AT5G54510,AT5G59010,AT5G66590
AT3G18550	AT1G52880	0.201905799847994	0.344632313533645	1.29710902124695	AT1G27670,AT1G53180,AT1G53700,AT2G37640,AT3G08670,AT3G13720,AT4G14550,AT4G27260,AT4G32890,AT4G38860,AT5G22940,AT5G66080
AT3G18550	AT5G66700	0.00161855145297561	0.00971130871785366	1.79124579124579	AT1G01620,AT1G22330,AT1G27670,AT1G35430,AT1G53700,AT1G64640,AT1G79700,AT2G17880,AT2G37640,AT2G38120,AT2G42380,AT2G45400,AT3G19380,AT3G44610,AT3G58120,AT4G14550,AT4G20870,AT4G23870,AT4G27260,AT4G38860,AT5G47370,AT5G54510,AT5G59010,AT5G66590
AT3G18550	AT2G01570	0.897016431310244	1	0.47020202020202	AT5G47370
AT3G18550	AT2G22430	0.17273509350909	0.304777791442038	1.17550505050505	AT1G01620,AT1G22330,AT1G27670,AT1G35430,AT1G53180,AT1G53700,AT1G64640,AT2G17880,AT2G18010,AT2G37640,AT2G38120,AT2G42380,AT2G45400,AT3G08670,AT3G13720,AT3G19380,AT3G44610,AT3G58120,AT4G14550,AT4G27260,AT4G35720,AT4G38860,AT5G14690,AT5G22940,AT5G47370,AT5G53980,AT5G54510,AT5G66080,AT5G66590
AT3G18550	AT4G01120	1	1	0	
AT3G18550	AT2G43060	1	1	0	
AT3G18550	AT5G47370	0.0284621658750784	0.0771987512776099	1.61789942435104	AT1G27670,AT1G35430,AT1G53180,AT1G53700,AT1G79700,AT2G18010,AT2G38120,AT2G42380,AT3G19380,AT4G14550,AT4G20870,AT4G27260,AT4G32890,AT4G38860,AT5G14690,AT5G22940
AT1G43700	AT4G01120	1	1	0	
AT1G43700	AT4G14770	0.00338040231588108	0.0153866588171139	4.27456382001837	AT3G05490,AT4G27260,AT5G22940,AT5G54510,AT5G57340
AT3G60490	AT5G17800	0.00554015955457503	0.0238467737349099	2.99219467401286	AT1G53180,AT1G70940,AT1G76240,AT2G17880,AT2G42900,AT4G32890,AT5G11890
AT3G60490	AT4G01120	1	1	0	
AT3G60490	AT1G22640	0.722183652175012	1	0.8177426438296	AT1G53180,AT4G27260
AT3G60490	AT1G27730	0.152394391879387	0.273068684091571	1.25387205387205	AT1G08510,AT1G22910,AT1G53180,AT1G70940,AT2G06850,AT2G37640,AT2G38120,AT2G40610,AT2G42900,AT2G47930,AT3G16850,AT4G27260,AT5G11890,AT5G12940,AT5G51670,AT5G54510,AT5G57340,AT5G60840,AT5G64330,AT5G66690
AT3G60490	AT1G77450	0.566874216965419	0.850311325448128	0.997398224670952	AT1G53180,AT2G18010,AT2G38120,AT3G16850,AT4G27260,AT5G51670,AT5G57340
AT3G60490	AT2G43060	1	1	0	
AT3G60490	AT2G22540	0.143605138277445	0.264500626780782	1.34343434343434	AT1G06980,AT1G08510,AT1G53180,AT1G70940,AT1G75590,AT2G18010,AT2G37640,AT2G38120,AT2G40610,AT3G61460,AT4G32890,AT5G51670,AT5G54510,AT5G57340
AT3G60490	AT4G31800	0.00575538482338576	0.0240565893391458	1.49716066133977	AT1G06980,AT1G08510,AT1G22910,AT1G23030,AT1G53180,AT1G70940,AT1G75590,AT2G06850,AT2G14890,AT2G17880,AT2G18010,AT2G37640,AT2G38120,AT2G40610,AT2G42380,AT3G02170,AT3G06770,AT3G13720,AT3G16850,AT3G60550,AT3G61460,AT4G12730,AT4G22190,AT4G27260,AT4G32890,AT5G11890,AT5G12940,AT5G51670,AT5G54510,AT5G57340,AT5G60840,AT5G64330
