master_regulator 1	master_regulator_2	p-value	fdr	enrichment	Intersection Genes
AT3G18550	AT1G09530	0.00712544022771137	0.033996076267153	3.61693861693862	AT1G11210,AT1G56600,AT1G69260,AT2G46270,AT3G29575
AT3G18550	AT4G34000	1.88103545871366e-05	0.000420571781291336	3.67258382642998	AT1G05100,AT1G22190,AT1G77450,AT1G80110,AT2G18550,AT2G30140,AT2G47770,AT3G02480,AT4G02280,AT5G05220,AT5G05410,AT5G13330
AT3G18550	AT1G22640	0.000731808829708449	0.00526902357390083	2.82354562999724	AT1G01720,AT1G05100,AT1G60190,AT1G69260,AT1G77450,AT1G80110,AT2G30140,AT4G02280,AT4G05020,AT5G05410,AT5G13330
AT3G18550	AT1G01720	2.67547582303766e-06	0.000129803409891662	2.13487596414426	AT1G05100,AT1G07430,AT1G22190,AT1G58340,AT1G69260,AT1G69480,AT2G18550,AT2G30140,AT2G35950,AT2G36270,AT3G04000,AT3G06760,AT3G17520,AT3G19580,AT3G29575,AT4G02280,AT4G05020,AT4G13180,AT4G27657,AT4G30390,AT4G36740,AT5G04760,AT5G05220,AT5G05410,AT5G06760,AT5G11090,AT5G13330,AT5G17850,AT5G50360,AT5G51210,AT5G54300,AT5G57900,AT5G66700
AT3G18550	AT1G77450	0.000701747358191383	0.00526902357390083	1.85917405543574	AT1G01720,AT1G05100,AT1G22190,AT1G56600,AT1G60190,AT1G69260,AT1G80110,AT2G30140,AT2G35950,AT2G36220,AT2G46270,AT2G47770,AT3G04000,AT3G06760,AT3G61630,AT4G02280,AT4G05020,AT4G30390,AT5G04760,AT5G05410,AT5G13330,AT5G17850,AT5G54300,AT5G61820,AT5G66700
AT3G18550	AT5G05410	0.000132085162977335	0.00147476785448313	2.50506489395378	AT1G01720,AT1G05100,AT1G22190,AT1G56600,AT1G60190,AT1G69260,AT1G77450,AT1G80110,AT2G36220,AT2G36270,AT2G46270,AT2G47770,AT3G02480,AT3G61630,AT4G02280,AT5G05220,AT5G13330
AT3G18550	AT1G69490	0.00201753409095512	0.0124834921877848	1.93830813061582	AT1G07430,AT1G22190,AT1G69480,AT2G18550,AT2G35950,AT3G19580,AT4G02280,AT4G05020,AT4G13180,AT4G36740,AT5G04760,AT5G05220,AT5G05410,AT5G06760,AT5G11090,AT5G13330,AT5G54300,AT5G57900,AT5G66700
AT3G18550	AT4G31800	0.00189726438534973	0.0119256618507697	1.48294483294483	AT1G05100,AT1G07430,AT1G11210,AT1G22190,AT1G30040,AT1G56600,AT1G58340,AT1G60190,AT1G69260,AT1G75810,AT1G77450,AT2G16720,AT2G18550,AT2G21180,AT2G30140,AT2G35950,AT2G36220,AT2G36270,AT2G46270,AT3G04000,AT3G06760,AT3G17800,AT3G19580,AT3G29575,AT3G54420,AT4G05020,AT4G13180,AT4G27280,AT4G27657,AT4G30390,AT4G36740,AT5G03210,AT5G04760,AT5G05220,AT5G05410,AT5G11090,AT5G13330,AT5G17850,AT5G54300,AT5G57900,AT5G61820
AT3G18550	AT4G36740	0.181891031562083	0.385181008013823	1.18047337278107	AT1G05100,AT1G11210,AT1G22190,AT1G30040,AT1G56600,AT1G58340,AT1G60190,AT1G69260,AT1G75810,AT2G16720,AT2G18550,AT2G30140,AT2G35950,AT2G36220,AT2G36270,AT3G06760,AT3G17520,AT3G29575,AT4G02280,AT4G27657,AT5G03210,AT5G04760,AT5G11090,AT5G13330,AT5G17850,AT5G54300,AT5G66700
AT3G18550	AT4G14770	0.508835798963079	0.763253698444618	1.04357573210032	AT1G05100,AT1G30040,AT1G58340,AT1G75810,AT2G16720,AT2G18550,AT3G61630,AT5G17850
