master_regulator 1	master_regulator_2	p-value	fdr	enrichment	Intersection Genes
AT3G60490	AT5G60850	0.584743295339567	0.828934889097512	0.979355687047995	AT1G02470,AT1G05100,AT1G07430,AT1G09070,AT1G11210,AT1G27730,AT1G58340,AT2G35950,AT2G45570,AT3G46230,AT3G54510,AT4G02280,AT5G01820,AT5G47420,AT5G54300,AT5G62480
AT1G27730	AT3G60490	0.422063046625044	0.681794152240456	1.06096866096866	AT1G02470,AT1G05100,AT1G07430,AT1G15430,AT1G48000,AT1G58340,AT1G77450,AT1G80110,AT2G27580,AT2G35950,AT2G41010,AT2G46270,AT3G12050,AT3G46230,AT3G61630,AT4G02280,AT5G01820,AT5G54300,AT5G57050,AT5G64230
AT1G27730	AT5G53210	0.269684747218629	0.547448941123969	1.13029331779332	AT1G01720,AT1G05100,AT1G07430,AT1G15430,AT1G22985,AT1G30040,AT1G75810,AT1G77450,AT1G80110,AT2G16720,AT2G27580,AT2G35950,AT2G37970,AT2G41010,AT2G46270,AT3G48580,AT3G61630,AT4G01870,AT4G02280,AT4G05020,AT4G11660,AT4G27657,AT5G04340,AT5G54300,AT5G63790
AT5G47370	AT5G53210	0.0995399744811278	0.241193015088887	1.35123367198839	AT1G05100,AT1G27730,AT1G30040,AT1G61890,AT2G27580,AT2G28400,AT2G35950,AT2G36270,AT2G37970,AT3G19580,AT3G29575,AT3G61630,AT3G61980,AT4G11660,AT5G03210,AT5G13330,AT5G54490,AT5G66700
AT5G53210	AT5G66700	0.499811834882353	0.749717752323529	1.02479927479927	AT1G11210,AT1G22985,AT1G30040,AT1G60190,AT1G61890,AT1G68620,AT2G16720,AT2G28400,AT2G35950,AT3G29575,AT3G61980,AT4G11660,AT4G27657,AT5G03210,AT5G13330,AT5G13500,AT5G54490
AT1G69490	AT5G39610	0.406573808222444	0.674056576789841	1.13675213675214	AT1G48000,AT2G45570,AT3G19580,AT4G02280,AT5G06760,AT5G54300,AT5G57900,AT5G64230
AT5G39610	AT5G60850	0.268385788096928	0.547448941123969	1.32621082621083	AT1G02470,AT1G58340,AT2G45570,AT3G17520,AT3G19580,AT4G02280,AT5G54300
AT1G01720	AT5G04340	0.0525342730688965	0.178947593685322	2.65242165242165	AT1G05100,AT1G61890,AT1G69260,AT4G02280
AT4G31800	AT4G36740	0.391920573663349	0.667324220021378	1.03703703703704	AT1G02470,AT1G05100,AT1G09070,AT1G11210,AT1G15430,AT1G16850,AT1G17830,AT1G22190,AT1G22985,AT1G27730,AT1G30040,AT1G36060,AT1G48000,AT1G56600,AT1G58340,AT1G60190,AT1G61890,AT1G68620,AT1G69260,AT1G75810,AT2G16720,AT2G18550,AT2G28400,AT2G30140,AT2G35950,AT2G36220,AT2G36270,AT2G40000,AT2G41010,AT2G45570,AT3G04010,AT3G06760,AT3G14200,AT3G29575,AT3G48580,AT3G54510,AT3G57010,AT4G11660,AT4G18280,AT4G27657,AT5G01820,AT5G03210,AT5G04760,AT5G11090,AT5G13330,AT5G13500,AT5G17650,AT5G17850,AT5G54300,AT5G54490,AT5G57050,AT5G62480
AT4G36740	AT5G47370	0.822609280211951	0.951524548195195	0.876350766218608	AT1G02470,AT1G05100,AT1G16850,AT1G22190,AT1G27730,AT1G30040,AT1G36060,AT1G48000,AT1G56600,AT1G58340,AT1G61890,AT1G69260,AT2G18550,AT2G28400,AT2G35950,AT2G36270,AT3G29575,AT3G61980,AT4G04620,AT4G11660,AT5G01820,AT5G03210,AT5G13330,AT5G54490,AT5G66700
