master_regulator 1	master_regulator_2	p-value	fdr	enrichment	Intersection Genes
AT1G52880	AT5G60850	0.00231246314128864	0.00781451928089399	1.88080808080808	AT1G08510,AT1G27670,AT1G44830,AT1G53180,AT1G75590,AT3G02170,AT3G06770,AT3G08030,AT3G08670,AT3G49220,AT3G61460,AT4G14550,AT4G27260,AT4G28720,AT4G32890,AT4G38860,AT5G22940,AT5G51670,AT5G57240,AT5G64330
AT1G44830	AT5G60850	0.0381567336165256	0.0686821205097461	2.12349299446074	AT1G36940,AT2G06850,AT2G38120,AT3G19380,AT3G49220,AT4G12730,AT4G32890
AT1G06850	AT1G44830	0.179382805020559	0.226022334325904	2.01515151515152	AT2G06850,AT3G49220,AT5G57340
AT1G36060	AT4G31800	0.010680036283691	0.0258785494566359	2.96969696969697	AT1G22330,AT1G53700,AT2G14890,AT2G45400,AT4G32890,AT5G12940
AT1G27730	AT4G31800	0.00311891696938396	0.00935675090815188	1.42588338256208	AT1G01620,AT1G04250,AT1G06080,AT1G08510,AT1G22910,AT1G44830,AT1G53180,AT1G70940,AT1G75780,AT2G06850,AT2G37640,AT2G38120,AT2G39180,AT2G40610,AT3G08030,AT3G08670,AT3G16850,AT3G19380,AT3G44610,AT3G49220,AT3G53250,AT4G23870,AT4G27260,AT4G34770,AT4G35720,AT5G02760,AT5G11890,AT5G12940,AT5G14690,AT5G22940,AT5G23210,AT5G25190,AT5G49170,AT5G50335,AT5G51670,AT5G53980,AT5G54510,AT5G57340,AT5G59010,AT5G60840,AT5G64330,AT5G67060
AT1G27730	AT5G67060	0.0062532523787197	0.0171284739069279	1.48974897489749	AT1G01620,AT1G06080,AT1G08510,AT1G53180,AT1G70940,AT2G06850,AT2G38120,AT2G40610,AT2G41760,AT2G42900,AT3G08030,AT3G08670,AT3G16850,AT3G19380,AT3G44610,AT3G49220,AT4G23820,AT4G23870,AT4G27260,AT4G34770,AT4G35720,AT5G02760,AT5G14690,AT5G22940,AT5G23210,AT5G25190,AT5G50335,AT5G51670,AT5G54510,AT5G57240,AT5G57340,AT5G64330
AT1G27730	AT5G60850	0.0544725287273617	0.0944584868055942	1.31114024864025	AT1G01620,AT1G04250,AT1G04610,AT1G08510,AT1G22910,AT1G27670,AT1G44830,AT1G53180,AT1G70940,AT2G06850,AT2G38120,AT3G08030,AT3G08670,AT3G19380,AT3G44610,AT3G49220,AT4G23870,AT4G27260,AT4G34770,AT4G35720,AT4G37890,AT5G22940,AT5G25190,AT5G49170,AT5G51670,AT5G54510,AT5G57240,AT5G59010,AT5G64330
AT2G01570	AT5G47370	0.742730671700179	0.835572005662701	0.783670033670034	AT1G70940
AT5G47370	AT5G66700	0.00211042986484336	0.00781451928089399	1.62138627655869	AT1G04250,AT1G04610,AT1G23030,AT1G27670,AT1G35430,AT1G53700,AT1G70940,AT1G75590,AT1G75780,AT1G79700,AT2G06850,AT2G14890,AT2G38120,AT2G42380,AT3G02170,AT3G06770,AT3G08030,AT3G16850,AT3G19380,AT3G60550,AT4G14550,AT4G20870,AT4G22190,AT4G27260,AT4G28720,AT4G30410,AT4G38860,AT5G12940,AT5G23210,AT5G57340
AT2G01570	AT2G22430	0.801881915407504	0.871009666735737	0.696595585484474	AT1G70940,AT5G47370
AT2G22430	AT5G66700	0.00250430268457656	0.00788855345641616	1.51136363636364	AT1G01620,AT1G04250,AT1G22330,AT1G23030,AT1G27670,AT1G35430,AT1G36940,AT1G53700,AT1G64640,AT1G70940,AT1G75780,AT2G14890,AT2G17880,AT2G37640,AT2G38120,AT2G42380,AT2G45400,AT3G08030,AT3G19380,AT3G44610,AT3G50340,AT3G58120,AT3G60550,AT4G14550,AT4G27260,AT4G28720,AT4G30410,AT4G37890,AT4G38860,AT5G23210,AT5G25190,AT5G47370,AT5G49800,AT5G51670,AT5G54510,AT5G66590
AT1G01720	AT2G22430	0.00159858632648	0.006294433660515	1.5458696554587	AT1G04250,AT1G08510,AT1G22910,AT1G23030,AT1G27670,AT1G53700,AT1G62770,AT1G64640,AT1G76240,AT2G37640,AT2G38120,AT2G40610,AT2G42900,AT2G45400,AT3G05490,AT3G08030,AT3G08670,AT3G13720,AT3G44610,AT3G49220,AT3G58120,AT4G14550,AT4G28720,AT4G34770,AT4G37890,AT4G38860,AT5G14690,AT5G22940,AT5G23210,AT5G25190,AT5G47370,AT5G49800,AT5G51670,AT5G54510,AT5G64330,AT5G66080
AT2G22430	AT5G60850	0.0302757622247569	0.061528161940635	1.32671109434595	AT1G01620,AT1G04250,AT1G08510,AT1G22910,AT1G27670,AT1G36940,AT1G44830,AT1G53180,AT1G70940,AT2G17880,AT2G38120,AT3G05490,AT3G08030,AT3G08670,AT3G19380,AT3G44610,AT3G49220,AT3G60550,AT4G12730,AT4G14550,AT4G27260,AT4G28720,AT4G30410,AT4G34770,AT4G35720,AT4G37890,AT4G38860,AT5G22940,AT5G25190,AT5G49170,AT5G49800,AT5G51670,AT5G54510,AT5G64330
AT2G22430	AT5G67060	0.000683100955681002	0.00478170668976701	1.44450777366138	AT1G01620,AT1G06980,AT1G08510,AT1G22330,AT1G23030,AT1G35430,AT1G53180,AT1G53700,AT1G70940,AT1G73830,AT2G14890,AT2G27050,AT2G38120,AT2G40610,AT2G42380,AT2G42900,AT3G05490,AT3G08030,AT3G08670,AT3G13720,AT3G19380,AT3G44610,AT3G49220,AT3G50340,AT3G58120,AT4G12730,AT4G14550,AT4G23820,AT4G25260,AT4G27260,AT4G28720,AT4G30290,AT4G30410,AT4G34770,AT4G35720,AT4G38860,AT5G02760,AT5G11420,AT5G14690,AT5G22940,AT5G23210,AT5G25190,AT5G47370,AT5G51670,AT5G54510,AT5G57760,AT5G64330,AT5G66080,AT5G66590
AT2G22430	AT4G31800	0.000563942464174238	0.00444104690537212	1.35635198135198	AT1G01620,AT1G04250,AT1G06980,AT1G08510,AT1G22330,AT1G22910,AT1G23030,AT1G35430,AT1G36940,AT1G44830,AT1G53180,AT1G53700,AT1G70940,AT1G73830,AT1G75780,AT2G14890,AT2G17880,AT2G18010,AT2G27050,AT2G37640,AT2G38120,AT2G39180,AT2G40610,AT2G42380,AT2G45400,AT3G05490,AT3G08030,AT3G08670,AT3G13720,AT3G19380,AT3G44610,AT3G49220,AT3G50340,AT3G58120,AT3G60550,AT4G12730,AT4G14550,AT4G25260,AT4G27260,AT4G28720,AT4G30290,AT4G30410,AT4G34770,AT4G35720,AT4G38860,AT5G02760,AT5G11420,AT5G14690,AT5G22940,AT5G23210,AT5G25190,AT5G47370,AT5G49170,AT5G51670,AT5G53980,AT5G54510,AT5G60840,AT5G64330,AT5G66590,AT5G67060
AT2G22430	AT5G25190	0.00577115148287589	0.0165264792464173	1.82013685239492	AT1G27670,AT1G53700,AT2G37640,AT2G38120,AT2G45400,AT3G05490,AT3G08030,AT3G19380,AT3G44610,AT3G49220,AT3G50340,AT3G58120,AT4G12730,AT5G14690,AT5G23210,AT5G54510,AT5G60840,AT5G67060
AT2G01570	AT4G31800	0.833658054487982	0.89017724462276	0.648554510623476	AT1G70940,AT5G47370
AT5G60850	AT5G66700	0.000133850685730775	0.00161369960115329	1.82381389654117	AT1G01620,AT1G04250,AT1G04610,AT1G27670,AT1G36940,AT1G70940,AT1G75590,AT1G79700,AT2G06850,AT2G17880,AT2G38120,AT3G02170,AT3G06770,AT3G08030,AT3G19380,AT3G44610,AT3G60550,AT4G14550,AT4G20870,AT4G22190,AT4G23870,AT4G27260,AT4G28720,AT4G30410,AT4G37890,AT4G38860,AT5G02550,AT5G25190,AT5G49800,AT5G51670,AT5G54510,AT5G59010
AT1G69490	AT5G60850	0.00846700469975522	0.0213368518433832	1.79627738054704	AT1G08510,AT1G44830,AT1G75590,AT3G06770,AT3G08030,AT3G08670,AT3G49220,AT3G61460,AT4G14550,AT4G28720,AT4G32890,AT4G38860,AT5G22940,AT5G25190,AT5G51670,AT5G57240,AT5G64330
AT5G25190	AT5G60850	0.000812996217636075	0.00487320158780299	2.3510101010101	AT1G27670,AT1G75590,AT1G79700,AT2G38120,AT3G05490,AT3G06770,AT3G08030,AT3G19380,AT3G44610,AT3G49220,AT3G61460,AT4G12730,AT4G23870,AT4G32890,AT5G54510
AT5G05410	AT5G60850	0.397817461729602	0.481971155557018	1.25387205387205	AT1G53180,AT2G38120,AT3G05490,AT3G49220
AT4G31800	AT5G05410	0.614451923723273	0.703826748992113	0.956343091936312	AT1G23030,AT1G53180,AT2G38120,AT3G05490,AT3G49220,AT5G53980
AT1G77450	AT4G31800	0.565630732552507	0.672353512279395	0.98989898989899	AT1G53180,AT1G79700,AT2G18010,AT2G38120,AT2G45400,AT3G05490,AT3G08670,AT3G16850,AT3G44610,AT3G49220,AT4G23870,AT4G27260,AT4G28720,AT5G23210,AT5G51670,AT5G53980,AT5G57340,AT5G66590
AT4G31800	AT5G67060	2.19923513594237e-06	6.92759067821847e-05	1.58525252525253	AT1G01620,AT1G06080,AT1G06980,AT1G08510,AT1G22330,AT1G23030,AT1G35430,AT1G53180,AT1G53700,AT1G70940,AT1G73830,AT1G75590,AT1G79700,AT2G06850,AT2G14890,AT2G27050,AT2G38120,AT2G40610,AT2G42380,AT3G02170,AT3G05490,AT3G06770,AT3G08030,AT3G08670,AT3G13720,AT3G16850,AT3G19380,AT3G44610,AT3G49220,AT3G50340,AT3G58120,AT3G61460,AT4G12730,AT4G14550,AT4G20870,AT4G22190,AT4G23870,AT4G25260,AT4G27260,AT4G28720,AT4G30290,AT4G30410,AT4G32890,AT4G34770,AT4G35720,AT4G38860,AT5G02760,AT5G11420,AT5G14690,AT5G22940,AT5G23210,AT5G25190,AT5G47370,AT5G50335,AT5G51670,AT5G54510,AT5G57340,AT5G64330,AT5G66590
AT1G77450	AT5G05410	0.76074510798501	0.840823540404485	0.810693138279345	AT1G53180,AT2G38120,AT3G05490,AT3G49220,AT5G53980
AT1G01720	AT5G05410	0.589821204954747	0.688124739113872	0.98989898989899	AT1G23030,AT2G38120,AT3G05490,AT3G49220
AT1G22640	AT1G77450	0.962933024550783	1	0.417957351290685	AT1G53180,AT4G27260
AT1G77450	AT4G34000	1	1	0	
AT1G01720	AT1G22640	1	1	0	
AT1G01720	AT5G25190	0.000153685676300313	0.00161369960115329	2.49794823232323	AT1G27670,AT1G53700,AT2G37640,AT2G38120,AT2G45400,AT3G05490,AT3G06770,AT3G08030,AT3G44610,AT3G49220,AT3G58120,AT3G61460,AT4G32890,AT5G11890,AT5G14690,AT5G23210,AT5G54510
AT1G09530	AT5G67060	0.0155119902412222	0.0361946438961851	3.13468013468013	AT1G06850,AT1G53180,AT3G58120,AT4G28720,AT5G25190
AT5G25190	AT5G67060	0.00025715502941106	0.00231439526469954	2.26173123641478	AT1G53700,AT1G75590,AT1G79700,AT2G38120,AT3G05490,AT3G06770,AT3G08030,AT3G19380,AT3G44610,AT3G49220,AT3G50340,AT3G58120,AT3G61460,AT4G12730,AT4G23870,AT4G32890,AT5G14690,AT5G23210,AT5G54510
