master_regulator 1	master_regulator_2	p-value	fdr	enrichment	Intersection Genes
AT1G52880	AT4G36740	4.38971301557e-06	8.38036121154273e-06	4.55291550490969	AT1G01120,AT1G16530,AT1G58270,AT2G22930,AT2G37040,AT2G39420,AT4G17470,AT4G39940,AT5G13930,AT5G15470,AT5G37770,AT5G52320,AT5G61570
AT1G69490	AT4G36740	1.66503736535627e-06	3.38378561346597e-06	4.96063928146876	AT1G01120,AT1G16530,AT1G58270,AT2G22930,AT2G37040,AT4G17470,AT4G22570,AT4G30530,AT4G39940,AT5G15470,AT5G37770,AT5G52320,AT5G61570
AT4G04890	AT4G36740	3.4256054853309e-07	7.70761234199453e-07	7.98949115044248	AT1G01120,AT1G58270,AT2G37040,AT2G46650,AT3G06020,AT4G22570,AT4G29690,AT4G31800,AT5G19260,AT5G53760
AT1G27730	AT4G36740	6.87028104553482e-28	1.08206926467173e-26	7.92463181268981	AT1G03457,AT1G16530,AT1G17190,AT1G19050,AT1G19640,AT1G19940,AT1G20490,AT1G26570,AT1G49430,AT1G52400,AT1G58270,AT1G76790,AT2G01910,AT2G37040,AT2G37260,AT2G39220,AT2G40150,AT3G01810,AT3G02250,AT3G03190,AT3G14350,AT3G48350,AT3G52870,AT3G54990,AT4G04610,AT4G10390,AT4G13410,AT4G15210,AT4G17470,AT4G21760,AT4G29690,AT4G30530,AT4G31800,AT4G34160,AT4G37410,AT4G39940,AT5G01840,AT5G13930,AT5G19110,AT5G23820,AT5G24760,AT5G53760
AT2G22540	AT4G36740	1.32830297962014e-23	1.04603859645086e-22	9.07193833856694	AT1G01120,AT1G17190,AT1G19640,AT1G19940,AT1G26570,AT1G31710,AT1G49430,AT1G76790,AT2G01830,AT2G04032,AT2G22930,AT2G37040,AT2G37260,AT2G39220,AT3G01810,AT3G02250,AT3G16340,AT3G27400,AT3G54990,AT4G04610,AT4G04830,AT4G15210,AT4G22570,AT4G29690,AT4G30530,AT4G34160,AT5G13930,AT5G19260,AT5G48850,AT5G52320,AT5G53760,AT5G55180,AT5G61570
AT2G36270	AT4G36740	2.61372737632147e-06	5.14577577213289e-06	4.4188790560472	AT1G01120,AT1G58270,AT1G59970,AT2G01910,AT2G37260,AT2G38760,AT2G39220,AT3G18170,AT4G30530,AT4G34160,AT4G39940,AT5G13930,AT5G48850,AT5G55180
AT2G18550	AT4G14770	2.96849008367907e-05	5.34328215062233e-05	6.39159292035398	AT1G17190,AT1G31710,AT1G49430,AT1G58270,AT4G22570,AT5G01840,AT5G19110,AT5G52320
AT1G27730	AT4G14770	1.34687609964566e-09	4.24265971388383e-09	7.23576557021206	AT1G06640,AT1G16530,AT1G17190,AT1G49430,AT1G58270,AT2G14750,AT2G39220,AT3G01810,AT3G02250,AT3G52870,AT3G59760,AT4G10390,AT4G34160,AT5G01840,AT5G19110
AT4G04890	AT4G31800	5.04661911130072e-09	1.51398573339022e-08	9.02342529932327	AT1G01120,AT1G58270,AT1G74210,AT2G14750,AT2G37040,AT2G46650,AT3G06020,AT4G22570,AT4G29690,AT5G08640,AT5G19260,AT5G53760
AT2G18550	AT4G04890	0.0109300196586611	0.0143456508019927	6.39159292035398	AT1G58270,AT4G22570,AT5G53760
AT2G36270	AT5G67060	0.00264090245893075	0.00386922918401482	3.04764695540057	AT1G01120,AT1G11840,AT1G58270,AT2G01910,AT2G39220,AT3G18170,AT4G29740,AT4G30530,AT5G55180
AT2G36270	AT5G47370	3.61091211476965e-05	6.31909620084689e-05	5.41405517959396	AT1G01120,AT1G58270,AT2G01910,AT2G28250,AT2G37260,AT3G18170,AT4G30530,AT4G39940,AT5G17220
AT2G22430	AT2G36270	1.42684736503657e-06	2.9963794665768e-06	4.33328333583321	AT1G01120,AT1G11840,AT1G58270,AT1G59970,AT1G74000,AT2G01910,AT2G38760,AT2G39220,AT3G09540,AT3G18170,AT4G30530,AT4G39940,AT5G08640,AT5G42800,AT5G55180
AT1G01720	AT2G36270	6.78839473662707e-05	0.000115586180650677	4.48532836516069	AT1G01120,AT1G58270,AT1G69610,AT2G39220,AT3G09540,AT3G18170,AT4G30530,AT4G39940,AT5G13930,AT5G55180
AT2G18550	AT2G22540	1.42069442887231e-08	3.44245188534444e-08	7.3858407079646	AT1G17190,AT1G19640,AT1G31710,AT1G49430,AT1G76790,AT2G37260,AT3G16340,AT3G27400,AT4G04610,AT4G22570,AT4G30530,AT5G52320,AT5G53760
AT2G22540	AT5G67060	4.82427650589455e-07	1.04803248231502e-06	5.07700997928827	AT1G01120,AT1G19640,AT2G01830,AT2G37040,AT2G39220,AT3G01810,AT3G54990,AT4G29690,AT4G30530,AT5G05860,AT5G53760,AT5G55180,AT5G58670,AT5G61570
AT2G22430	AT2G22540	1.06214280029539e-14	5.14730741681612e-14	7.13480139946491	AT1G01120,AT1G06550,AT1G17190,AT1G26570,AT1G31710,AT1G49430,AT1G76790,AT1G78570,AT2G01830,AT2G22930,AT2G39220,AT3G01810,AT3G16340,AT3G54990,AT4G04830,AT4G15210,AT4G22910,AT4G29690,AT4G30530,AT5G05860,AT5G52320,AT5G53760,AT5G55180,AT5G61570
AT2G18550	AT2G22430	1.08897754675973e-08	2.74422341783452e-08	5.02945016683592	AT1G17190,AT1G31710,AT1G49430,AT1G52400,AT1G58270,AT1G76790,AT2G01910,AT2G40150,AT3G14350,AT3G16340,AT3G18170,AT3G48350,AT4G29700,AT4G30530,AT5G01840,AT5G07460,AT5G52320,AT5G53760
AT2G18550	AT5G47370	1.08601083396382e-10	3.60098329156425e-10	7.18393915014993	AT1G17190,AT1G31710,AT1G49430,AT1G52400,AT1G58270,AT2G01910,AT2G37260,AT3G18170,AT3G27400,AT4G04610,AT4G29700,AT4G30530,AT4G37410,AT5G01840,AT5G19110,AT5G24760,AT5G52320
AT1G69490	AT2G18550	0.0395609100505273	0.0470252327015702	3.09895414320193	AT1G58270,AT4G22570,AT4G30530,AT5G52320
AT1G52880	AT5G66700	0.00258279153663151	0.00386922918401482	3.72842920353982	AT1G01120,AT1G16530,AT1G58270,AT2G37040,AT4G39940,AT5G15470,AT5G52320
AT1G52880	AT5G60850	0.0131726871545382	0.0169363120558348	3.06796460176991	AT2G39420,AT4G39940,AT5G13930,AT5G15470,AT5G52320,AT5G61570
AT1G44830	AT5G60850	0.000296356883014486	0.000466762090747815	8.24721667142449	AT2G01910,AT3G02250,AT3G07320,AT3G21190,AT5G01840
AT1G06850	AT1G44830	0.000119357379064437	0.000192808073873321	14.6093552465234	AT1G31710,AT5G09870,AT5G19110,AT5G55180
AT1G36060	AT4G31800	0.00561683508211888	0.00804228659485203	8.07359105728924	AT3G07320,AT5G01840,AT5G61570
AT1G27730	AT4G31800	3.71024935999895e-24	3.8957618279989e-23	7.19919491390051	AT1G03457,AT1G06640,AT1G16530,AT1G19050,AT1G19640,AT1G19940,AT1G26570,AT1G52400,AT1G58270,AT1G76790,AT2G01910,AT2G14750,AT2G37040,AT2G37260,AT2G39220,AT2G40150,AT3G01810,AT3G02250,AT3G05910,AT3G14350,AT3G21190,AT3G48350,AT3G52870,AT3G54990,AT3G59760,AT3G61380,AT4G04610,AT4G10390,AT4G13410,AT4G15210,AT4G21760,AT4G22910,AT4G29690,AT4G30530,AT4G39940,AT5G01840,AT5G23820,AT5G47730,AT5G53760
AT1G27730	AT5G67060	8.55844748137862e-09	2.24659246386189e-08	4.80951546482082	AT1G03457,AT1G19050,AT1G19640,AT1G58270,AT2G01910,AT2G29510,AT2G37040,AT2G39220,AT2G40150,AT3G01810,AT3G05910,AT3G54990,AT3G61380,AT4G10390,AT4G29690,AT4G30530,AT4G31800,AT4G37410,AT5G53760
AT1G27730	AT5G60850	8.49913311446369e-20	5.35445386211212e-19	7.62074540503744	AT1G19050,AT1G19640,AT1G19940,AT1G26570,AT2G01910,AT2G14750,AT2G29510,AT2G40150,AT3G01810,AT3G02250,AT3G03190,AT3G05910,AT3G14350,AT3G21190,AT3G48350,AT3G52870,AT3G54990,AT3G59760,AT3G61380,AT4G04610,AT4G10390,AT4G15210,AT4G21760,AT4G22910,AT4G29690,AT4G34160,AT4G39940,AT5G01840,AT5G13930,AT5G47730,AT5G53760
AT2G01570	AT5G47370	0.211195400274047	0.225513732496016	4.26106194690265	AT4G29700
AT5G47370	AT5G66700	8.50182781108605e-19	4.86922865544019e-18	8.22825755263961	AT1G01120,AT1G17190,AT1G31710,AT1G49430,AT1G52400,AT1G58270,AT2G01830,AT2G01910,AT2G04032,AT2G37040,AT3G02250,AT3G06020,AT3G18170,AT3G54990,AT4G04610,AT4G10390,AT4G29700,AT4G30530,AT4G37410,AT4G39940,AT5G01840,AT5G15470,AT5G19110,AT5G24760,AT5G38020,AT5G52320,AT5G54160,AT5G65020
AT2G01570	AT2G22430	0.0969870648426529	0.111094274274312	3.78761061946903	AT4G29700,AT4G31800
AT2G22430	AT5G66700	8.19202130876611e-16	4.30081118710221e-15	6.39159292035398	AT1G01120,AT1G17190,AT1G31710,AT1G49430,AT1G52400,AT1G58270,AT1G59970,AT1G76790,AT2G01830,AT2G01910,AT2G38760,AT2G40150,AT3G01810,AT3G14350,AT3G16340,AT3G18170,AT3G48350,AT3G54990,AT4G04830,AT4G29700,AT4G30530,AT4G39940,AT5G01840,AT5G15470,AT5G52320,AT5G53760,AT5G54160,AT5G55180
AT1G01720	AT2G22430	5.51387803827451e-09	1.57897416550588e-08	4.6696569281125	AT1G01120,AT1G20490,AT1G26570,AT1G58270,AT2G14750,AT2G16660,AT2G39220,AT3G09540,AT3G18170,AT3G61380,AT4G17470,AT4G30530,AT4G39940,AT5G01840,AT5G05860,AT5G15470,AT5G52320,AT5G55180,AT5G61570,AT5G61810
AT2G22430	AT5G60850	6.54194067803902e-20	4.57935847462731e-19	7.00157896669482	AT1G26570,AT1G33260,AT1G74000,AT1G78570,AT2G01830,AT2G01910,AT2G14750,AT2G29510,AT2G38760,AT2G39420,AT2G40150,AT2G44450,AT3G01810,AT3G05910,AT3G07320,AT3G14350,AT3G16340,AT3G48350,AT3G54990,AT3G61380,AT4G15210,AT4G21760,AT4G22910,AT4G29690,AT4G39940,AT5G01840,AT5G08640,AT5G15470,AT5G47730,AT5G52320,AT5G53760,AT5G54160,AT5G61570
AT2G22430	AT5G67060	4.10876165177746e-11	1.43806657812211e-10	4.32784975171304	AT1G01120,AT1G03457,AT1G06000,AT1G11840,AT1G58270,AT2G01830,AT2G01910,AT2G16660,AT2G29510,AT2G39220,AT2G39420,AT2G40150,AT3G01810,AT3G05910,AT3G07320,AT3G18170,AT3G54990,AT3G61380,AT4G29690,AT4G29700,AT4G30530,AT4G31800,AT5G05860,AT5G53760,AT5G54160,AT5G55180,AT5G61570
AT2G22430	AT4G31800	1.08093329307252e-32	3.40493987317844e-31	6.63742341729067	AT1G01120,AT1G03457,AT1G06000,AT1G11840,AT1G26570,AT1G31710,AT1G33260,AT1G52400,AT1G58270,AT1G74000,AT1G76790,AT1G78570,AT2G01830,AT2G01910,AT2G14750,AT2G16660,AT2G22930,AT2G39220,AT2G39420,AT2G40150,AT2G44450,AT3G01810,AT3G05910,AT3G07320,AT3G09540,AT3G14350,AT3G16340,AT3G26700,AT3G48350,AT3G54990,AT3G61380,AT4G15210,AT4G21760,AT4G22910,AT4G29690,AT4G29700,AT4G30530,AT4G39320,AT4G39510,AT4G39940,AT5G01840,AT5G05860,AT5G07460,AT5G08640,AT5G15470,AT5G23820,AT5G42800,AT5G47730,AT5G52320,AT5G53760,AT5G54160,AT5G55180,AT5G55400,AT5G61570
AT2G22430	AT5G25190	0.00939896072872532	0.0125986069342488	3.2988866685698	AT2G39220,AT3G09540,AT3G26700,AT4G39940,AT5G01840,AT5G55180
AT2G01570	AT4G31800	0.436831722519563	0.458673308645541	1.7631980469942	AT4G29700
AT5G60850	AT5G66700	4.1480429787173e-13	1.74217805106127e-12	6.81769911504425	AT1G19640,AT2G01830,AT2G01910,AT2G04032,AT2G38760,AT2G40150,AT3G01810,AT3G02250,AT3G14350,AT3G16340,AT3G48350,AT3G54990,AT4G04610,AT4G10390,AT4G22570,AT4G34160,AT4G39940,AT5G01840,AT5G15470,AT5G52320,AT5G53760,AT5G54160
AT1G69490	AT5G60850	0.00762943323441535	0.0106812065281815	3.44715123794372	AT3G61380,AT4G22570,AT4G39940,AT5G15470,AT5G52320,AT5G61570
AT5G25190	AT5G60850	0.029235636130253	0.0361146093373714	3.40884955752212	AT1G74210,AT3G52870,AT4G39940,AT5G01840
AT5G05410	AT5G60850	0.447901128565081	0.462586411468854	1.70442477876106	AT2G38760
AT4G31800	AT5G05410	0.107958650734952	0.121453482076821	2.59997000149992	AT1G01120,AT1G11840,AT5G55180
AT1G77450	AT4G31800	1.56753898519068e-07	3.65759096544492e-07	4.7843502561714	AT1G11840,AT1G31710,AT1G69610,AT1G78050,AT2G01910,AT2G16660,AT2G22930,AT2G44450,AT3G48350,AT4G04610,AT4G30530,AT5G05860,AT5G53760,AT5G54160,AT5G55180,AT5G65020
AT4G31800	AT5G67060	4.48425927348911e-14	2.0179166730701e-13	4.67499367888748	AT1G01120,AT1G03457,AT1G06000,AT1G11840,AT1G19050,AT1G19640,AT1G58270,AT2G01830,AT2G01910,AT2G16660,AT2G37040,AT2G39220,AT2G39420,AT2G40150,AT3G01810,AT3G05910,AT3G06020,AT3G07320,AT3G54990,AT3G61380,AT4G10390,AT4G29690,AT4G29700,AT4G29740,AT4G30530,AT5G05860,AT5G09870,AT5G53760,AT5G54160,AT5G55180,AT5G58670,AT5G61570
AT1G77450	AT5G05410	0.0261979388486953	0.0330094029493561	3.5263960939884	AT1G11840,AT2G38760,AT4G31800,AT5G55180
AT1G01720	AT5G05410	0.169696593874521	0.187559393229734	2.69119701909641	AT1G01120,AT5G55180
AT1G22640	AT1G77450	0.00171430173018072	0.0026341709512533	5.68141592920354	AT2G22930,AT2G38760,AT4G30530,AT5G54160,AT5G55180
AT1G77450	AT4G34000	0.0349570342943163	0.0423517915488832	4.14589811049988	AT1G69610,AT4G30530,AT5G55180
AT1G01720	AT1G22640	0.0909243812250703	0.106078444762582	3.93328795098707	AT4G30530,AT5G55180
AT1G01720	AT5G25190	0.00797800362398013	0.010926396267625	3.99474557522124	AT2G39220,AT3G09540,AT4G39940,AT5G01840,AT5G55180
AT1G09530	AT5G67060	1	1	0	
AT5G25190	AT5G67060	0.200526311915541	0.217813062942743	1.94174974795564	AT2G39220,AT4G29740,AT5G55180
