master_regulator 1	master_regulator_2	p-value	fdr	enrichment	Intersection Genes
AT3G60490	AT5G60850	0.999991645609223	1	0.298397435897436	AT1G32470,AT2G26550,AT2G26910,AT2G44650,AT4G39040,AT5G28500
AT1G27730	AT3G60490	0.99962433233407	1	0.47412037037037	AT1G06190,AT1G32470,AT1G63680,AT1G64510,AT2G26550,AT2G39670,AT3G09210,AT3G54090,AT4G18480,AT4G19100,AT5G22340
AT1G27730	AT5G53210	0.943375568808514	1	0.771425189393939	AT1G06190,AT1G14840,AT1G26570,AT1G32470,AT1G32550,AT1G68780,AT1G70200,AT2G26330,AT3G13120,AT3G27160,AT3G63190,AT4G04890,AT4G17560,AT4G30620,AT5G05740,AT5G11480,AT5G16715,AT5G50250,AT5G52520,AT5G57030,AT5G57170
AT5G47370	AT5G53210	0.999718361517999	1	0.365959119496855	AT1G03630,AT1G71720,AT3G27160,AT4G39040,AT5G16715,AT5G22640
AT5G53210	AT5G66700	0.999614042145804	1	0.440814393939394	AT1G32550,AT1G70200,AT1G71720,AT2G26910,AT3G27160,AT4G39040,AT5G16715,AT5G22640,AT5G52520
AT1G69490	AT5G39610	0.995754335683108	1	0.346354166666667	AT1G49975,AT1G70200,AT5G05740
AT5G39610	AT5G60850	0.970416088021821	1	0.461805555555556	AT1G32470,AT1G70200,AT4G04890
AT1G01720	AT5G04340	1	1	0	
AT4G31800	AT4G36740	0.999999999999999	1	0.340277777777778	AT1G05190,AT1G13270,AT1G26570,AT1G68590,AT1G70200,AT2G24090,AT2G26550,AT2G26910,AT2G34640,AT2G47240,AT3G04760,AT4G04890,AT4G11175,AT4G16390,AT4G37510,AT4G39040,AT5G22640,AT5G46580,AT5G52520,AT5G53210,AT5G62790
AT4G36740	AT5G47370	0.999999612173875	1	0.398739598629466	AT1G03630,AT1G36390,AT2G34640,AT3G21200,AT3G27160,AT4G11175,AT4G37510,AT4G39040,AT5G16715,AT5G18570,AT5G22640,AT5G46580,AT5G53210,AT5G53490
AT1G52880	AT4G36740	0.999984272234905	1	0.354261796042618	AT1G03630,AT1G31800,AT1G70200,AT1G76450,AT2G47240,AT4G11175,AT4G37510,AT5G52520
AT1G69490	AT4G36740	0.99997860374388	1	0.337738391376451	AT1G03630,AT1G31800,AT1G70200,AT3G27160,AT4G11175,AT4G37510,AT5G52520
AT4G04890	AT4G36740	0.999806745558606	1	0.202039930555556	AT3G04760,AT3G29185
AT1G27730	AT4G36740	0.999661303983839	1	0.620284952849528	AT1G06190,AT1G13270,AT1G26570,AT1G31800,AT1G32550,AT1G36390,AT1G70070,AT1G70200,AT1G76450,AT2G24090,AT2G26550,AT2G32500,AT2G34640,AT3G09210,AT3G27160,AT3G29185,AT3G52150,AT4G04890,AT4G11175,AT4G30620,AT4G37040,AT5G16715,AT5G39830,AT5G52520,AT5G53210,AT5G62790
AT2G22540	AT4G36740	0.999989235002845	1	0.417114695340502	AT1G03630,AT1G05190,AT1G26570,AT1G31800,AT1G70200,AT2G24090,AT2G26910,AT3G27160,AT4G11175,AT4G16390,AT4G39040,AT5G53490
AT2G36270	AT4G36740	0.999998563026253	1	0.319272976680384	AT1G03630,AT3G09210,AT4G04890,AT4G11175,AT4G30620,AT5G16715,AT5G18570,AT5G53490
AT2G18550	AT4G14770	0.681925577916208	1	0.9091796875	AT1G31690,AT2G26910,AT2G34640,AT3G27160,AT3G29185,AT4G04890,AT5G16715,AT5G46580,AT5G62790
AT1G27730	AT4G14770	0.793317910564449	1	0.853904612159329	AT1G43560,AT2G34640,AT3G09210,AT3G13120,AT3G25660,AT3G27160,AT3G29185,AT4G04890,AT4G31850,AT5G05740,AT5G16715,AT5G51545,AT5G53210,AT5G62790
AT4G04890	AT4G31800	0.999286508144131	1	0.285232843137255	AT3G04760,AT3G13120,AT5G57030
AT2G18550	AT4G04890	0.983227347113216	1	0.269386574074074	AT3G29185
AT2G36270	AT5G67060	0.999999999999236	1	0.0428164091243561	AT4G17560
AT2G36270	AT5G47370	0.998704323201297	1	0.38031045751634	AT1G03630,AT4G11175,AT5G16715,AT5G18570,AT5G53490
AT2G22430	AT2G36270	0.99999997614362	1	0.255688951663528	AT1G03630,AT2G37660,AT3G55800,AT4G17560,AT4G30620,AT4G34830,AT5G16715
AT1G01720	AT2G36270	0.999909474240451	1	0.340277777777778	AT1G03630,AT4G04890,AT4G11175,AT4G30620,AT5G16715,AT5G18570
AT2G18550	AT2G22540	0.997600228763708	1	0.431018518518518	AT1G31800,AT1G70200,AT2G26910,AT3G27160,AT4G16390,AT4G39040
AT2G22540	AT5G67060	0.99999996857391	1	0.183412135539795	AT1G70200,AT2G26910,AT2G36990,AT4G39040
AT2G22430	AT2G22540	0.999998587780468	1	0.338299418604651	AT1G03630,AT1G05190,AT1G26570,AT1G31800,AT1G70200,AT2G24090,AT3G13120,AT3G27160,AT5G39210
AT2G18550	AT2G22430	0.99984567988194	1	0.494611414693382	AT1G13270,AT1G31800,AT1G32550,AT1G68590,AT1G70200,AT2G34640,AT3G16290,AT3G27160,AT3G29185,AT4G02790,AT4G37510,AT5G14460,AT5G16715,AT5G22640
AT2G18550	AT5G47370	0.995907667838499	1	0.534320477502296	AT1G71720,AT2G34640,AT3G16290,AT3G21200,AT3G27160,AT4G37510,AT4G39040,AT5G16715,AT5G22640,AT5G46580
AT1G69490	AT2G18550	0.995568508659024	1	0.391835016835017	AT1G31800,AT1G70200,AT3G27160,AT4G37510
AT1G52880	AT5G66700	0.999723116267886	1	0.336733217592593	AT1G70200,AT2G47240,AT4G11175,AT4G37510,AT5G52520
AT1G52880	AT5G60850	0.997810240768179	1	0.452569444444444	AT1G03630,AT1G31800,AT1G70200,AT1G76450,AT4G11175,AT5G52520,AT5G57170
AT1G44830	AT5G60850	1	1	0	
AT1G06850	AT1G44830	0.663206397557217	1	0.923611111111111	AT4G16390,AT5G55740
AT1G36060	AT4G31800	1	1	0	
AT1G27730	AT4G31800	0.999995853916241	1	0.513487765744084	AT1G13270,AT1G14840,AT1G26570,AT1G43560,AT1G49975,AT1G68780,AT1G70200,AT2G24090,AT2G26330,AT2G26550,AT2G34640,AT3G13120,AT3G25660,AT3G63190,AT4G04890,AT4G11175,AT5G50250,AT5G52520,AT5G53210,AT5G57030,AT5G57170,AT5G62790
AT1G27730	AT5G67060	0.999999730705741	1	0.352069581958196	AT1G14840,AT1G63680,AT1G70200,AT2G26330,AT2G32500,AT3G25660,AT3G63190,AT4G17560,AT4G29060,AT5G52520,AT5G57170
AT1G27730	AT5G60850	0.929144888180748	1	0.808159722222222	AT1G17650,AT1G26570,AT1G31800,AT1G32470,AT1G32550,AT1G70070,AT1G70200,AT1G76450,AT2G21385,AT2G26550,AT2G30695,AT3G13120,AT3G25660,AT3G27160,AT3G28760,AT3G52150,AT3G63190,AT4G04890,AT4G11175,AT4G31850,AT5G14320,AT5G39830,AT5G51545,AT5G52520,AT5G57170,AT5G64580
AT2G01570	AT5G47370	1	1	0	
AT5G47370	AT5G66700	0.999835942527867	1	0.483037994891443	AT1G36390,AT1G71720,AT2G34640,AT3G21200,AT3G27160,AT4G11175,AT4G37510,AT4G39040,AT5G16715,AT5G18570,AT5G22640,AT5G46580,AT5G53210
AT2G01570	AT2G22430	0.939038344720688	1	0.478909465020576	AT3G13120,AT3G63190
AT2G22430	AT5G66700	0.999999992042665	1	0.317491319444444	AT1G13270,AT1G32550,AT1G68590,AT1G70200,AT2G34640,AT3G27160,AT3G29185,AT4G02790,AT4G37510,AT5G16715,AT5G22640
AT1G01720	AT2G22430	0.9999957042662	1	0.442827245053272	AT1G03630,AT1G06190,AT1G26570,AT1G31800,AT1G32550,AT1G63680,AT1G64510,AT1G70200,AT3G27160,AT3G63190,AT4G24750,AT4G30620,AT4G37510,AT5G16715,AT5G55220
AT2G22430	AT5G60850	0.999999355064273	1	0.429230059935454	AT1G03630,AT1G26570,AT1G31800,AT1G32550,AT1G70200,AT3G13120,AT3G25660,AT3G27160,AT3G51140,AT3G55330,AT3G59040,AT3G63190,AT4G24090,AT4G33470,AT4G34830,AT5G14460
