master_regulator 1	master_regulator_2	p-value	fdr	enrichment	Intersection Genes
AT3G18550	AT1G09530	1	1	0	
AT3G18550	AT4G34000	1	1	0	
AT3G18550	AT1G22640	1	1	0	
AT3G18550	AT1G01720	0.192005052807962	0.466466263263515	1.63109756097561	AT1G03630,AT1G32550,AT1G63680,AT1G70200,AT5G52520
AT3G18550	AT1G77450	0.751972866025594	1	0.75	AT4G33470,AT5G52520
AT3G18550	AT5G05410	0.74569432048565	1	0.743055555555556	AT4G17560
AT3G18550	AT1G69490	0.307787134320834	0.655288737586292	1.54326923076923	AT1G03630,AT1G70200,AT5G52520
AT3G18550	AT4G31800	0.182301216006664	0.445625194682956	1.45909090909091	AT1G14840,AT1G68780,AT1G70200,AT2G34640,AT2G44650,AT4G16390,AT5G52520,AT5G62790
AT3G18550	AT4G36740	0.168027555034898	0.426124946545925	1.54326923076923	AT1G03630,AT1G32550,AT1G70200,AT2G34640,AT4G16390,AT5G52520,AT5G62790
AT3G18550	AT4G14770	0.451995769033291	0.821964710864304	1.3155737704918	AT2G34640,AT5G62790
AT3G18550	AT5G60850	0.0884908527767261	0.271646338756461	1.94153225806452	AT1G03630,AT1G32550,AT1G70200,AT2G44650,AT4G33470,AT5G52520
AT3G18550	AT2G36270	0.827649889542873	1	0.636904761904762	AT1G03630,AT4G17560
AT3G18550	AT2G22540	0.463364446736214	0.821964710864304	1.19183168316832	AT1G03630,AT1G70200,AT4G16390
AT3G18550	AT2G18550	0.110168827996976	0.311620399191446	1.96691176470588	AT1G32550,AT1G70200,AT2G34640,AT4G16390,AT5G62790
AT3G18550	AT1G52880	0.171095622476773	0.426124946545925	1.8448275862069	AT1G03630,AT1G68780,AT1G70200,AT5G52520
AT3G18550	AT5G66700	0.384809321380887	0.767371811897532	1.27380952380952	AT1G32550,AT1G70200,AT2G34640,AT5G52520
AT3G18550	AT2G01570	1	1	0	
AT3G18550	AT2G22430	0.0632544226140339	0.215937511682392	1.72952586206897	AT1G03630,AT1G14840,AT1G32550,AT1G63680,AT1G68780,AT1G70200,AT2G34640,AT4G17560,AT4G33470,AT5G47190
AT3G18550	AT4G01120	1	1	0	
AT3G18550	AT2G43060	0.0249221183799906	0.112149532709958	40.125	AT2G39670
AT3G18550	AT5G47370	0.679430065504501	1	0.862903225806452	AT1G03630,AT2G34640
AT1G43700	AT4G01120	1	1	0	
AT1G43700	AT4G14770	1	1	0	
AT3G60490	AT5G17800	0.42664999792286	0.812275957583906	1.82386363636364	AT2G26550
AT3G60490	AT4G01120	1	1	0	
AT3G60490	AT1G22640	1	1	0	
AT3G60490	AT1G27730	0.00120519350376648	0.00867739322711866	2.9425	AT1G06190,AT1G32470,AT1G63680,AT1G64510,AT2G26550,AT2G39670,AT3G09210,AT3G54090,AT4G18480,AT4G19100,AT5G22340
AT3G60490	AT1G77450	1	1	0	
AT3G60490	AT2G43060	0.0249221183799906	0.112149532709958	40.125	AT2G39670
AT3G60490	AT2G22540	0.0969715551809536	0.288727337230508	2.04719387755102	AT2G26910,AT4G16390,AT4G19100,AT4G39040,AT5G22340
AT3G60490	AT4G31800	0.385623713554568	0.767371811897532	1.19776119402985	AT2G26550,AT2G26910,AT2G44650,AT2G47240,AT4G16390,AT4G39040
AT3G60490	AT5G60850	0.105042640058318	0.303626901190467	1.85192307692308	AT1G32470,AT2G26550,AT2G26910,AT2G44650,AT4G39040,AT5G28500
AT5G17800	AT5G25190	1	1	0	
AT5G17800	AT2G18550	0.103048927803976	0.302276854891663	3.64772727272727	AT2G26550,AT4G02790
AT5G17800	AT1G22640	1	1	0	
AT5G63790	AT1G69490	1	1	0	
AT5G63790	AT4G34000	0.411940858372055	0.798219463940772	1.91071428571429	AT1G71720
AT5G63790	AT1G77450	0.654865261495245	1	0.955357142857143	AT1G71720
AT5G53210	AT1G77450	0.514245898439218	0.881564397324374	1.10435779816514	AT1G71720,AT5G52520,AT5G57030
AT5G53210	AT1G22640	0.531897911238985	0.888740813715772	1.3375	AT1G71720
AT5G53210	AT4G34000	0.144701846360853	0.392478980540396	2.97222222222222	AT1G71720,AT2G26910
AT5G53210	AT1G27730	1.53562259386625e-09	7.75786113913725e-08	4.78764204545454	AT1G06190,AT1G14840,AT1G26570,AT1G32470,AT1G32550,AT1G68780,AT1G70200,AT2G26330,AT3G13120,AT3G27160,AT3G63190,AT4G04890,AT4G17560,AT4G30620,AT5G05740,AT5G11480,AT5G16715,AT5G50250,AT5G52520,AT5G57030,AT5G57170
AT5G53210	AT2G43060	1	1	0	
AT5G53210	AT5G47370	0.0482591305575443	0.180571085235633	2.27122641509434	AT1G03630,AT1G71720,AT3G27160,AT4G39040,AT5G16715,AT5G22640
AT5G53210	AT1G06850	0.000535774409378357	0.00464224532058097	4.8426724137931	AT2G26910,AT3G13120,AT3G15190,AT4G30620,AT4G39040,AT5G02710,AT5G16715
AT5G53210	AT1G01720	3.22679397930984e-07	8.51873610537798e-06	4.5531914893617	AT1G03630,AT1G06190,AT1G26570,AT1G32550,AT1G70200,AT3G04760,AT3G15190,AT3G27160,AT3G63190,AT4G04890,AT4G30620,AT4G39040,AT5G05740,AT5G16715,AT5G52520,AT5G57170
AT5G53210	AT2G36270	0.0600825965804984	0.209007014200176	2.14955357142857	AT1G03630,AT3G55800,AT4G04890,AT4G17560,AT4G30620,AT5G16715
AT5G53210	AT5G17800	1	1	0	
AT5G53210	AT4G01120	1	1	0	
AT5G53210	AT5G63790	0.440993708885243	0.816044433264281	1.7445652173913	AT1G71720
AT5G53210	AT5G66700	0.00543748748805903	0.0336444538323653	2.73579545454545	AT1G32550,AT1G70200,AT1G71720,AT2G26910,AT3G27160,AT4G39040,AT5G16715,AT5G22640,AT5G52520
AT5G53210	AT5G04340	0.279952907697662	0.60616673169701	3.08653846153846	AT1G71720
AT5G53210	AT2G22430	1.5997757796963e-05	0.000301672004171302	2.87634408602151	AT1G03630,AT1G06190,AT1G14840,AT1G26570,AT1G32550,AT1G68780,AT1G70200,AT2G26330,AT3G13120,AT3G27160,AT3G51140,AT3G55800,AT3G63190,AT4G17560,AT4G30620,AT4G38160,AT5G02710,AT5G11480,AT5G16715,AT5G22640
AT5G53210	AT1G09530	1	1	0	
AT5G53210	AT5G25190	1	1	0	
AT5G53210	AT5G05410	0.272339924873256	0.60616673169701	1.95731707317073	AT1G71720,AT4G17560
AT5G53210	AT4G11660	1	1	0	
AT5G53210	AT4G04890	0.0345142935117769	0.14237146073608	4.15086206896552	AT3G04760,AT3G13120,AT5G57030
AT5G39610	AT4G04890	0.223204850014191	0.532464581961564	4.0125	AT2G37660
AT5G39610	AT1G69490	0.162835049634266	0.421455422582806	2.14955357142857	AT1G49975,AT1G70200,AT5G05740
AT5G39610	AT5G60850	0.0860738449512277	0.268387737013277	2.86607142857143	AT1G32470,AT1G70200,AT4G04890
AT5G39610	AT2G01570	1	1	0	
AT5G39610	AT5G04340	1	1	0	
AT5G04340	AT1G77450	0.381389088929235	0.766650148304452	2.11184210526316	AT1G71720
AT5G04340	AT1G01720	1	1	0	
AT4G36740	AT5G39610	0.0851076168752101	0.268387737013277	2.3955223880597	AT1G48520,AT1G70200,AT3G09210,AT4G04890
AT4G36740	AT4G04890	0.476929167510031	0.828350659359528	1.25390625	AT3G04760,AT3G29185
AT4G36740	AT5G60850	9.2868544109382e-06	0.000193557597196396	2.98327137546468	AT1G03630,AT1G26570,AT1G31800,AT1G32550,AT1G70070,AT1G70200,AT1G76450,AT2G26550,AT2G26910,AT3G27160,AT3G51140,AT3G52150,AT4G04890,AT4G11175,AT4G39040,AT5G14460,AT5G18570,AT5G39830,AT5G46580,AT5G52520
AT4G36740	AT2G01570	1	1	0	
AT4G36740	AT5G47370	0.00146143818436657	0.0101531494913888	2.47466960352423	AT1G03630,AT1G36390,AT2G34640,AT3G21200,AT3G27160,AT4G11175,AT4G37510,AT4G39040,AT5G16715,AT5G18570,AT5G22640,AT5G46580,AT5G53210,AT5G53490
AT4G36740	AT1G22640	1	1	0	
AT4G36740	AT1G69490	0.049246659609718	0.180571085235633	2.09608208955224	AT1G03630,AT1G31800,AT1G70200,AT3G27160,AT4G11175,AT4G37510,AT5G52520
AT4G36740	AT2G36270	0.0485862673465312	0.180571085235633	1.98148148148148	AT1G03630,AT3G09210,AT4G04890,AT4G11175,AT4G30620,AT5G16715,AT5G18570,AT5G53490
AT4G36740	AT5G17800	0.318764457152401	0.671440026767823	1.7445652173913	AT2G26550,AT4G02790
AT4G36740	AT2G22540	0.00219424852197122	0.0147274985542475	2.58870967741935	AT1G03630,AT1G05190,AT1G26570,AT1G31800,AT1G70200,AT2G24090,AT2G26910,AT3G27160,AT4G11175,AT4G16390,AT4G39040,AT5G53490
AT4G36740	AT4G34000	0.598024447332236	0.986740338098189	1.11458333333333	AT2G26910
AT4G36740	AT5G66700	1.628884162726e-07	5.3753177369958e-06	3.19466560509554	AT1G13270,AT1G32550,AT1G36390,AT1G68590,AT1G70070,AT1G70200,AT2G26550,AT2G26910,AT2G34640,AT2G47240,AT3G09210,AT3G21200,AT3G27160,AT3G29185,AT4G02790,AT4G11175,AT4G37040,AT4G37510,AT4G39040,AT5G16715,AT5G18570,AT5G22640,AT5G46580,AT5G52520,AT5G53210
AT4G36740	AT2G43060	1	1	0	
AT4G36740	AT2G22430	0.000507438868409561	0.00456694981568605	2.24162011173184	AT1G03630,AT1G05190,AT1G06190,AT1G13270,AT1G26570,AT1G31800,AT1G32550,AT1G68590,AT1G70200,AT2G24090,AT2G34640,AT3G27160,AT3G29185,AT3G51140,AT4G02790,AT4G30620,AT4G37510,AT5G14460,AT5G16715,AT5G22640
AT4G36740	AT1G09530	1	1	0	
AT4G36740	AT5G25190	0.417075119272611	0.801756054524048	1.28058510638298	AT1G31690,AT3G09210,AT4G37040
AT4G36740	AT4G14770	0.000271266371795126	0.00315945538914323	3.27551020408163	AT1G05190,AT1G31690,AT2G26910,AT2G34640,AT3G09210,AT3G27160,AT3G29185,AT4G04890,AT5G16715,AT5G46580,AT5G53210,AT5G62790
AT4G36740	AT4G11660	1	1	0	
AT4G36740	AT1G44830	0.400222453975502	0.784594513734152	1.45909090909091	AT3G09210,AT4G16390
AT4G36740	AT1G36060	0.440993708885243	0.816044433264281	1.7445652173913	AT3G09210
AT4G36740	AT5G53210	0.000361251049033133	0.00348915647358831	2.72341628959276	AT1G03630,AT1G06190,AT1G26570,AT1G32550,AT1G70200,AT2G26910,AT3G04760,AT3G27160,AT3G51140,AT4G04890,AT4G30620,AT4G39040,AT5G16715,AT5G22640,AT5G52520
AT4G36740	AT1G27730	1.76315025889483e-09	7.75786113913725e-08	3.84963099630996	AT1G06190,AT1G13270,AT1G26570,AT1G31800,AT1G32550,AT1G36390,AT1G70070,AT1G70200,AT1G76450,AT2G24090,AT2G26550,AT2G32500,AT2G34640,AT3G09210,AT3G27160,AT3G29185,AT3G52150,AT4G04890,AT4G11175,AT4G30620,AT4G37040,AT5G16715,AT5G39830,AT5G52520,AT5G53210,AT5G62790
AT4G36740	AT1G52880	0.0287932578230477	0.122603549440074	2.1986301369863	AT1G03630,AT1G31800,AT1G70200,AT1G76450,AT2G47240,AT4G11175,AT4G37510,AT5G52520
AT4G36740	AT4G31800	0.000801410628637452	0.00602204997232188	2.11184210526316	AT1G05190,AT1G13270,AT1G26570,AT1G68590,AT1G70200,AT2G24090,AT2G26550,AT2G26910,AT2G34640,AT2G47240,AT3G04760,AT4G04890,AT4G11175,AT4G16390,AT4G37510,AT4G39040,AT5G22640,AT5G46580,AT5G52520,AT5G53210,AT5G62790
AT4G36740	AT5G67060	0.269587466739674	0.60616673169701	1.28058510638298	AT1G70200,AT2G26910,AT2G32500,AT2G47240,AT3G04760,AT3G51140,AT4G39040,AT5G22640,AT5G52520
