master_regulator 1	master_regulator_2	p-value	fdr	enrichment	Intersection Genes
AT3G60490	AT5G60850	2.07878888884113e-30	9.14667111090097e-29	13.373179033356	AT1G19640,AT1G19940,AT1G33260,AT1G74000,AT2G01830,AT2G38760,AT2G40150,AT2G44450,AT2G46650,AT3G01810,AT3G02250,AT3G05910,AT3G07320,AT3G14350,AT3G16340,AT3G21190,AT3G27400,AT3G48350,AT3G59760,AT3G61380,AT4G04610,AT4G10390,AT4G15210,AT4G22570,AT4G29690,AT4G34160,AT5G01840,AT5G08640,AT5G13930,AT5G15470,AT5G52320,AT5G54160,AT5G58670,AT5G61570
AT5G17800	AT5G25190	0.0295951138074976	0.0476409149096303	7.30467762326169	AT3G52870,AT5G55180
AT5G17800	AT2G18550	0.0679298025066921	0.0985355377020149	4.6484312148029	AT1G52400,AT2G44230
AT5G17800	AT1G22640	0.0575406423350572	0.0859852617535194	17.0442477876106	AT5G55180
AT5G63790	AT1G69490	1	1	0	
AT5G63790	AT4G34000	0.33998424022502	0.422049401658646	2.43489254108723	AT5G55180
AT5G63790	AT1G77450	0.56504667373153	0.665947865469303	1.21744627054362	AT5G55180
AT5G53210	AT1G77450	1.11007474043239e-06	3.92490711795738e-06	5.62929284728424	AT1G11840,AT1G31710,AT1G69610,AT2G01910,AT2G16660,AT3G18170,AT3G48350,AT4G30530,AT5G05860,AT5G54160,AT5G55180,AT5G65020
AT5G53210	AT1G22640	0.0201472313007016	0.0336637282492736	5.11327433628319	AT4G30530,AT5G54160,AT5G55180
AT5G53210	AT4G34000	0.0151408360053678	0.026413088361787	5.68141592920354	AT1G69610,AT4G30530,AT5G55180
AT5G53210	AT1G27730	5.82701025208925e-09	2.88437007478418e-08	5.22948511665326	AT1G06640,AT1G19050,AT1G20490,AT1G26570,AT1G49430,AT1G58270,AT1G76790,AT2G01910,AT2G29510,AT2G39220,AT2G40150,AT3G01810,AT3G05910,AT3G48350,AT3G52870,AT3G61380,AT4G15210,AT4G30530
AT5G53210	AT2G43060	0.0195569401176855	0.0329555246238445	51.1327433628319	AT1G49430
