master_regulator 1	master_regulator_2	p-value	fdr	enrichment	Intersection Genes
AT3G18550	AT1G09530	1	1	0	
AT3G18550	AT4G34000	0.188731342391503	0.350880805572935	1.61295911295911	AT2G27830,AT2G36080,AT2G38400,AT2G44080,AT3G15770
AT3G18550	AT1G22640	0.0236239206938152	0.0813484573456593	2.16448706771287	AT1G23050,AT1G23870,AT1G73480,AT2G25900,AT2G27830,AT2G36080,AT5G02020,AT5G64260
AT3G18550	AT1G01720	0.0124995520208483	0.0538024195679992	1.56837325130008	AT1G09530,AT1G15670,AT1G25560,AT1G73480,AT2G02710,AT2G18700,AT2G25900,AT2G27830,AT2G36080,AT2G38400,AT3G15770,AT3G26510,AT3G59940,AT4G11360,AT4G30390,AT5G04760,AT5G07000,AT5G11090,AT5G18490,AT5G19860,AT5G44260,AT5G57900,AT5G58650
AT3G18550	AT1G77450	2.40788017219964e-07	8.6683686199187e-06	2.42999073840195	AT1G09530,AT1G15670,AT1G21780,AT1G23050,AT1G23870,AT1G56220,AT1G69490,AT1G73480,AT1G79700,AT2G02710,AT2G18700,AT2G25900,AT2G27830,AT2G36080,AT2G36220,AT2G38400,AT2G38820,AT2G41230,AT2G44080,AT3G03870,AT3G15770,AT3G26510,AT3G49790,AT3G59940,AT4G11360,AT4G30390,AT5G02020,AT5G04760,AT5G07010,AT5G19120,AT5G64260
AT3G18550	AT5G05410	6.85992831539667e-07	1.94037972349792e-05	3.10643977310644	AT1G09530,AT1G15670,AT1G23870,AT1G56220,AT1G73480,AT2G02710,AT2G18700,AT2G25900,AT2G36220,AT2G38400,AT2G44080,AT3G03870,AT3G14595,AT3G49790,AT3G59940,AT4G01120,AT5G02020,AT5G16110,AT5G49700,AT5G64260
AT3G18550	AT1G69490	0.034333758641037	0.110537954649192	1.61295911295911	AT1G15670,AT1G25560,AT2G18700,AT2G25900,AT2G27830,AT2G36080,AT3G15770,AT4G11360,AT5G04760,AT5G07000,AT5G11090,AT5G19860,AT5G44260,AT5G57900,AT5G64260
AT3G18550	AT4G31800	8.19339310192692e-07	2.16305577890871e-05	1.82997542997543	AT1G03610,AT1G09530,AT1G15670,AT1G21680,AT1G21780,AT1G23870,AT1G25560,AT1G28330,AT1G56220,AT1G69490,AT1G73480,AT1G73500,AT1G79700,AT2G02710,AT2G17880,AT2G18700,AT2G25900,AT2G27830,AT2G36080,AT2G36220,AT2G38400,AT2G38820,AT2G40970,AT2G41230,AT2G44080,AT3G01400,AT3G03870,AT3G15770,AT3G26510,AT3G49790,AT3G59940,AT4G11360,AT4G21510,AT4G29190,AT4G30390,AT5G04760,AT5G07000,AT5G07010,AT5G11090,AT5G16110,AT5G18490,AT5G19120,AT5G19860,AT5G44260,AT5G49700,AT5G57900,AT5G58650,AT5G64260
AT3G18550	AT4G36740	6.95875237318847e-05	0.000950229634407805	1.75121275121275	AT1G03610,AT1G09530,AT1G15670,AT1G21680,AT1G23050,AT1G23870,AT1G25560,AT1G28330,AT1G56220,AT1G69490,AT1G73480,AT1G73500,AT1G79700,AT2G02710,AT2G17880,AT2G18700,AT2G25900,AT2G27830,AT2G36080,AT2G36220,AT2G38400,AT2G40970,AT2G44080,AT3G03870,AT3G15770,AT3G59940,AT4G11360,AT4G21510,AT4G29190,AT5G02020,AT5G04760,AT5G07000,AT5G07010,AT5G11090,AT5G16110,AT5G18490,AT5G49700,AT5G64260
AT3G18550	AT4G14770	0.097743177611142	0.222449990425358	1.51247969280756	AT1G23050,AT1G56220,AT1G73500,AT2G25900,AT2G36080,AT2G38400,AT3G59940,AT5G02020,AT5G07000,AT5G16110,AT5G44260
AT3G18550	AT5G60850	0.0835379050914449	0.205454520465966	1.35280441732055	AT1G09530,AT1G15670,AT1G21780,AT1G23050,AT1G23870,AT1G28330,AT1G69490,AT1G79700,AT2G02710,AT2G17880,AT2G25900,AT2G36080,AT2G38400,AT2G40970,AT3G14595,AT5G02020,AT5G11090,AT5G16110,AT5G49700,AT5G64260
AT3G18550	AT2G36270	0.000291632924136537	0.00303912205152812	1.86386386386386	AT1G15670,AT1G21680,AT1G25560,AT1G56220,AT1G69490,AT2G02710,AT2G17880,AT2G18700,AT2G25900,AT2G36220,AT2G38400,AT2G38820,AT2G40970,AT3G14595,AT3G26510,AT3G49790,AT3G59940,AT4G01120,AT4G11360,AT5G04760,AT5G07010,AT5G11090,AT5G16110,AT5G44260,AT5G49700,AT5G57900,AT5G58650,AT5G64260
AT3G18550	AT2G22540	0.0220343940291661	0.0772178764207945	1.57782535010258	AT1G09530,AT1G15670,AT1G23050,AT1G23870,AT1G28330,AT1G73500,AT1G79700,AT2G02710,AT2G18700,AT2G25900,AT2G36080,AT2G36220,AT2G41230,AT3G49790,AT4G29190,AT5G07010,AT5G16110,AT5G18490,AT5G44260
AT3G18550	AT2G18550	0.000931412845327453	0.00768415597395149	1.89127362656774	AT1G03610,AT1G09530,AT1G15670,AT1G23050,AT1G25560,AT1G56220,AT1G69490,AT1G73480,AT1G79700,AT2G02710,AT2G17880,AT2G27830,AT2G36080,AT2G36220,AT2G40970,AT3G59940,AT4G21510,AT4G29190,AT5G04760,AT5G07010,AT5G16110,AT5G18490,AT5G49700
AT3G18550	AT1G52880	0.139412662013739	0.285301798225498	1.34969452210831	AT1G15670,AT2G18700,AT2G25900,AT2G36080,AT3G15770,AT4G11360,AT5G04760,AT5G07000,AT5G11090,AT5G16110,AT5G19860,AT5G44260,AT5G57900,AT5G64260
AT3G18550	AT5G66700	0.0167660416442525	0.0638399277992691	1.53103103103103	AT1G03610,AT1G09530,AT1G15670,AT1G21680,AT1G23050,AT1G25560,AT1G56220,AT1G73500,AT1G79700,AT2G17880,AT2G18700,AT2G25900,AT2G27830,AT2G36080,AT2G40970,AT2G44080,AT4G21510,AT4G29190,AT5G07010,AT5G11090,AT5G16110,AT5G18490,AT5G49700
AT3G18550	AT2G01570	0.00586350503492619	0.0297685640234714	2.93558558558559	AT1G03610,AT1G25560,AT2G36080,AT2G44080,AT3G26510,AT4G29190,AT5G18490
AT3G18550	AT2G22430	0.000184538014151608	0.00208791581725819	1.59071140105623	AT1G03610,AT1G21680,AT1G23050,AT1G23870,AT1G28330,AT1G56220,AT1G69490,AT1G73480,AT1G73500,AT2G02710,AT2G17880,AT2G18700,AT2G27830,AT2G36080,AT2G36220,AT2G38400,AT2G38820,AT2G40970,AT2G41230,AT2G44080,AT3G01400,AT3G03870,AT3G14595,AT3G15770,AT3G26510,AT3G49790,AT3G59940,AT4G01120,AT4G11360,AT4G21510,AT4G29190,AT4G30390,AT5G02020,AT5G07000,AT5G07010,AT5G11090,AT5G18490,AT5G19120,AT5G19860,AT5G44260,AT5G49700,AT5G57900,AT5G58650,AT5G64260
AT3G18550	AT4G01120	0.784143350300755	0.946709654631399	0.698948948948949	AT1G15670
AT3G18550	AT2G43060	1	1	0	
AT3G18550	AT5G47370	0.204511825616606	0.364804878126919	1.26261745616584	AT1G09530,AT1G15670,AT1G56220,AT1G69490,AT1G73480,AT1G73500,AT1G79700,AT2G02710,AT2G18700,AT2G25900,AT2G36080,AT4G29190,AT5G07010,AT5G49700
AT1G43700	AT4G01120	0.119226638023566	0.265245778973776	8.38738738738739	AT1G15670
AT1G43700	AT4G14770	0.133553521287327	0.278353654893587	2.28746928746929	AT1G04310,AT2G25900,AT5G57340
AT3G60490	AT5G17800	0.110363085425431	0.24831694220722	1.90622440622441	AT1G71030,AT2G17880,AT2G22680,AT2G39980,AT5G07010
AT3G60490	AT4G01120	0.590063571181256	0.776296259760058	1.1981981981982	AT1G15670
AT3G60490	AT1G22640	0.53011844085442	0.718927748555994	1.09400705052879	AT1G73480,AT2G27830,AT5G18130
