master_regulator 1	master_regulator_2	p-value	fdr	enrichment	Intersection Genes
AT3G18550	AT1G09530	0.0144532757116997	0.0209651911422457	10.6115702479339	AT1G53180,AT3G58120
AT3G18550	AT4G34000	1	1	0	
AT3G18550	AT1G22640	0.0981006035991354	0.130800804798847	3.76539589442815	AT1G53180,AT4G27260
AT3G18550	AT1G01720	1.08849049268845e-13	3.78107223775988e-13	9.01552106430155	AT1G27670,AT1G53700,AT1G64640,AT2G37640,AT2G38120,AT2G45400,AT3G08670,AT3G13720,AT3G44610,AT3G58120,AT4G14550,AT4G20870,AT4G32890,AT4G38860,AT5G14690,AT5G22940,AT5G47370,AT5G54510,AT5G66080
AT3G18550	AT1G77450	1.69295415892803e-06	2.99290110239062e-06	6	AT1G53180,AT1G79700,AT2G18010,AT2G38120,AT2G45400,AT3G08670,AT3G44610,AT4G23870,AT4G27260,AT5G53980,AT5G66590
AT3G18550	AT5G05410	0.0646279622365088	0.0897988527917807	3.24242424242424	AT1G53180,AT2G38120,AT5G53980
AT3G18550	AT1G69490	6.60773171278405e-07	1.18400984536764e-06	7.48251748251748	AT1G53700,AT2G37640,AT3G08670,AT3G13720,AT4G14550,AT4G32890,AT4G38860,AT5G14690,AT5G22940,AT5G66080
AT3G18550	AT4G31800	4.30388259522077e-22	2.79399591427447e-21	8.48925619834711	AT1G01620,AT1G09250,AT1G22330,AT1G35430,AT1G53180,AT1G53700,AT1G79700,AT2G17880,AT2G18010,AT2G37640,AT2G38120,AT2G42380,AT2G45400,AT3G08670,AT3G13720,AT3G19380,AT3G44610,AT3G58120,AT4G14550,AT4G20870,AT4G23870,AT4G27260,AT4G32890,AT4G35720,AT4G38860,AT5G14690,AT5G22940,AT5G47370,AT5G53980,AT5G54510,AT5G59010,AT5G66590
AT3G18550	AT4G36740	2.59928904202381e-22	1.71553076773571e-21	9.62037962037962	AT1G01620,AT1G22330,AT1G27670,AT1G35430,AT1G53180,AT1G53700,AT1G64640,AT1G79700,AT2G17880,AT2G18010,AT2G37640,AT2G38120,AT2G42380,AT2G45400,AT3G08670,AT3G19380,AT3G44610,AT3G58120,AT4G14550,AT4G20870,AT4G23870,AT4G27260,AT4G32890,AT4G38860,AT5G22940,AT5G47370,AT5G53980,AT5G54510,AT5G59010,AT5G66590
AT3G18550	AT4G14770	0.00371679910372306	0.0055963971295602	4.78390461997019	AT1G35430,AT4G27260,AT4G35720,AT5G22940,AT5G54510
