master_regulator 1	master_regulator_2	p-value	fdr	enrichment	Intersection Genes
AT3G18550	AT1G09530	1	1	0	
AT3G18550	AT4G34000	0.536462698584545	0.676558052991974	1.3228021978022	AT3G14890
AT3G18550	AT1G22640	0.600336376624939	0.742916266073362	1.10944700460829	AT3G19590
AT3G18550	AT1G01720	0.70020767687903	0.853961471668467	0.838850174216028	AT2G16440,AT3G19590,AT5G22880
AT3G18550	AT1G77450	0.958704435634353	1	0.321428571428571	AT3G19590
AT3G18550	AT5G05410	0.798272018509376	0.952155781113593	0.636904761904762	AT3G19590
AT3G18550	AT1G69490	0.66806794034648	0.821599081916789	0.881868131868132	AT1G21810,AT5G22880
AT3G18550	AT4G31800	0.0548456738096147	0.123402766071633	1.71964285714286	AT1G18370,AT1G21810,AT2G17560,AT2G38810,AT3G14890,AT3G20260,AT4G14770,AT4G24790,AT5G22880,AT5G51560,AT5G60210
AT3G18550	AT4G36740	0.0386556866305413	0.0945180276852177	1.88971742543171	AT1G18370,AT1G21810,AT2G16440,AT3G12170,AT3G20260,AT4G14770,AT4G24790,AT5G51560,AT5G60210,AT5G62710
AT3G18550	AT4G14770	0.0314471946222228	0.0808642147428586	2.81908665105386	AT1G21810,AT2G17560,AT3G19590,AT5G22880,AT5G51560
AT3G18550	AT5G60850	0.0686525617554984	0.14986242540461	1.94153225806452	AT1G18370,AT1G21810,AT1G80370,AT2G16440,AT3G14890,AT3G20260,AT5G62710
AT3G18550	AT2G36270	0.0107502346131247	0.0320082173443412	2.45663265306122	AT2G16440,AT2G17560,AT3G14890,AT3G19590,AT3G52110,AT3G53650,AT4G14770,AT4G24790,AT5G51560
AT3G18550	AT2G22540	0.000646982738677355	0.00322563550920488	3.4052333804809	AT1G15660,AT1G18370,AT3G12170,AT3G14890,AT3G19590,AT3G20260,AT4G14770,AT4G37210,AT5G51560,AT5G62710
AT3G18550	AT2G18550	0.174857683718589	0.305038073799829	1.6859243697479	AT1G21810,AT3G12170,AT4G14770,AT4G24790,AT5G51560
AT3G18550	AT1G52880	0.466728564935336	0.616081705714643	1.185960591133	AT1G21810,AT3G19590,AT5G22880
AT3G18550	AT5G66700	0.501763491685984	0.645124489310551	1.09183673469388	AT1G18370,AT1G21810,AT4G14770,AT4G24790
AT3G18550	AT2G01570	0.446295787232463	0.593064200483407	1.71964285714286	AT1G18370
AT3G18550	AT2G22430	3.68891345226279e-05	0.000239477004441978	2.81665640394089	AT1G01370,AT1G15660,AT1G18370,AT1G80370,AT2G16270,AT2G16440,AT2G17560,AT2G38810,AT3G14890,AT3G19590,AT3G20260,AT3G52110,AT3G53650,AT4G24790,AT4G37210,AT5G51560,AT5G55820,AT5G60210,AT5G62710
AT3G18550	AT4G01120	0.298423350161078	0.446634603731583	2.86607142857143	AT3G14890
AT3G18550	AT2G43060	1	1	0	
AT3G18550	AT5G47370	0.759084578784623	0.908149526280093	0.73963133640553	AT2G16270,AT4G14770
AT1G43700	AT4G01120	1	1	0	
AT1G43700	AT4G14770	0.0389051477593194	0.0945180276852177	6.25324675324675	AT5G27330,AT5G51560
AT3G60490	AT5G17800	0.478137782566447	0.624892943552188	1.56331168831169	AT1G19850
AT3G60490	AT4G01120	0.186701518093829	0.317312451352602	4.91326530612245	AT3G14890
AT3G60490	AT1G22640	0.493369341379645	0.636398238391985	1.49534161490683	AT3G19590
AT3G60490	AT1G27730	3.17620320118315e-11	8.98411762620377e-10	5.27357142857143	AT1G02730,AT1G08560,AT1G15660,AT1G16220,AT1G17140,AT1G19850,AT1G53140,AT1G72250,AT1G78430,AT1G78770,AT2G37470,AT3G06030,AT3G14890,AT3G19590,AT3G20260,AT3G50070,AT3G52170,AT4G05520,AT4G14150,AT4G21270,AT5G51560,AT5G65120,AT5G67270
AT3G60490	AT1G77450	0.300889857103498	0.446634603731583	1.56331168831169	AT1G19850,AT1G72250,AT3G19590
