master_regulator 1	master_regulator_2	p-value	fdr	enrichment	Intersection Genes
AT3G18550	AT1G09530	0.127265403751751	0.159484493309156	7.39820742637644	AT1G07090
AT3G18550	AT4G34000	0.00377506355453882	0.00625491701923587	9.39003250270856	AT1G14730,AT1G69850,AT3G10985
AT3G18550	AT1G22640	0.0062466667504577	0.00993445796458333	7.87551113130395	AT1G23040,AT3G10985,AT5G37540
AT3G18550	AT1G01720	2.04113392140816e-06	5.65237085928414e-06	6.61628306423909	AT1G14730,AT1G23040,AT2G19570,AT2G26170,AT2G28110,AT3G03270,AT3G13720,AT5G11090,AT5G19860,AT5G37540
AT3G18550	AT1G77450	3.42053501365883e-10	1.57665654245356e-09	9.88732394366197	AT1G14730,AT1G23040,AT1G30130,AT1G69850,AT1G71960,AT2G19570,AT2G19580,AT2G28110,AT3G03270,AT3G10985,AT5G03460,AT5G37540,AT5G59845
AT3G18550	AT5G05410	0.141954202604967	0.17403673136708	3.01408450704225	AT3G14595,AT5G37540
AT3G18550	AT1G69490	2.65178434793225e-08	9.46041983586641e-08	10.433369447454	AT1G14730,AT1G23040,AT1G69850,AT2G19570,AT2G26170,AT3G03270,AT3G13720,AT5G11090,AT5G19860,AT5G37540
AT3G18550	AT4G31800	6.15589472227973e-14	4.54150632149259e-13	7.76811779769526	AT1G07090,AT1G14730,AT1G23040,AT1G69850,AT1G71960,AT1G75440,AT2G19570,AT2G19580,AT2G22850,AT2G26170,AT2G28110,AT2G40900,AT3G03270,AT3G10985,AT3G13720,AT3G43430,AT5G03460,AT5G11090,AT5G19860,AT5G37540,AT5G59845
AT3G18550	AT4G36740	3.42405208714662e-10	1.57665654245356e-09	7.15431047825414	AT1G07090,AT1G14730,AT1G30130,AT1G69850,AT1G71960,AT2G22850,AT2G26170,AT2G28110,AT2G40900,AT3G03270,AT3G10985,AT3G43430,AT4G22212,AT5G11090,AT5G37540,AT5G59845
AT3G18550	AT4G14770	8.06316209925182e-06	2.11457761013491e-05	9.33872084968829	AT1G14730,AT1G23040,AT1G71960,AT2G26170,AT2G40900,AT3G43430,AT5G37540
AT3G18550	AT5G60850	2.4497299522887e-08	8.9823431583919e-08	7.87551113130395	AT1G14730,AT1G69850,AT1G71960,AT2G19580,AT2G22850,AT2G28110,AT2G40900,AT3G03270,AT3G10985,AT3G14595,AT3G43430,AT5G11090
AT3G18550	AT2G36270	2.69194688896057e-09	1.12211680845093e-08	8.39637826961771	AT1G07090,AT1G23040,AT1G71960,AT1G75440,AT2G19580,AT2G22850,AT2G28110,AT2G40900,AT3G10985,AT3G13720,AT3G14595,AT5G11090,AT5G37540
AT3G18550	AT2G22540	2.82812267325765e-05	6.78749441581836e-05	6.44596290614977	AT1G14730,AT1G30130,AT1G69850,AT2G22850,AT2G28110,AT2G40900,AT4G22212,AT5G59845
AT3G18550	AT2G18550	0.000228936938200252	0.000482228869826063	5.58492129246065	AT1G07090,AT1G69850,AT1G71960,AT2G40900,AT3G03270,AT3G10985,AT5G59845
AT3G18550	AT1G52880	5.80689151256391e-09	2.32275660502556e-08	10.2894609033511	AT1G14730,AT1G23040,AT1G69850,AT1G71960,AT2G19570,AT2G26170,AT3G03270,AT3G13720,AT5G11090,AT5G19860,AT5G37540
AT3G18550	AT5G66700	2.23418507231028e-10	1.07894791296935e-09	9.04225352112676	AT1G07090,AT1G30130,AT1G69850,AT1G71960,AT2G26170,AT2G28110,AT2G40900,AT3G03270,AT3G10985,AT3G43430,AT4G22212,AT5G11090,AT5G37540,AT5G59845
AT3G18550	AT2G01570	0.0245242885085116	0.0358362297024745	8.13802816901408	AT2G22850,AT3G10985
AT3G18550	AT2G22430	1.54784362009287e-14	1.45939541323042e-13	7.71709567751336	AT1G07090,AT1G14730,AT1G23040,AT1G30130,AT1G69850,AT1G71960,AT1G75440,AT2G19570,AT2G19580,AT2G22850,AT2G26170,AT2G40900,AT3G03270,AT3G10985,AT3G13720,AT3G14595,AT3G43430,AT4G22212,AT5G03460,AT5G11090,AT5G19860,AT5G37540
AT3G18550	AT4G01120	0.138010012098152	0.169726598729404	6.78169014084507	AT3G10985
AT3G18550	AT2G43060	1	1	0	
AT3G18550	AT5G47370	1.60772364627564e-06	4.48351101355742e-06	7.87551113130395	AT1G07090,AT1G14730,AT1G30130,AT1G71960,AT2G40900,AT3G10985,AT3G43430,AT5G37540,AT5G59845
AT1G43700	AT4G01120	1	1	0	
AT1G43700	AT4G14770	0.000273409216314909	0.000569842366635284	22.1946222791293	AT1G71960,AT3G05490,AT4G30270
AT3G60490	AT5G17800	1	1	0	
AT3G60490	AT4G01120	1	1	0	
AT3G60490	AT1G22640	0.247926118885655	0.278916883746362	3.53827311696265	AT5G37540
AT3G60490	AT1G27730	2.06606388730555e-07	6.4422149556929e-07	6.51042253521127	AT1G07090,AT2G19580,AT2G34140,AT2G35150,AT2G38530,AT3G14280,AT3G49780,AT4G30270,AT5G01740,AT5G09440,AT5G37540,AT5G56540
AT3G60490	AT1G77450	0.00121427298032619	0.00230072775219699	6.1651728553137	AT1G30130,AT2G19580,AT3G49780,AT5G09440,AT5G37540
AT3G60490	AT2G43060	1	1	0	
AT3G60490	AT2G22540	0.00681735272734355	0.0107760223869287	4.15205518827249	AT1G30130,AT2G35150,AT3G14280,AT4G30270,AT5G09440
AT3G60490	AT4G31800	4.75997348576528e-06	1.28227857167554e-05	4.85852428000841	AT1G07090,AT2G19580,AT2G34140,AT3G13720,AT3G14280,AT3G43430,AT3G49780,AT5G01740,AT5G09440,AT5G37540,AT5G64100,AT5G67600
AT3G60490	AT5G60850	3.976914606911e-07	1.20218182010439e-06	6.88602383531961	AT2G19580,AT2G19760,AT2G34140,AT2G35150,AT2G38530,AT3G14280,AT3G43430,AT3G49780,AT4G30270,AT5G64100,AT5G67600
AT5G17800	AT5G25190	0.012315440135716	0.018473160203574	11.625754527163	AT1G52140,AT4G23400
AT5G17800	AT2G18550	0.0023159631131861	0.00400489691188513	11.0973111395647	AT1G52140,AT1G69850,AT2G46600
AT5G17800	AT1G22640	1	1	0	
AT5G63790	AT1G69490	0.00907471194134414	0.0142602616221122	13.5633802816901	AT1G69850,AT2G37750
AT5G63790	AT4G34000	0.229025175814525	0.261365906693233	3.87525150905433	AT1G69850
AT5G63790	AT1G77450	0.0016475104434881	0.00302043581306152	7.75050301810865	AT1G30130,AT1G69850,AT2G37750,AT5G59845
AT5G53210	AT1G77450	1.94925090621879e-12	1.11870052009078e-11	11.1991213335056	AT1G61667,AT1G69850,AT1G71960,AT2G19570,AT2G19580,AT2G24040,AT2G28110,AT2G37750,AT2G45210,AT3G02910,AT3G03270,AT3G05490,AT3G18560,AT4G15800,AT5G03460
AT5G53210	AT1G22640	0.310551414439765	0.346417915825766	2.71267605633803	AT3G18560
AT5G53210	AT4G34000	0.00420984898147212	0.00691742820192099	9.04225352112676	AT1G69850,AT2G38530,AT3G02910
AT5G53210	AT1G27730	1.17243358643564e-06	3.3889321184563e-06	5.54865556978233	AT1G07090,AT1G07750,AT1G49660,AT1G69850,AT2G19580,AT2G22850,AT2G24040,AT2G38530,AT2G41410,AT2G45210,AT4G15800,AT5G03460
AT5G53210	AT2G43060	1	1	0	
AT5G53210	AT5G47370	0.00180279904450656	0.0032158037010117	4.60643103906458	AT1G07090,AT1G61667,AT1G71960,AT2G04795,AT2G37750,AT3G05490
AT5G53210	AT1G06850	0.00538912759711352	0.00878228201011092	5.61243322000971	AT1G07090,AT1G71960,AT2G38530,AT3G05490
AT5G53210	AT1G01720	7.04971891703334e-06	1.8611257940968e-05	5.77165118369793	AT1G07750,AT2G19570,AT2G28110,AT2G37750,AT2G45210,AT3G03270,AT3G05490,AT3G13720,AT3G18560,AT4G15800
AT5G53210	AT2G36270	0.00040747485509102	0.000836062396974321	5.0862676056338	AT1G07090,AT1G71960,AT1G75440,AT2G19580,AT2G22850,AT2G28110,AT3G13720
AT5G53210	AT5G17800	0.000394264999332103	0.000817429003850852	11.2248664400194	AT1G69850,AT2G37750,AT2G46600,AT4G24370
AT5G53210	AT4G01120	1	1	0	
AT5G53210	AT5G63790	0.031895046263091	0.0460964902196498	7.07654623392529	AT1G69850,AT2G37750
AT5G53210	AT5G66700	4.97165559649391e-08	1.72699615457157e-07	7.39820742637644	AT1G07090,AT1G07750,AT1G61667,AT1G69850,AT1G71960,AT2G24040,AT2G28110,AT2G38530,AT2G45210,AT3G02910,AT3G03270,AT4G15800
AT5G53210	AT5G04340	1	1	0	
AT5G53210	AT2G22430	6.68874804363761e-15	7.35762284800137e-14	7.00045433893685	AT1G07090,AT1G49660,AT1G61667,AT1G69850,AT1G71960,AT1G75440,AT2G19570,AT2G19580,AT2G22850,AT2G24040,AT2G37750,AT2G38530,AT2G41410,AT2G45210,AT2G46600,AT3G02910,AT3G03270,AT3G05490,AT3G13720,AT3G18560,AT3G21550,AT4G15800,AT4G24370,AT5G03460
AT5G53210	AT1G09530	0.116388774590097	0.147724213902815	8.13802816901408	AT1G07090
AT5G53210	AT5G25190	0.033910637649548	0.0488313182153491	4.20932491500728	AT3G02910,AT3G05490,AT5G03460
